#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
384-9	34245-34254	jutarnjeg	A	ADJ	_	_	jutarnji	_	_	_	*	_	_	_	_	_	_
384-10	34255-34258	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
384-11	34259-34268	večernjeg	A	ADJ	_	_	večernji	_	_	_	*	_	_	_	_	_	_
384-12	34269-34276	sumraka	N	NOUN	_	_	sumrak	_	_	_	*	_	_	_	_	_	_
384-13	34276-34277	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Ovaj biogeohemijski ciklus opisuje kretanje kiseonika unutar i između njegova tri glavna rezervoara na Zemlji: atmosfere, biosfere i litosfere.
385-1	34277-34281	Ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	_
385-2	34282-34296	biogeohemijski	A	ADJ	_	_	biogeohemijski	_	_	_	*	_	_	_	_	_	_
385-3	34297-34303	ciklus	N	NOUN	_	_	ciklus	_	_	_	*	_	_	_	_	_	_
385-4	34304-34311	opisuje	V	VERB	_	_	opisivati	_	_	_	*	_	_	_	_	_	_
385-5	34312-34320	kretanje	N	NOUN	_	_	kretanje	1[394]	kretanje kiseonika[394]	NID[394]	*[741]	_	_	_	_	_	_
385-6	34321-34330	kiseonika	N	NOUN	_	_	kiseonik	1[394]	kretanje kiseonika[394]	NID[394]	*[741]	_	_	_	_	_	_
385-7	34331-34337	unutar	PREP	ADP	_	_	unutar	_	_	_	_	_	_	_	_	_	_
385-8	34338-34339	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
385-9	34340-34346	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	_	_
385-10	34347-34354	njegova	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	_
385-11	34355-34358	tri	NUM	NUM	_	_	tri	_	_	_	_	_	_	_	_	_	_
385-12	34359-34365	glavna	A	ADJ	_	_	glavni	_	_	_	*	_	_	_	_	_	_
385-13	34366-34376	rezervoara	N	NOUN	_	_	rezervoar	_	_	_	*	_	_	_	_	_	_
385-14	34377-34379	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
385-15	34380-34386	Zemlji	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	_	_
385-16	34386-34387	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	_	_
385-17	34388-34397	atmosfere	N	NOUN	_	_	atmosfera	_	_	_	*	_	_	_	_	_	_
385-18	34397-34398	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
385-19	34399-34407	biosfere	N	NOUN	_	_	biosfera	_	_	_	*	_	_	_	_	_	_
385-20	34408-34409	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
385-21	34410-34419	litosfere	N	NOUN	_	_	litosfera	_	_	_	*	_	_	_	_	_	_
385-22	34419-34420	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Mnoga važna svojstva fizičkih sistema mogu se matematički predstaviti kao matrični problemi.
386-1	34420-34425	Mnoga	A	ADJ	_	_	mnogi	_	_	_	*	_	_	_	_	_	_
386-2	34426-34431	važna	A	ADJ	_	_	važan	_	_	_	*	_	_	_	_	_	_
386-3	34432-34440	svojstva	N	NOUN	_	_	svojstvo	_	_	_	*	_	_	_	_	_	_
386-4	34441-34449	fizičkih	A	ADJ	_	_	fizički	2[395]	fizički sistem[395]	NID[395]	*[742]	_	_	_	_	_	_
386-5	34450-34457	sistema	N	NOUN	_	_	sistem	2[395]	fizički sistem[395]	NID[395]	*[742]	_	_	_	_	_	_
386-6	34458-34462	mogu	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
386-7	34463-34465	se	PAR	PART	_	_	se	1	*	IRV	*[743]	_	_	_	_	_	_
386-8	34466-34477	matematički	ADV	ADV	_	_	matematički	_	_	_	*[743]|*[744]	_	_	_	_	_	_
386-9	34478-34489	predstaviti	V	VERB	_	_	predstaviti	1	predstaviti se	IRV	*[743]	_	_	_	_	_	_
386-10	34490-34493	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	_	_
386-11	34494-34502	matrični	A	ADJ	_	_	matrični	_	_	_	*	_	_	_	_	_	_
386-12	34503-34511	problemi	N	NOUN	_	_	problem	_	_	_	*	_	_	_	_	_	_
386-13	34511-34512	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Specijacija je proces u kojem se vrsta deli u dve ili više vrsta potomaka.
387-1	34512-34523	Specijacija	N	PROPN	_	_	specijacija	_	_	_	_	_	_	_	_	_	_
387-2	34524-34526	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
387-3	34527-34533	proces	N	NOUN	_	_	proces	_	_	_	*	_	_	_	_	_	_
387-4	34534-34535	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
387-5	34536-34541	kojem	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
387-6	34542-34544	se	PAR	PART	_	_	se	1	*	IRV	*[745]	_	_	_	_	_	_
387-7	34545-34550	vrsta	N	NOUN	_	_	vrsta	_	_	_	*[745]|*[746]	_	_	_	_	_	_
387-8	34551-34555	deli	V	VERB	_	_	deliti	1	deliti se	IRV	*[745]	_	_	_	_	_	_
387-9	34556-34557	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
387-10	34558-34561	dve	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	_	_
387-11	34562-34565	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
387-12	34566-34570	više	ADV	ADV	_	_	više	_	_	_	*	_	_	_	_	_	_
387-13	34571-34576	vrsta	N	NOUN	_	_	vrsta	_	_	_	*	_	_	_	_	_	_
387-14	34577-34585	potomaka	N	NOUN	_	_	potomak	_	_	_	*	_	_	_	_	_	_
387-15	34585-34586	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=To je jaka kiselina koja se gotovo u potpunosti rastvara u vodi.
388-1	34586-34588	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
388-2	34589-34591	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
388-3	34592-34596	jaka	A	ADJ	_	_	jak	_	_	_	*	_	_	_	_	_	_
388-4	34597-34605	kiselina	N	NOUN	_	_	kiselina	_	_	_	*	_	_	_	_	_	_
388-5	34606-34610	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
388-6	34611-34613	se	PAR	PART	_	_	se	2	*	IRV	*[747]	_	_	_	_	_	_
388-7	34614-34620	gotovo	ADV	ADV	_	_	gotovo	_	_	_	*[747]|*[748]	_	_	_	_	_	_
388-8	34621-34622	u	PREP	ADP	_	_	u	1[396]	u potpunosti[396]	AdvID[396]	*[747]|*[749]	_	_	_	_	_	_
388-9	34623-34633	potpunosti	N	NOUN	_	_	potpunost	1[396]	u potpunosti[396]	AdvID[396]	*[747]|*[749]	_	_	_	_	_	_
388-10	34634-34642	rastvara	V	VERB	_	_	rastvarati	2	rastvarati se	IRV	*[747]	_	_	_	_	_	_
388-11	34643-34644	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
388-12	34645-34649	vodi	N	NOUN	_	_	voda	_	_	_	*	_	_	_	_	_	_
388-13	34649-34650	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Najstarija poznata mineralna zrna na Zemlji stara su oko 4,4 milijarde godina.
389-1	34650-34660	Najstarija	A	ADJ	_	_	star	_	_	_	*	_	_	_	_	_	_
389-2	34661-34668	poznata	A	ADJ	_	_	poznat	_	_	_	*	_	_	_	_	_	_
389-3	34669-34678	mineralna	A	ADJ	_	_	mineralan	_	_	_	*	_	_	_	_	_	_
389-4	34679-34683	zrna	N	NOUN	_	_	zrno	_	_	_	*	_	_	_	_	_	_
389-5	34684-34686	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
389-6	34687-34693	Zemlji	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	_	_
389-7	34694-34699	stara	A	ADJ	_	_	star	_	_	_	*	_	_	_	_	_	_
389-8	34700-34702	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
389-9	34703-34706	oko	ADV	ADV	_	_	oko	_	_	_	*	_	_	_	_	_	_
389-10	34707-34710	4,4	NUM	NUM	_	_	4,4	_	_	_	_	_	_	_	_	_	_
389-11	34711-34720	milijarde	N	NOUN	_	_	milijarda	_	_	_	*	_	_	_	_	_	_
389-12	34721-34727	godina	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
389-13	34727-34728	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Pevao je i u kabaretskim predstavama u Café de Paris i u Café Royal.
390-1	34728-34733	Pevao	V	VERB	_	_	pevati	_	_	_	*	_	_	_	_	_	_
390-2	34734-34736	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
390-3	34737-34738	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
390-4	34739-34740	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
390-5	34741-34752	kabaretskim	A	ADJ	_	_	kabaretski	_	_	_	*	_	_	_	_	_	_
390-6	34753-34764	predstavama	N	NOUN	_	_	predstava	_	_	_	*	_	_	_	_	_	_
390-7	34765-34766	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
390-8	34767-34771	Café	F	X	http://www.wikidata.org/entity/Q5017277[161]	ORG[161]	Café	_	_	_	_	_	_	_	_	_	_
390-9	34772-34774	de	F	X	http://www.wikidata.org/entity/Q5017277[161]	ORG[161]	de	_	_	_	_	_	_	_	_	_	_
390-10	34775-34780	Paris	F	X	http://www.wikidata.org/entity/Q5017277[161]	ORG[161]	Paris	_	_	_	_	_	_	_	_	_	_
390-11	34781-34782	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
390-12	34783-34784	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
390-13	34785-34789	Café	F	X	http://www.wikidata.org/entity/Q26484238[162]	ORG[162]	Café	_	_	_	_	_	_	_	_	_	_
390-14	34790-34795	Royal	F	X	http://www.wikidata.org/entity/Q26484238[162]	ORG[162]	Royal	_	_	_	_	_	_	_	_	_	_
390-15	34795-34796	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Svi organizmi na Zemlji potiču od zajedničkog pretka ili genofonda predaka.
391-1	34796-34799	Svi	PRO	DET	_	_	sav	_	_	_	_	_	_	_	_	_	_
391-2	34800-34809	organizmi	N	NOUN	_	_	organizam	_	_	_	*	_	_	_	_	_	_
391-3	34810-34812	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
391-4	34813-34819	Zemlji	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	_	_
391-5	34820-34826	potiču	V	VERB	_	_	poticati	_	_	_	*	_	_	_	_	_	_
391-6	34827-34829	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	_
391-7	34830-34841	zajedničkog	A	ADJ	_	_	zajednički	_	_	_	*	_	_	_	_	_	_
391-8	34842-34848	pretka	N	NOUN	_	_	predak	_	_	_	*	_	_	_	_	_	_
391-9	34849-34852	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
391-10	34853-34862	genofonda	N	NOUN	_	_	genofond	_	_	_	*	_	_	_	_	_	_
391-11	34863-34870	predaka	N	NOUN	_	_	predak	_	_	_	*	_	_	_	_	_	_
391-12	34870-34871	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Glasanje se odvija u dva kruga.
392-1	34871-34879	Glasanje	N	NOUN	_	_	glasanje	_	_	_	*	_	_	_	_	_	_
392-2	34880-34882	se	PAR	PART	_	_	se	1	*	IRV	*[750]	_	_	_	_	_	_
392-3	34883-34889	odvija	V	VERB	_	_	odvijati	1	odvijati se	IRV	*[750]	_	_	_	_	_	_
392-4	34890-34891	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
392-5	34892-34895	dva	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	_	_
392-6	34896-34901	kruga	N	NOUN	_	_	krug	_	_	_	*	_	_	_	_	_	_
392-7	34901-34902	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Pouzdani istorijski izvori o toj bici su retki.
393-1	34902-34910	Pouzdani	A	ADJ	_	_	pouzdan	_	_	_	*	_	_	_	_	_	_
393-2	34911-34921	istorijski	A	ADJ	_	_	istorijski	1[397]	istorijski izvori[397]	NID[397]	*[751]	_	_	_	_	_	_
393-3	34922-34928	izvori	N	NOUN	_	_	izvor	1[397]	istorijski izvori[397]	NID[397]	*[751]	_	_	_	_	_	_
393-4	34929-34930	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	_
393-5	34931-34934	toj	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
393-6	34935-34939	bici	N	NOUN	_	_	bitka	_	_	_	*	_	_	_	_	_	_
393-7	34940-34942	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
393-8	34943-34948	retki	A	ADJ	_	_	redak	_	_	_	*	_	_	_	_	_	_
393-9	34948-34949	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Ova usamljena relikvija ponovo je zakopana 1642. godine s novim obeležjem, a 100 godina kasnije zamenjena je spomenikom s više detalja.
394-1	34949-34952	Ova	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	_
394-2	34953-34962	usamljena	A	ADJ	_	_	usamljen	_	_	_	*	_	_	_	_	_	_
394-3	34963-34972	relikvija	N	NOUN	_	_	relikvija	_	_	_	*	_	_	_	_	_	_
394-4	34973-34979	ponovo	ADV	ADV	_	_	ponovo	_	_	_	*	_	_	_	_	_	_
394-5	34980-34982	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
394-6	34983-34991	zakopana	V	VERB	_	_	zakopati	_	_	_	*	_	_	_	_	_	_
394-7	34992-34997	1642.	A	ADJ	_	_	1642.	_	_	_	_	_	_	_	_	_	_
394-8	34998-35004	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
394-9	35005-35006	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	_	_
394-10	35007-35012	novim	A	ADJ	_	_	nov	_	_	_	*	_	_	_	_	_	_
394-11	35013-35022	obeležjem	N	NOUN	_	_	obeležje	_	_	_	*	_	_	_	_	_	_
394-12	35022-35023	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
394-13	35024-35025	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	_	_
394-14	35026-35029	100	NUM	NUM	_	_	100	_	_	_	_	_	_	_	_	_	_
394-15	35030-35036	godina	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
394-16	35037-35044	kasnije	ADV	ADV	_	_	kasnije	_	_	_	*	_	_	_	_	_	_
394-17	35045-35054	zamenjena	V	VERB	_	_	zameniti	_	_	_	*	_	_	_	_	_	_
394-18	35055-35057	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
394-19	35058-35068	spomenikom	N	NOUN	_	_	spomenik	_	_	_	*	_	_	_	_	_	_
394-20	35069-35070	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	_	_
394-21	35071-35075	više	ADV	ADV	_	_	više	_	_	_	*	_	_	_	_	_	_
394-22	35076-35083	detalja	N	NOUN	_	_	detalj	_	_	_	*	_	_	_	_	_	_
394-23	35083-35084	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Uran je sedma planeta u Sunčevom sistemu.
395-1	35084-35088	Uran	N	PROPN	http://www.wikidata.org/entity/Q324	LOC	Uran	_	_	_	_	_	_	_	_	_	_
395-2	35089-35091	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
395-3	35092-35097	sedma	A	ADJ	_	_	sedmi	_	_	_	*	_	_	_	_	_	_
395-4	35098-35105	planeta	N	NOUN	_	_	planeta	_	_	_	*	_	_	_	_	_	_
395-5	35106-35107	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
395-6	35108-35116	Sunčevom	A	ADJ	_	_	Sunčev	1[398]	Sunčev sistem[398]	NID[398]	*[752]	_	_	_	_	_	_
395-7	35117-35124	sistemu	N	NOUN	_	_	sistem	1[398]	Sunčev sistem[398]	NID[398]	*[752]	_	_	_	_	_	_
395-8	35124-35125	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Obavljao je i razne diplomatske poslove.
396-1	35125-35133	Obavljao	V	VERB	_	_	obavljati	1	obavljati posao	LVC.full	*[753]	_	_	_	_	_	_
396-2	35134-35136	je	V	AUX	_	_	jesam	_	_	_	*[753]	_	_	_	_	_	_
396-3	35137-35138	i	CONJ	CCONJ	_	_	i	_	_	_	*[753]	_	_	_	_	_	_
396-4	35139-35144	razne	A	ADJ	_	_	razni	_	_	_	*[753]|*[754]	_	_	_	_	_	_
396-5	35145-35156	diplomatske	A	ADJ	_	_	diplomatski	_	_	_	*[753]|*[755]	_	_	_	_	_	_
396-6	35157-35164	poslove	N	NOUN	_	_	posao	1	*	LVC.full	*[753]	_	_	_	_	_	_
396-7	35164-35165	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Griva stoji uspravno i relativno je kratka.
397-1	35165-35170	Griva	N	NOUN	_	_	griva	_	_	_	*	_	_	_	_	_	_
397-2	35171-35176	stoji	V	VERB	_	_	stajati	_	_	_	*	_	_	_	_	_	_
397-3	35177-35185	uspravno	ADV	ADV	_	_	uspravno	_	_	_	*	_	_	_	_	_	_
397-4	35186-35187	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
397-5	35188-35197	relativno	ADV	ADV	_	_	relativno	_	_	_	*	_	_	_	_	_	_
397-6	35198-35200	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
397-7	35201-35207	kratka	A	ADJ	_	_	kratak	_	_	_	*	_	_	_	_	_	_
397-8	35207-35208	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Majk Stok napisao je tekst pesme kao odgovor na ono što je saznao o Minogovoj pre njenog dolaska.
398-1	35208-35212	Majk	N	PROPN	http://www.wikidata.org/entity/Q3403555[163]	PERS[163]	Majk	_	_	_	_	_	_	_	_	_	_
398-2	35213-35217	Stok	N	PROPN	http://www.wikidata.org/entity/Q3403555[163]	PERS[163]	Stok	_	_	_	_	_	_	_	_	_	_
398-3	35218-35225	napisao	V	VERB	_	_	napisati	_	_	_	*	_	_	_	_	_	_
398-4	35226-35228	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
398-5	35229-35234	tekst	N	NOUN	_	_	tekst	_	_	_	*	_	_	_	_	_	_
398-6	35235-35240	pesme	N	NOUN	_	_	pesma	_	_	_	*	_	_	_	_	_	_
398-7	35241-35244	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	_	_
398-8	35245-35252	odgovor	N	NOUN	_	_	odgovor	_	_	_	*	_	_	_	_	_	_
398-9	35253-35255	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
398-10	35256-35259	ono	PRO	PRON	_	_	ono	_	_	_	_	_	_	_	_	_	_
398-11	35260-35263	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	_	_
398-12	35264-35266	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
398-13	35267-35273	saznao	V	VERB	_	_	saznati	_	_	_	*	_	_	_	_	_	_
398-14	35274-35275	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	_
398-15	35276-35285	Minogovoj	A	ADJ	http://www.wikidata.org/entity/Q11998	PERS	Minogov	_	_	_	*	_	_	_	_	_	_
398-16	35286-35289	pre	PREP	ADP	_	_	pre	_	_	_	_	_	_	_	_	_	_
398-17	35290-35296	njenog	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	_	_
398-18	35297-35304	dolaska	N	NOUN	_	_	dolazak	_	_	_	*	_	_	_	_	_	_
398-19	35304-35305	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Tokom industrijske revolucije životni vek dece je drastično porastao.
399-1	35305-35310	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	_	_
399-2	35311-35323	industrijske	A	ADJ	_	_	industrijski	1[399]	industrijska revolucija[399]	NID[399]	*[756]	_	_	_	_	_	_
399-3	35324-35334	revolucije	N	NOUN	_	_	revolucija	1[399]	industrijska revolucija[399]	NID[399]	*[756]	_	_	_	_	_	_
399-4	35335-35342	životni	A	ADJ	_	_	životan	2[400]	životni vek[400]	NID[400]	*[757]	_	_	_	_	_	_
399-5	35343-35346	vek	N	NOUN	_	_	vek	2[400]	životni vek[400]	NID[400]	*[757]	_	_	_	_	_	_
399-6	35347-35351	dece	N	NOUN	_	_	deca	_	_	_	*	_	_	_	_	_	_
399-7	35352-35354	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
399-8	35355-35364	drastično	ADV	ADV	_	_	drastično	_	_	_	*	_	_	_	_	_	_
399-9	35365-35373	porastao	V	VERB	_	_	porasti	_	_	_	*	_	_	_	_	_	_
399-10	35373-35374	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Higijena ruku i kašljanje u rukav takođe mogu biti efikasne preventivne mere.
400-1	35374-35382	Higijena	N	NOUN	_	_	higijena	_	_	_	*	_	_	_	_	_	_
400-2	35383-35387	ruku	N	NOUN	_	_	ruka	_	_	_	*	_	_	_	_	_	_
400-3	35388-35389	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
400-4	35390-35399	kašljanje	N	NOUN	_	_	kašljanje	_	_	_	*	_	_	_	_	_	_
400-5	35400-35401	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
400-6	35402-35407	rukav	N	NOUN	_	_	rukav	_	_	_	*	_	_	_	_	_	_
400-7	35408-35414	takođe	PAR	PART	_	_	takođe	_	_	_	_	_	_	_	_	_	_
400-8	35415-35419	mogu	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
400-9	35420-35424	biti	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
400-10	35425-35433	efikasne	A	ADJ	_	_	efikasan	_	_	_	*	_	_	_	_	_	_
400-11	35434-35445	preventivne	A	ADJ	_	_	preventivan	1[401]	preventivna mera[401]	NID[401]	*[758]	_	_	_	_	_	_
400-12	35446-35450	mere	N	NOUN	_	_	mera	1[401]	preventivna mera[401]	NID[401]	*[758]	_	_	_	_	_	_
400-13	35450-35451	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Češće se koristi analiza krvi, jer se lakše radi.
401-1	35451-35456	Češće	ADV	ADV	_	_	češće	_	_	_	*	_	_	_	_	_	_
401-2	35457-35459	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
401-3	35460-35467	koristi	V	VERB	_	_	koristiti	_	_	_	*	_	_	_	_	_	_
401-4	35468-35475	analiza	N	NOUN	_	_	analiza	_	_	_	*	_	_	_	_	_	_
401-5	35476-35480	krvi	N	NOUN	_	_	krv	_	_	_	*	_	_	_	_	_	_
401-6	35480-35481	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
401-7	35482-35485	jer	CONJ	SCONJ	_	_	jer	_	_	_	_	_	_	_	_	_	_
401-8	35486-35488	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
401-9	35489-35494	lakše	ADV	ADV	_	_	lakše	_	_	_	*	_	_	_	_	_	_
401-10	35495-35499	radi	V	VERB	_	_	raditi	_	_	_	*	_	_	_	_	_	_
401-11	35499-35500	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Bolnice nemaju uvek opremu ili iskusno osoblje, a testiranje se mora obaviti u roku od 10 minuta od uzimanja uzorka.
402-1	35500-35507	Bolnice	N	NOUN	_	_	bolnica	_	_	_	*	_	_	_	_	_	_
402-2	35508-35514	nemaju	V	VERB	_	_	nemati	_	_	_	*	_	_	_	_	_	_
402-3	35515-35519	uvek	ADV	ADV	_	_	uvek	_	_	_	*	_	_	_	_	_	_
402-4	35520-35526	opremu	N	NOUN	_	_	oprema	_	_	_	*	_	_	_	_	_	_
402-5	35527-35530	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
402-6	35531-35538	iskusno	A	ADJ	_	_	iskusan	_	_	_	*	_	_	_	_	_	_
402-7	35539-35546	osoblje	N	NOUN	_	_	osoblje	_	_	_	*	_	_	_	_	_	_
402-8	35546-35547	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
402-9	35548-35549	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	_	_
402-10	35550-35560	testiranje	N	NOUN	_	_	testiranje	_	_	_	*	_	_	_	_	_	_
402-11	35561-35563	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
402-12	35564-35568	mora	V	VERB	_	_	morati	_	_	_	*	_	_	_	_	_	_
402-13	35569-35576	obaviti	V	VERB	_	_	obaviti	_	_	_	*	_	_	_	_	_	_
402-14	35577-35578	u	PREP	ADP	_	_	u	1[402]	u roku od[402]	AdpID[402]	*[759]	_	_	_	_	_	_
402-15	35579-35583	roku	N	NOUN	_	_	rok	1[402]	u roku od[402]	AdpID[402]	*[759]	_	_	_	_	_	_
402-16	35584-35586	od	PREP	ADP	_	_	od	1[402]	u roku od[402]	AdpID[402]	*[759]	_	_	_	_	_	_
402-17	35587-35589	10	NUM	NUM	_	_	10	_	_	_	_	_	_	_	_	_	_
402-18	35590-35596	minuta	N	NOUN	_	_	minut	_	_	_	*	_	_	_	_	_	_
402-19	35597-35599	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	_
402-20	35600-35608	uzimanja	N	NOUN	_	_	uzimanje	_	_	_	*	_	_	_	_	_	_
402-21	35609-35615	uzorka	N	NOUN	_	_	uzorak	_	_	_	*	_	_	_	_	_	_
402-22	35615-35616	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.
403-1	35616-35621	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	_	_
403-2	35622-35626	ovog	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	_
403-3	35627-35634	perioda	N	NOUN	_	_	period	_	_	_	*	_	_	_	_	_	_
