#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Želim samo da ispunjavam Božju volju.
396-19	10985-10986	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prema Ginisovoj knjizi svetskih rekorda iz 1996. godine, to je najduža reč objavljena na nemačkom jeziku.
403-1	10986-10991	Prema	PREP	ADP	_	_	prema	_	_	_	_	_	_	_	_	
403-2	10992-11001	Ginisovoj	A	ADJ	http://www.wikidata.org/entity/Q41675[673]	WORK[673]	Ginisov	_	_	_	U ovom kontekstu, 'Ginisov' je prisvojni pridev koji označava da knjiga pripada ili je povezana sa Ginisom, odnosno Ginisovom knjigom rekorda.	http://llod.jerteh.rs/WSD/seCVDf339\_0	1	ChatGPT	CVDf-339/0	
403-3	11002-11008	knjizi	N	NOUN	http://www.wikidata.org/entity/Q41675[673]	WORK[673]	knjiga	_	_	_	U ovom kontekstu, 'knjiga' se odnosi na deo dugačke pisane celine, konkretno na izdanje Ginisove knjige rekorda iz 1996. godine, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3006394865n	4	ChatGPT	ENG30-02870092-n;ENG30-06394865-n;ENG30-06410904-n;ENG30-06413579-n	
403-4	11009-11017	svetskih	A	ADJ	http://www.wikidata.org/entity/Q41675[673]	WORK[673]	svetski	_	_	_	U ovom kontekstu, 'svetski' se odnosi na rekorde koji su relevantni ili primenljivi na globalnom nivou, što najpreciznije odgovara značenju 'svetskog obima ili primenljivosti'.	http://llod.jerteh.rs/WSD/seENG3000527188a	4	ChatGPT	ENG30-00527188-a;ENG30-01567694-a;ENG30-01568684-a;ENG30-02578035-a	
403-5	11018-11025	rekorda	N	NOUN	http://www.wikidata.org/entity/Q41675[673]	WORK[673]	rekord	_	_	_	U ovom kontekstu, 'rekord' se odnosi na izuzetno dostignuće ili zabeleženi ekstrem (najduža reč), a ne na sportski rezultat, pa ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3000063014n	1	FIRST	ENG30-00063014-n	
403-6	11026-11028	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
403-7	11029-11034	1996.	A	ADJ	_	_	1996.	_	_	_	_	_	_	_	_	
403-8	11035-11041	godine	N	NOUN	_	_	godina	_	_	_	U ovom kontekstu, 'godine' se odnosi na kalendarsku godinu 1996, tj. period od 1. januara do 31. decembra po Gregorijanskom kalendaru, što je standardni način navođenja datuma u ovakvim izvorima.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ChatGPT	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
403-9	11041-11042	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
403-10	11043-11045	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
403-11	11046-11048	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
403-12	11049-11056	najduža	A	ADJ	_	_	dug	_	_	_	U ovom kontekstu, 'najduža' se odnosi na reč koja ima najveći broj slova, dakle na prostorno, odnosno kvantitativno, značenje dužine, što odgovara osnovnom prostornom značenju.	http://llod.jerteh.rs/WSD/seENG3001433493a	4	ChatGPT	ENG30-01433493-a;ENG30-01437963-a;ENG30-01439155-a;ENG30-01444022-a	
403-13	11057-11060	reč	N	NOUN	_	_	reč	_	_	_	U ovom kontekstu, 'reč' se odnosi na jedinicu jezika (niz slova) koja se može identifikovati i koja je najduža objavljena na nemačkom jeziku, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3006286395n	6	ChatGPT	ENG30-06283764-n;ENG30-06286395-n;ENG30-06738162-n;ENG30-07226841-n;ENG30-13627327-n;ENG30-14485526-n	
403-14	11061-11071	objavljena	A	ADJ	_	_	objavljen	_	_	_	U ovom kontekstu, 'objavljena' znači da je reč zvanično predstavljena ili razglašena u Ginisovoj knjizi rekorda, što odgovara značenju 'zvanično razglašen'.	http://llod.jerteh.rs/WSD/seENG3000469999a	1	ChatGPT	ENG30-00469999-a	
403-15	11072-11074	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
403-16	11075-11083	nemačkom	A	ADJ	*	DEMO	nemački	1[1632]	nemački jezik[1632]	NID[1632]	U ovom kontekstu, 'nemački jezik' se odnosi na germanski jezik koji se govori u Nemačkoj, Austriji i delu Švajcarske, što je u skladu sa ponuđenim značenjem.[2272]	http://llod.jerteh.rs/WSD/seLLM0148[2272]	1[2272]	ChatGPT	LLM-0148[2272]	
403-17	11084-11090	jeziku	N	NOUN	_	_	jezik	1[1632]	nemački jezik[1632]	NID[1632]	U ovom kontekstu, 'nemački jezik' se odnosi na germanski jezik koji se govori u Nemačkoj, Austriji i delu Švajcarske, što je u skladu sa ponuđenim značenjem.[2272]	http://llod.jerteh.rs/WSD/seLLM0148[2272]	1[2272]	ChatGPT	LLM-0148[2272]	
403-18	11090-11091	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Može se stavljati i na rane da bi se sprečila infekcija.
406-1	11091-11095	Može	V	VERB	_	_	moći	_	_	_	U ovom kontekstu, 'može' označava mogućnost ili dozvolu da se nešto uradi, a ne istrajavanje ili uspevanje. Ponuđeno značenje ne odgovara upotrebi u rečenici.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
406-2	11096-11098	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
406-3	11099-11108	stavljati	V	VERB	_	_	stavljati	_	_	_	U ovom kontekstu, 'stavljati' znači nanositi ili postavljati nešto (npr. lek, zavoj) na ranu, što odgovara nesvršenom glagolu prema 'staviti'.	http://llod.jerteh.rs/WSD/seDRJ0177942\_0	1	ChatGPT	DRJ0-177942/0	
406-4	11109-11110	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
406-5	11111-11113	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
406-6	11114-11118	rane	N	NOUN	_	_	rana	_	_	_	U ovom kontekstu, 'rana' se odnosi na povredu kože ili tkiva na koju se stavlja nešto da bi se sprečila infekcija, što odgovara značenju pukotine na koži ili organu izazvane nasilno ili hirurškim zahvatom.	http://llod.jerteh.rs/WSD/seENG3014298815n	3	ChatGPT	ENG30-01640567-n;ENG30-14298815-n;ENG30-14312172-n	
406-7	11119-11121	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
406-8	11122-11124	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
406-9	11125-11127	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
406-10	11128-11136	sprečila	V	VERB	_	_	sprečiti	_	_	_	U ovom kontekstu, 'sprečiti' znači onemogućiti nastanak infekcije, odnosno imati efekat prevencije, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3002452885v	4	ChatGPT	ENG30-02450505-v;ENG30-02452885-v;ENG30-02453321-v;ENG30-02558172-v	
406-11	11137-11146	infekcija	N	NOUN	_	_	infekcija	_	_	_	U ovom kontekstu, 'infekcija' se odnosi na sprečavanje ulaska i razmnožavanja patogenih mikroorganizama u ranu, što je medicinsko značenje povezano sa oštećenjem tkiva i bolešću.	http://llod.jerteh.rs/WSD/seENG3013498404n	2	ChatGPT	ENG30-07360647-n;ENG30-13498404-n	
406-12	11146-11147	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Saveznički kontrolni savet proglasio je raspad pruske države.
408-1	11147-11157	Saveznički	A	ADJ	_	_	saveznički	_	_	_	U ovom kontekstu, 'saveznički' se odnosi na savet koji su formirale države ujedinjene u savez (saveznici), što odgovara značenju 'koji je ujedinjen u konfederaciju ili ligu'.	http://llod.jerteh.rs/WSD/seENG3002476485a	1	ChatGPT	ENG30-02476485-a	
408-2	11158-11167	kontrolni	A	ADJ	_	_	kontrolni	_	_	_	U ovom kontekstu, 'kontrolni' označava savet koji vrši nadzor i upravlja određenim procesima, što odgovara značenju 'koji vrši kontrolu, nadzorni'.	http://llod.jerteh.rs/WSD/seDRJ0196295\_0	1	ChatGPT	DRJ0-196295/0	
408-3	11168-11173	savet	N	NOUN	_	_	savet	_	_	_	U ovom kontekstu, 'savet' se odnosi na administrativno telo (Saveznički kontrolni savet) koje je imalo ovlašćenja da donosi odluke, što odgovara značenju administrativnog tela.	http://llod.jerteh.rs/WSD/seENG3008310949n	4	ChatGPT	ENG30-06650701-n;ENG30-06671484-n;ENG30-08309409-n;ENG30-08310949-n	
408-4	11174-11183	proglasio	V	VERB	_	_	proglasiti	_	_	_	U ovom kontekstu, 'proglasiti' znači zvanično izjaviti ili objaviti odluku o raspadu pruske države, što odgovara značenju 'izjaviti ili objaviti'.	http://llod.jerteh.rs/WSD/seENG3000977336v	4	ChatGPT	ENG30-00822367-v;ENG30-00971650-v;ENG30-00977336-v;ENG30-01017001-v	
408-5	11184-11186	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
408-6	11187-11193	raspad	N	NOUN	_	_	raspad	_	_	_	Nijedno ponuđeno značenje ne odgovara jer se u kontekstu rečenice 'raspad' odnosi na prestanak postojanja države, a ne na dezintegraciju radioaktivne supstance.	http://llod.jerteh.rs/WSD/seENG3013456899n	1	FIRST	ENG30-13456899-n	
408-7	11194-11200	pruske	A	ADJ	*	DEMO	pruski	_	_	_	U ovom kontekstu, 'pruske' se odnosi na državu Prusiju, što odgovara značenju koje se odnosi na Prusiju ili njene stanovnike.	http://llod.jerteh.rs/WSD/seENG3003104149a	1	ChatGPT	ENG30-03104149-a	
408-8	11201-11207	države	N	NOUN	_	_	država	_	_	_	U ovom kontekstu, 'država' se odnosi na političku organizaciju (Pruska) koja je imala svoju vladu i bila priznata kao entitet, što najpreciznije odgovara značenju političke organizacije tela ljudi pod jednom vladom.	http://llod.jerteh.rs/WSD/seENG3008168978n	3	ChatGPT	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	
408-9	11207-11208	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U toku su programi izrade vakcine protiv groznice denga kojom bi se pokrila sva četiri serotipa.
414-1	11208-11209	U	PREP	ADP	_	_	u	1[1636]	u toku[1636]	AdvID[1636]	U ovom kontekstu, 'u toku' znači da se programi izrade vakcine trenutno dešavaju, odnosno traju, što odgovara značenju 'za vreme, dok traje'.[2278]	http://llod.jerteh.rs/WSD/seLLM0295[2278]	1[2278]	ChatGPT	LLM-0295[2278]	
414-2	11210-11214	toku	N	NOUN	_	_	tok	1[1636]	u toku[1636]	AdvID[1636]	U ovom kontekstu, 'u toku' znači da se programi izrade vakcine trenutno dešavaju, odnosno traju, što odgovara značenju 'za vreme, dok traje'.[2278]	http://llod.jerteh.rs/WSD/seLLM0295[2278]	1[2278]	ChatGPT	LLM-0295[2278]	
414-3	11215-11217	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
414-4	11218-11226	programi	N	NOUN	_	_	program	_	_	_	Nijedno od ponuđenih značenja ne odgovara jer se ovde 'program' odnosi na organizovani plan ili projekat istraživanja i razvoja vakcine, a ne na računarstvo, medije ili akademske studije.	http://llod.jerteh.rs/WSD/seENG3003962685n	4	FIRST	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	
414-5	11227-11233	izrade	N	NOUN	_	_	izrada	_	_	_	U ovom kontekstu, 'izrada' se odnosi na proces stvaranja vakcine, što odgovara značenju 'čin koji rezultira nečim što nastaje'.	http://llod.jerteh.rs/WSD/seENG3000923995n	1	ChatGPT	ENG30-00923995-n	
414-6	11234-11241	vakcine	N	NOUN	_	_	vakcina	_	_	_	U ovom kontekstu, 'vakcina' se odnosi na supstancu koja se koristi za imunizaciju protiv bolesti, što odgovara definiciji imunogena koji stimuliše proizvodnju antitela.	http://llod.jerteh.rs/WSD/seENG3004517535n	1	ChatGPT	ENG30-04517535-n	
414-7	11242-11248	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
414-8	11249-11257	groznice	N	NOUN	_	_	groznica	_	_	_	U ovom kontekstu, 'groznica' se odnosi na bolest denga groznica, koja je praćena povišenom telesnom temperaturom kao simptomom infekcije, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3014365356n	1	ChatGPT	ENG30-14365356-n	
414-9	11258-11263	denga	N	NOUN	_	_	denga	_	_	_	U ovom kontekstu, 'denga' se odnosi na zaraznu bolest koju prenose komarci, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seENG3014129784n	1	ChatGPT	ENG30-14129784-n	
414-10	11264-11269	kojom	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
414-11	11270-11272	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
414-12	11273-11275	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
414-13	11276-11283	pokrila	V	VERB	_	_	pokriti	_	_	_	U ovom kontekstu, 'pokrila' znači da bi vakcina obuhvatila ili uključila sva četiri serotipa, što odgovara značenju 'u opseg uključiti; uključiti kao deo nečeg šireg; imati svoju sferu ili teritoriju'.	http://llod.jerteh.rs/WSD/seENG3002629793v	17	ChatGPT	ENG30-00048633-v;ENG30-00891216-v;ENG30-00967455-v;ENG30-01129201-v;ENG30-01207951-v;ENG30-01264283-v;ENG30-01332730-v;ENG30-01336635-v;ENG30-01912893-v;ENG30-02147109-v;ENG30-02237782-v;ENG30-02287209-v;ENG30-02395000-v;ENG30-02395194-v;ENG30-02474446-v;ENG30-02629793-v;ENG30-02685951-v	
414-14	11284-11287	sva	PRO	DET	_	_	sav	_	_	_	_	_	_	_	_	
414-15	11288-11294	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	_	_	
414-16	11295-11303	serotipa	N	NOUN	_	_	serotip	_	_	_	U kontekstu vakcine protiv denga groznice, 'serotip' se odnosi na različite varijacije virusa koje se razlikuju po imunološkim svojstvima, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seCVDf240\_0	1	ChatGPT	CVDf-240/0	
414-17	11303-11304	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ne postoji razlika između subjekta i objekta.
415-1	11304-11306	Ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
415-2	11307-11314	postoji	V	VERB	_	_	postojati	_	_	_	U ovom kontekstu, 'postojati' znači 'imati egzistenciju', odnosno razlika između subjekta i objekta ne egzistira, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3002603699v	1	ChatGPT	ENG30-02603699-v	
415-3	11315-11322	razlika	N	NOUN	_	_	razlika	_	_	_	U ovom kontekstu, 'razlika' se odnosi na odsustvo distinkcije ili suprotnosti između subjekta i objekta, što odgovara značenju razlike između suprotstavljenih činjenica, tvrdnji ili mišljenja.	http://llod.jerteh.rs/WSD/seENG3004749709n	4	ChatGPT	ENG30-04749709-n;ENG30-13729236-n;ENG30-13857676-n;ENG30-13859307-n	
415-4	11323-11329	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
415-5	11330-11338	subjekta	N	NOUN	_	_	subjekt	_	_	_	U ovom kontekstu, 'subjekt' se koristi u filozofskom smislu kao nosilac svesti ili posmatrač, a ne kao gramatički konstituent rečenice, pa ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3006309931n	1	FIRST	ENG30-06309931-n	
415-6	11339-11340	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
415-7	11341-11348	objekta	N	NOUN	_	_	objekt	_	_	_	U ovom filozofskom kontekstu, 'objekt' se odnosi na predmet ili stvar na koju je usmerena pažnja ili posmatranje, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seDRJ0207993\_1а.	3	ChatGPT	DRJ0-207993/1а.;DRJ0-207993/1б.;DRJ0-207993/2	
415-8	11348-11349	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Njegov otac Šmuel Daum bio je važan prosvetitelj, pisac i javna ličnost, poreklom iz ugledne rabinske porodice iz Poljske i Bohemije.
416-1	11349-11355	Njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
416-2	11356-11360	otac	N	NOUN	_	_	otac	_	_	_	U ovom kontekstu, 'otac' se odnosi na muškog roditelja osobe o kojoj se govori, što je u skladu sa prvim ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seENG3010080869n	2	ChatGPT	ENG30-10080869-n;ENG30-10107303-n	
416-3	11361-11366	Šmuel	N	PROPN	http://www.wikidata.org/entity/*[680]	PERS[680]	Šmuel	_	_	_	_	_	_	_	_	
416-4	11367-11371	Daum	N	PROPN	http://www.wikidata.org/entity/*[680]	PERS[680]	Daum	_	_	_	_	_	_	_	_	
416-5	11372-11375	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
416-6	11376-11378	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
416-7	11379-11384	važan	A	ADJ	_	_	važan	_	_	_	U ovom kontekstu, 'važan' opisuje osobu od velikog značaja ili važnosti u društvu, što se uklapa u ovo značenje.	http://llod.jerteh.rs/WSD/seENG3001275562a	4	ChatGPT	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	
416-8	11385-11397	prosvetitelj	N	NOUN	http://www.wikidata.org/entity/Q974144	ROLE	prosvetitelj	_	_	_	U ovom kontekstu, 'prosvetitelj' označava osobu koja širi prosvećenost i obrazovanje, što odgovara značenju onaj koji prosvećuje, a ne nužno pristalici filozofskog pokreta prosvetiteljstva.	http://llod.jerteh.rs/WSD/seDRJ0219260\_1	2	ChatGPT	DRJ0-219260/1;DRJ0-219260/2	
416-9	11397-11398	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
416-10	11399-11404	pisac	N	NOUN	http://www.wikidata.org/entity/Q36180	ROLE	pisac	_	_	_	U ovom kontekstu, 'pisac' se odnosi na osobu koja je autor književnih dela, što je najpreciznije obuhvaćeno ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3010064405n	2	ChatGPT	ENG30-10064405-n;ENG30-10794014-n	
416-11	11405-11406	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
416-12	11407-11412	javna	A	ADJ	_	_	javan	_	_	_	U ovom kontekstu, 'javna ličnost' označava osobu koja utiče na ljude ili zajednicu u celini, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3000493297a	4	ChatGPT	ENG30-00493297-a;ENG30-01861205-a;ENG30-01862296-a;ENG30-02090567-a	
416-13	11413-11420	ličnost	N	NOUN	_	_	ličnost	_	_	_	U ovom kontekstu, 'ličnost' se odnosi na poznatu ili uticajnu osobu u društvu, a ne na skup psiholoških osobina, što je jedino ponuđeno značenje.	http://llod.jerteh.rs/WSD/seENG3004617562n	1	FIRST	ENG30-04617562-n	
416-14	11420-11421	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
416-15	11422-11430	poreklom	N	NOUN	_	_	poreklo	_	_	_	U ovom kontekstu, 'poreklom' se odnosi na nasledna svojstva i poreklo iz određene porodice, tj. krvnu lozu, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3004922787n	7	ChatGPT	ENG30-04922787-n;ENG30-04923743-n;ENG30-06744154-n;ENG30-08507558-n;ENG30-08510456-n;ENG30-09856671-n;ENG30-13813042-n	
416-16	11431-11433	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
416-17	11434-11441	ugledne	A	ADJ	_	_	ugledan	_	_	_	U ovom kontekstu, 'ugledna' se odnosi na porodicu koja ima dobru reputaciju u društvu, što je najpreciznije značenje iz ponuđene liste.	http://llod.jerteh.rs/WSD/seENG3001982646a	3	ChatGPT	ENG30-01129977-a;ENG30-01982646-a;ENG30-01983162-a	
416-18	11442-11450	rabinske	A	ADJ	_	_	rabinski	_	_	_	Ovde 'rabinske porodice' znači porodice koje potiču od rabina ili su povezane sa rabinima, što odgovara značenju 'od ili u vezi sa rabinima ili njihovim učenjima'.	http://llod.jerteh.rs/WSD/seENG3002930765a	1	ChatGPT	ENG30-02930765-a	
416-19	11451-11459	porodice	N	NOUN	_	_	porodica	_	_	_	U ovom kontekstu, 'porodica' se odnosi na ljude koji potiču od istog pretka, odnosno na uglednu rabinsku lozu iz koje potiče otac Šmuel Daum.	http://llod.jerteh.rs/WSD/seENG3007970721n	5	ChatGPT	ENG30-07970406-n;ENG30-07970721-n;ENG30-08078020-n;ENG30-08107499-n;ENG30-08110648-n	
416-20	11460-11462	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
416-21	11463-11470	Poljske	N	PROPN	http://www.wikidata.org/entity/Q36	LOC	Poljska	_	_	_	_	_	_	_	_	
416-22	11471-11472	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
416-23	11473-11481	Bohemije	N	PROPN	http://www.wikidata.org/entity/Q39193	LOC	Bohemija	_	_	_	_	_	_	_	_	
416-24	11481-11482	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Jedna od briga je da bi vakcina mogla povećati rizik od teškog obolevanja zbog povećanja izazvanog antitelima (ADE).
418-1	11482-11487	Jedna	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
418-2	11488-11490	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
418-3	11491-11496	briga	N	NOUN	_	_	briga	_	_	_	U ovom kontekstu, 'briga' se odnosi na osećanje zabrinutosti zbog mogućih negativnih posledica vakcine, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3007524529n	6	ChatGPT	ENG30-00819274-n;ENG30-00829378-n;ENG30-05615869-n;ENG30-05670710-n;ENG30-05832264-n;ENG30-07524529-n	
418-4	11497-11499	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
418-5	11500-11502	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
418-6	11503-11505	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
418-7	11506-11513	vakcina	N	NOUN	_	_	vakcina	_	_	_	U ovom kontekstu, 'vakcina' se odnosi na supstancu koja se ubrizgava kako bi stimulisala imuni odgovor, što je u skladu sa datim značenjem imunogena koji sadrži oslabljene ili mrtve patogene ćelije.	http://llod.jerteh.rs/WSD/seENG3004517535n	1	ChatGPT	ENG30-04517535-n	
418-8	11514-11519	mogla	V	VERB	_	_	moći	_	_	_	U ovom kontekstu, 'moći' označava mogućnost ili potencijal da se nešto desi, a ne istrajavanje ili uspevanje. Ponuđeno značenje ne odgovara upotrebi u rečenici.	http://llod.jerteh.rs/WSD/seENG3002523221v	1	FIRST	ENG30-02523221-v	
418-9	11520-11528	povećati	V	VERB	_	_	povećati	_	_	_	U ovom kontekstu, 'povećati' znači učiniti rizik većim, odnosno da rizik postane veći nego što je bio, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3000153263v	2	ChatGPT	ENG30-00153263-v;ENG30-00544549-v	
418-10	11529-11534	rizik	N	NOUN	_	_	rizik	_	_	_	U ovom kontekstu, 'rizik' se odnosi na mogućnost gubitka ili nesreće, odnosno na opasnost od teškog obolevanja usled vakcinacije, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3014541852n	3	ChatGPT	ENG30-00802238-n;ENG30-05093293-n;ENG30-14541852-n	
418-11	11535-11537	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
418-12	11538-11544	teškog	A	ADJ	_	_	težak	_	_	_	U ovom kontekstu, 'teško obolevanje' se odnosi na bolest koja je ozbiljna i zahteva veliki fizički napor organizma da bi se izdržala, što je u skladu sa značenjem 'koji je karakterističan za mukotrpan napor do iznemoglosti; posebno fizički napor'.	http://llod.jerteh.rs/WSD/seENG3000836544a	11	ChatGPT	ENG30-00651039-a;ENG30-00744916-a;ENG30-00747910-a;ENG30-00836544-a;ENG30-00987769-a;ENG30-01184932-a;ENG30-01190683-a;ENG30-01191618-a;ENG30-01510444-a;ENG30-02287733-a;ENG30-02317012-a	
418-13	11545-11555	obolevanja	N	NOUN	_	_	obolevanje	_	_	_	U ovom kontekstu, 'obolevanje' se odnosi na proces razvijanja bolesti, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seRSSJ31638\_0	1	ChatGPT	RSSJ-31638/0	
418-14	11556-11560	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	
418-15	11561-11570	povećanja	N	NOUN	_	_	povećanje	_	_	_	U ovom kontekstu, 'povećanje' se odnosi na promenu (usled vakcine) koja dovodi do većeg rizika od teškog obolevanja, što najpreciznije odgovara značenju 'Promena koja dovodi do povećanja.'	http://llod.jerteh.rs/WSD/seENG3007356676n	4	ChatGPT	ENG30-00364260-n;ENG30-07356676-n;ENG30-13497135-n;ENG30-13754293-n	
418-16	11571-11580	izazvanog	A	ADJ	_	_	izazvan	_	_	_	U ovom kontekstu, 'izazvanog' se odnosi na oboljenje koje je prouzrokovano (izazvano) antitelima, što odgovara značenju 'koji je izazvao; koji je naveden na neku akciju; provociran'.	http://llod.jerteh.rs/WSD/seRSSJ15644\_0	1	ChatGPT	RSSJ-15644/0	
418-17	11581-11591	antitelima	N	NOUN	_	_	antitelo	_	_	_	U ovom kontekstu, 'antitela' se odnose na proteine koje telo proizvodi kao odgovor na antigen, što je u skladu sa datim značenjem.	http://llod.jerteh.rs/WSD/seENG3015027189n	1	ChatGPT	ENG30-15027189-n	
418-18	11592-11593	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
418-19	11593-11596	ADE	ABB	X	_	_	ADE	_	_	_	_	_	_	_	_	
418-20	11596-11597	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
418-21	11597-11598	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kod odraslih groznica se uglavnom ne javlja, ali je česta kod odojčadi i male dece.
419-1	11598-11601	Kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
419-2	11602-11610	odraslih	A	ADJ	_	_	odrastao	_	_	_	U ovom kontekstu, 'odraslih' se odnosi na ljude koji su postigli zrelost, a ponuđeno značenje se odnosi isključivo na životinje, pa nijedno ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3001488616a	1	FIRST	ENG30-01488616-a	
419-3	11611-11619	groznica	N	NOUN	_	_	groznica	_	_	_	U ovom kontekstu, 'groznica' se odnosi na povišenu telesnu temperaturu koja je česta kod odojčadi i dece, što odgovara značenju porasta temperature tela kao simptoma infekcije.	http://llod.jerteh.rs/WSD/seENG3014365356n	1	ChatGPT	ENG30-14365356-n	
419-4	11620-11622	se	PAR	PART	_	_	se	1	*	IRV	U ovom kontekstu, 'javljati se' znači 'pojavljivati se' ili 'nastajati', konkretno u vezi sa pojavom groznice kod određene starosne grupe, što odgovara ponuđenom značenju.[2280]	http://llod.jerteh.rs/WSD/seCVMWE0161[2280]	1[2280]	ChatGPT	CVMWE-0161[2280]	
