Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Geografski informacioni sistem (GIS) je sistem dizajniran da prikuplja, skladišti, analizira i predstavlja prostorne ili geografske informacije i da njima manipuliše i upravlja.	dizajniran	419.0	9.0	False	False
Geografski informacioni sistem (GIS) je sistem dizajniran da prikuplja, skladišti, analizira i predstavlja prostorne ili geografske informacije i da njima manipuliše i upravlja.	predstavlja	419.0	17.0	False	False
Geografski informacioni sistem (GIS) je sistem dizajniran da prikuplja, skladišti, analizira i predstavlja prostorne ili geografske informacije i da njima manipuliše i upravlja.	manipuliše	419.0	25.0	False	False
Tirozin ili 4-hidroksifenilalanin je jedna od 20 uobičajenih amino-kiselina koje ćelije koriste za sintezu proteina.	uobičajenih	420.0	8.0	False	False
Tirozin ili 4-hidroksifenilalanin je jedna od 20 uobičajenih amino-kiselina koje ćelije koriste za sintezu proteina.	koriste	420.0	14.0	False	False
Ako se popne na tron, što se očekuje, biće prva kraljica vladarka Belgije.	se			False	False
Ako se popne na tron, što se očekuje, biće prva kraljica vladarka Belgije.	očekuje	421.0	9.0	False	False
Ako se popne na tron, što se očekuje, biće prva kraljica vladarka Belgije.	prva	421.0	12.0	False	False
Granica između Azije i Okeanije nije jasno definisana.	definisana	422.0	8.0	False	False
Masakr u Kolumbajnu odnosi se na pucnjavu koja se 20. aprila 1999. dogodila u Gimnaziji Kolumbajn u Kolumbajnu, u Koloradu, SAD.	se			False	False
Masakr u Kolumbajnu odnosi se na pucnjavu koja se 20. aprila 1999. dogodila u Gimnaziji Kolumbajn u Kolumbajnu, u Koloradu, SAD.	Masakr	423.0	1.0	False	False
Kao federalna republika, Austrija je podeljena na devet država.	država	424.0	10.0	False	False
Ovi vrtovi kasnije će pripasti carevima.	pripasti	425.0	5.0	False	False
Prvi simptomi često se pogrešno pripisuju starenju ili stresu.	Prvi	426.0	1.0	False	False
Prvi simptomi često se pogrešno pripisuju starenju ili stresu.	pripisuju	426.0	6.0	False	False
San letnje noći je komedija koju je napisao Vilijam Šekspir.	San	427.0	1.0	False	False
Dokins je prvi put došao do izražaja sa svojom knjigom Sebični gen (The Selfish Gene), kojom je popularizovao gledište da je gen u centru evolucije i uveo termin „mem“.	knjigom	428.0	10.0	False	False
Dokins je prvi put došao do izražaja sa svojom knjigom Sebični gen (The Selfish Gene), kojom je popularizovao gledište da je gen u centru evolucije i uveo termin „mem“.	centru	428.0	27.0	False	False
Dokins je prvi put došao do izražaja sa svojom knjigom Sebični gen (The Selfish Gene), kojom je popularizovao gledište da je gen u centru evolucije i uveo termin „mem“.	uveo	428.0	30.0	False	False
Nakon najmanje četiri nedelje, mladi izdanci bi trebalo da budu spremni za presađivanje na otvorenom.	izdanci	430.0	7.0	False	False
Zbog toga on napušta selo.	napušta	431.0	4.0	False	False
Zbog toga on napušta selo.	selo	431.0	5.0	False	False
Suprotstavljaće ti se, ali ne boj se; imaćeš blagoslov da činiš ono što se mora.	boj			False	False
Teroristi su ubili dvojicu sportista ubrzo nakon što su ih uzeli za taoce, a ostalih devet ubili su tokom neuspelog pokušaja oslobađanja.	uzeli	434.0	11.0	False	False
On voli da pravi probleme i kači se sa svima.	voli	435.0	2.0	True	False
To bi moglo da razbije magiju koju ima.	razbije	436.0	5.0	False	False
Stigli su do finala događaja, ali su izgubili od američkih blizanaca Boba i Majka Brajana.	Stigli	437.0	1.0	False	False
Orbitira veoma blizu zvezde.	veoma	438.0	2.0	False	False
Rusi su u bici izgubili 90.000 ljudi.	izgubili	440.0	5.0	False	False
Tokom tog perioda proučavao je Bibliju.	perioda	443.0	3.0	False	False
Tokom tog perioda proučavao je Bibliju.	proučavao	443.0	4.0	False	False
Rimljani su tamo podigli utvrđenje.	tamo	444.0	3.0	False	False
Tihookeanska ploča je podvodna tektonska ploča koja leži ispod Tihog okeana.	leži	445.0	8.0	False	False
Visok je 45 metara i težak preko 25.000 tona.	tona	446.0	9.0	False	False
Poljski birači biraju dvodomni parlament, koji se sastoji od 460 članova Donjeg doma i stočlanog Senata.	birači	447.0	2.0	True	False
Poljski birači biraju dvodomni parlament, koji se sastoji od 460 članova Donjeg doma i stočlanog Senata.	Donjeg	447.0	13.0	True	False
Poljski birači biraju dvodomni parlament, koji se sastoji od 460 članova Donjeg doma i stočlanog Senata.	doma	447.0	14.0	False	False
Noću je to mirno mesto.	mirno	448.0	4.0	False	False
Frej je postigao uspeh u solo karijeri osamdesetih godina XX veka.	godina	450.0	9.0	False	False
Frej je postigao uspeh u solo karijeri osamdesetih godina XX veka.	veka	450.0	11.0	False	False
Svemirski brod koji je lansiran sa Zemlje i kreće ka Merkuru mora da pređe 91 milion kilometara u gravitacionom bunaru Sunca.	lansiran	451.0	5.0	False	False
Izgleda da ovaj sisar nema prirodnih neprijatelja.	Izgleda	452.0	1.0	False	False
To je postalo posebno uobičajeno od početka epidemije HIV-a.	postalo	453.0	3.0	False	False
To je postalo posebno uobičajeno od početka epidemije HIV-a.	uobičajeno	453.0	5.0	False	False
Igrač može da izabere ulogu koju želi.	želi	454.0	7.0	False	False
Ukoliko dospe u oči, treba ih isprati vodom.	isprati	455.0	8.0	False	False
Ukoliko dospe u oči, treba ih isprati vodom.	vodom	455.0	9.0	False	False
Do tada je Trut govorila samo holandski.	govorila	456.0	5.0	True	False
Nema podataka o broju umrlih.	broju	457.0	4.0	False	False
Veruje se da je u nekim područjima pogođeno i do 25 % ljudi.	Veruje	459.0	1.0	False	False
To je uzrok oko 5 % bolničkih prijema u ovoj populaciji.	populaciji	461.0	11.0	False	False
Nalazi se na jugoistoku ostrva i zauzima oko 8 % zemlje.	ostrva	463.0	5.0	False	False
Svemirskim teleskopom Habl ne može uopšte da se osmatra Merkur, zbog bezbednosnih procedura koje zabranjuju njegovo usmeravanje suviše blizu Suncu.	osmatra	466.0	9.0	True	False
Svemirskim teleskopom Habl ne može uopšte da se osmatra Merkur, zbog bezbednosnih procedura koje zabranjuju njegovo usmeravanje suviše blizu Suncu.	procedura	466.0	14.0	True	False
Adaptacija može da dovede do sticanja nove osobine ili gubljenja osobine predaka.	Adaptacija	467.0	1.0	False	False
Adaptacija može da dovede do sticanja nove osobine ili gubljenja osobine predaka.	dovede	467.0	4.0	False	False
Adaptacija može da dovede do sticanja nove osobine ili gubljenja osobine predaka.	nove	467.0	7.0	False	False
Adaptacija može da dovede do sticanja nove osobine ili gubljenja osobine predaka.	osobine	467.0	8.0	False	False
Adaptacija može da dovede do sticanja nove osobine ili gubljenja osobine predaka.	osobine	467.0	11.0	False	False
Za Veneru važi suprotno–ona je najsjajnija kada je u prve dve četvrti, jer je tada mnogo bliža Zemlji nego kada je u poslednje dve.	važi	468.0	3.0	True	False
Za Veneru važi suprotno–ona je najsjajnija kada je u prve dve četvrti, jer je tada mnogo bliža Zemlji nego kada je u poslednje dve.	mnogo	468.0	19.0	True	False
To je najviša ptica na svetu koja leti.	svetu	469.0	6.0	False	False
Druge slike iz kasnih pedesetih i šezdesetih godina XIX veka mogu se tumačiti kao anticipacija esteticizma.	slike	471.0	2.0	False	False
Druge slike iz kasnih pedesetih i šezdesetih godina XIX veka mogu se tumačiti kao anticipacija esteticizma.	pedesetih	471.0	5.0	False	False
Druge slike iz kasnih pedesetih i šezdesetih godina XIX veka mogu se tumačiti kao anticipacija esteticizma.	veka	471.0	10.0	False	False
Najmlađi sin Henri dobio je novac.	novac	472.0	6.0	False	False
Muzika za film objavljena je 17. juna 2008.	Muzika	473.0	1.0	False	False
Muzika za film objavljena je 17. juna 2008.	film	473.0	3.0	False	False
Sve to vreme bio je i trener i igrač u isto vreme.	vreme	474.0	3.0	False	False
Šef države je predsednik koji se bira na period od pet godina.	period	475.0	9.0	False	False
Da je Merkur plimski zaključan, na njegovoj tamnoj strani bilo bi izuzetno hladno, ali merenja emitovanih radio-talasa otkrila su da je tamo mnogo toplije nego što se mislilo.	strani	477.0	10.0	False	False
Da je Merkur plimski zaključan, na njegovoj tamnoj strani bilo bi izuzetno hladno, ali merenja emitovanih radio-talasa otkrila su da je tamo mnogo toplije nego što se mislilo.	tamo	477.0	24.0	False	False
Geološka razlika između ova dva dela reke je značajna.	razlika	478.0	2.0	False	False
Geološka razlika između ova dva dela reke je značajna.	značajna	478.0	9.0	False	False
Većina organizama koristi DNK, ali genetski materijal mnogih virusa je RNK.	koristi	480.0	3.0	False	False
Žena je dovoljno stara i dovoljno inteligentna da sama odluči.	dovoljno	481.0	3.0	False	False
Žena je dovoljno stara i dovoljno inteligentna da sama odluči.	dovoljno	481.0	6.0	False	False
Dlaka je duga i meka.	Dlaka	482.0	1.0	False	False
Članovi ove porodice i dalje žive u Švedskoj.	porodice	485.0	3.0	False	False
Ovde gljive zapravo rastu unutar ćelija biljke, što im omogućava da razmenjuju hranljive materije sa svojim domaćinima dok šalju signale koji suzbijaju imuni sistem biljke.	rastu	486.0	4.0	False	False
Istorija naseljavanja Gaze počinje pre 5000 godina, što je čini jednim od najstarijih gradova na svetu.	najstarijih	487.0	14.0	False	False
Istorija naseljavanja Gaze počinje pre 5000 godina, što je čini jednim od najstarijih gradova na svetu.	gradova	487.0	15.0	True	False
Istorija naseljavanja Gaze počinje pre 5000 godina, što je čini jednim od najstarijih gradova na svetu.	svetu	487.0	17.0	False	False
Lekari takođe mogu podsticati pacijente da upute svoje partnere da potraže zdravstvenu negu.	podsticati	488.0	4.0	False	False
Lekari takođe mogu podsticati pacijente da upute svoje partnere da potraže zdravstvenu negu.	potraže	488.0	11.0	False	False
Najveća piramida po zapremini je Velika piramida u Čoluli, u meksičkoj državi Puebla.	Najveća	489.0	1.0	False	False
Najveća piramida po zapremini je Velika piramida u Čoluli, u meksičkoj državi Puebla.	Velika	489.0	6.0	False	False
Najveća piramida po zapremini je Velika piramida u Čoluli, u meksičkoj državi Puebla.	državi	489.0	13.0	False	False
Šešir je odevni predmet koji se nosi na glavi.	nosi	490.0	7.0	False	False
Muzej Štedel poseduje 2.700 slika (od kojih je 600 izloženo) i zbirku od 100.000 crteža i grafika, kao i 600 skulptura.	slika	491.0	5.0	False	False
Muzej Štedel poseduje 2.700 slika (od kojih je 600 izloženo) i zbirku od 100.000 crteža i grafika, kao i 600 skulptura.	zbirku	491.0	14.0	False	False
Čoser je rođen u Londonu negde oko 1343, iako tačan datum i mesto njegovog rođenja nisu poznati.	mesto			False	False
Čoser je rođen u Londonu negde oko 1343, iako tačan datum i mesto njegovog rođenja nisu poznati.	poznati	492.0	18.0	False	False
Selo se prvi put pominje u XIV veku.	Selo	494.0	1.0	False	False
Selo se prvi put pominje u XIV veku.	prvi	494.0	3.0	False	False
Društvo ima pravo da zatraži izveštaj o poslovanju od svakog javnog službenika administracije.	javnog	495.0	11.0	False	False
Društvo ima pravo da zatraži izveštaj o poslovanju od svakog javnog službenika administracije.	administracije	495.0	13.0	False	False
Zahvaljujući tome, 12. maja 1994. godine uz posredovanje Rusije je postignuto nezvanično primirje, koje traje i danas.	godine	496.0	7.0	False	False
Zahvaljujući tome, 12. maja 1994. godine uz posredovanje Rusije je postignuto nezvanično primirje, koje traje i danas.	posredovanje	496.0	9.0	False	False
Zahvaljujući tome, 12. maja 1994. godine uz posredovanje Rusije je postignuto nezvanično primirje, koje traje i danas.	postignuto	496.0	12.0	False	False
Situacija je dovela do tenzija i izazvala sporove između dve strane.	Situacija	497.0	1.0	False	False
Situacija je dovela do tenzija i izazvala sporove između dve strane.	dovela	497.0	3.0	False	False
Situacija je dovela do tenzija i izazvala sporove između dve strane.	izazvala	497.0	7.0	False	False
Situacija je dovela do tenzija i izazvala sporove između dve strane.	strane	497.0	11.0	False	False
Lik Betmena se prvi put pojavio na stranicama Detektivskog stripa br. 27 u maju 1939. godine.	Lik	498.0	1.0	False	False
Pogađa više od 150 drugih životinja.	drugih	499.0	5.0	False	False
Ove strategije utiču na osnovne ekonomske, tehnološke i ideološke strukture.	osnovne	500.0	5.0	False	False
