Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Glasanje se odvija u dva kruga.	Glasanje	392.0	1.0	False	False
Glasanje se odvija u dva kruga.	kruga	392.0	6.0	False	True
Pouzdani istorijski izvori o toj bici su retki.	Pouzdani	393.0	1.0	False	False
Pouzdani istorijski izvori o toj bici su retki.	retki	393.0	8.0	False	False
Ova usamljena relikvija ponovo je zakopana 1642. godine s novim obeležjem, a 100 godina kasnije zamenjena je spomenikom s više detalja.	godine	394.0	8.0	False	False
Ova usamljena relikvija ponovo je zakopana 1642. godine s novim obeležjem, a 100 godina kasnije zamenjena je spomenikom s više detalja.	obeležjem	394.0	11.0	False	False
Obavljao je i razne diplomatske poslove.	razne	396.0	4.0	False	False
Majk Stok napisao je tekst pesme kao odgovor na ono što je saznao o Minogovoj pre njenog dolaska.	pesme	398.0	6.0	False	False
Majk Stok napisao je tekst pesme kao odgovor na ono što je saznao o Minogovoj pre njenog dolaska.	saznao	398.0	13.0	False	False
Higijena ruku i kašljanje u rukav takođe mogu biti efikasne preventivne mere.	efikasne	400.0	10.0	False	False
Češće se koristi analiza krvi, jer se lakše radi.	koristi	401.0	3.0	False	False
Češće se koristi analiza krvi, jer se lakše radi.	radi	401.0	10.0	False	False
Bolnice nemaju uvek opremu ili iskusno osoblje, a testiranje se mora obaviti u roku od 10 minuta od uzimanja uzorka.	Bolnice	402.0	1.0	False	False
Bolnice nemaju uvek opremu ili iskusno osoblje, a testiranje se mora obaviti u roku od 10 minuta od uzimanja uzorka.	opremu	402.0	4.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	perioda	403.0	3.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	intenzivnog	403.0	4.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	formiranja	403.0	5.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	dobio	403.0	10.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	površini	403.0	14.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	nedostatkom	403.0	20.0	False	False
Tokom ovog perioda intenzivnog formiranja kratera, Merkur je dobio udare po celoj površini, što je bilo olakšano nedostatkom atmosfere koja bi usporila udarce.	udarce	403.0	25.0	True	False
Čini se da je vakcina isplativa u zemljama u kojima je bolest uobičajena.	bolest	404.0	12.0	True	False
Iako je dnevna temperatura na površini Merkura uglavnom izuzetno visoka, rezultati posmatranja jasno ukazuju na to da na Merkuru postoji led (zamrznuta voda).	površini	405.0	6.0	True	False
Iako je dnevna temperatura na površini Merkura uglavnom izuzetno visoka, rezultati posmatranja jasno ukazuju na to da na Merkuru postoji led (zamrznuta voda).	visoka	405.0	10.0	False	False
Iako je dnevna temperatura na površini Merkura uglavnom izuzetno visoka, rezultati posmatranja jasno ukazuju na to da na Merkuru postoji led (zamrznuta voda).	voda	405.0	25.0	False	False
Ipak, godinu dana kasnije taj univerzitet i srednja škola su nacionalizovani.	srednja			False	False
Ipak, godinu dana kasnije taj univerzitet i srednja škola su nacionalizovani.	univerzitet	407.0	7.0	False	False
Samo bogate porodice mogle su da priušte učitelja.	Samo	408.0	1.0	False	False
Samo bogate porodice mogle su da priušte učitelja.	učitelja	408.0	8.0	False	False
U njegovom katalogu metapodataka primenjuju se međunarodni standardi kao što su: Dablinsko jezgro, rečnik kataloga podataka DCAT-AP i Asset Description Metadata Schema (ADMS).	primenjuju	409.0	5.0	True	False
U njegovom katalogu metapodataka primenjuju se međunarodni standardi kao što su: Dablinsko jezgro, rečnik kataloga podataka DCAT-AP i Asset Description Metadata Schema (ADMS).	rečnik	409.0	16.0	False	False
Evropljani su prvi put stupili u ovu oblast tokom putovanja Ameriga Vespučija 1502. godine.	prvi	411.0	3.0	False	False
Evropljani su prvi put stupili u ovu oblast tokom putovanja Ameriga Vespučija 1502. godine.	putovanja	411.0	10.0	False	False
Evropljani su prvi put stupili u ovu oblast tokom putovanja Ameriga Vespučija 1502. godine.	godine	411.0	14.0	False	False
Prestajući sa uzimanjem onoga što nije dato, on se uzdržava od uzimanja onoga što nije dato.	dato	412.0	7.0	True	False
Prestajući sa uzimanjem onoga što nije dato, on se uzdržava od uzimanja onoga što nije dato.	dato	412.0	17.0	True	False
Francuska je usvojila ustav Četvrte republike 13. oktobra 1946. godine.	usvojila	413.0	3.0	False	False
Francuska je usvojila ustav Četvrte republike 13. oktobra 1946. godine.	godine	413.0	10.0	False	False
To su priznale savezničke sile na Bečkom kongresu.	priznale	414.0	3.0	False	False
To su priznale savezničke sile na Bečkom kongresu.	sile	414.0	5.0	False	False
Treća Republika Južne Koreje počela je da preuzima sve značajniju ulogu u međunarodnim odnosima.	Republika	418.0	2.0	False	False
Prvi put je sigurno viđen 1690. godine, kada ga je Džon Flemstid opazio najmanje šest puta i katalogizovao ga kao 34 bika.	Prvi	419.0	1.0	False	False
Prvi put je sigurno viđen 1690. godine, kada ga je Džon Flemstid opazio najmanje šest puta i katalogizovao ga kao 34 bika.	viđen	419.0	5.0	False	False
Prvi put je sigurno viđen 1690. godine, kada ga je Džon Flemstid opazio najmanje šest puta i katalogizovao ga kao 34 bika.	opazio	419.0	14.0	False	False
Tokom leta često ima suvih vetrova i peščanih oluja.	leta	420.0	2.0	True	False
Bio je poznat širom Evrope među stručnjacima u ovoj oblasti po mnoštvu pronalazaka i tehnoloških inovacija.	poznat	421.0	3.0	False	True
Bio je poznat širom Evrope među stručnjacima u ovoj oblasti po mnoštvu pronalazaka i tehnoloških inovacija.	mnoštvu	421.0	12.0	False	False
Ubrzo nakon što je Hajzenberg objavio matričnu teoriju moderne kvantne mehanike, Pauli ju je primenio da izvede posmatrani spektar atoma vodonika.	objavio	422.0	6.0	False	False
Ubrzo nakon što je Hajzenberg objavio matričnu teoriju moderne kvantne mehanike, Pauli ju je primenio da izvede posmatrani spektar atoma vodonika.	primenio	422.0	16.0	False	False
Izgleda da Berengijer nije imao mnogo kontakata sa svojim kolegama trubadurima.	mnogo	424.0	6.0	False	False
Tokom prve polovine XX veka grad je postao svetski centar industrije, trgovine i komunikacija.	prve	425.0	2.0	False	False
Tokom prve polovine XX veka grad je postao svetski centar industrije, trgovine i komunikacija.	veka	425.0	5.0	False	False
Tokom prve polovine XX veka grad je postao svetski centar industrije, trgovine i komunikacija.	postao	425.0	8.0	False	False
Nepostojanje atmosfere, vremenske prilike i skorašnji geološki procesi znače da su mnogi od ovih kratera dobro očuvani.	atmosfere	427.0	2.0	False	False
Nepostojanje atmosfere, vremenske prilike i skorašnji geološki procesi znače da su mnogi od ovih kratera dobro očuvani.	skorašnji	427.0	7.0	False	False
Mesje 110 ili M110, takođe poznat i kao NGC 205, jeste patuljasta eliptična galaksija koja je satelit galaksije Andromeda.	poznat	428.0	7.0	False	False
Zlatni lav je najveća nagrada koja se dodeljuje na Venecijanskom filmskom festivalu.	najveća	429.0	4.0	False	False
Predsednik Buš je izjavio da je američko-sovjetska saradnja tokom Zalivskog rata 1990–1991. postavila temelje za partnerstvo u rešavanju bilateralnih i svetskih problema.	saradnja	430.0	10.0	False	False
Predsednik Buš je izjavio da je američko-sovjetska saradnja tokom Zalivskog rata 1990–1991. postavila temelje za partnerstvo u rešavanju bilateralnih i svetskih problema.	svetskih	430.0	25.0	False	False
Gasimov je počeo da peva kao veoma mlad i učestvovao je na nekoliko koncerata u raznim gradovima Azerbejdžana i Rusije.	kao	431.0	6.0	False	False
Gasimov je počeo da peva kao veoma mlad i učestvovao je na nekoliko koncerata u raznim gradovima Azerbejdžana i Rusije.	veoma	431.0	7.0	False	False
Gasimov je počeo da peva kao veoma mlad i učestvovao je na nekoliko koncerata u raznim gradovima Azerbejdžana i Rusije.	raznim	431.0	16.0	False	False
Gasimov je počeo da peva kao veoma mlad i učestvovao je na nekoliko koncerata u raznim gradovima Azerbejdžana i Rusije.	gradovima	431.0	17.0	True	False
Unutar gradskih zidina živelo je do 65.000 ljudi.	živelo	432.0	4.0	False	False
U javnom kupatilu onsen, kao i u sentou, od svih gostiju se očekuje da se dobro operu i isperu pre nego što uđu u toplu vodu.	kupatilu	433.0	3.0	False	False
U javnom kupatilu onsen, kao i u sentou, od svih gostiju se očekuje da se dobro operu i isperu pre nego što uđu u toplu vodu.	gostiju	433.0	13.0	False	False
U javnom kupatilu onsen, kao i u sentou, od svih gostiju se očekuje da se dobro operu i isperu pre nego što uđu u toplu vodu.	očekuje	433.0	15.0	True	False
U javnom kupatilu onsen, kao i u sentou, od svih gostiju se očekuje da se dobro operu i isperu pre nego što uđu u toplu vodu.	dobro	433.0	18.0	False	False
U javnom kupatilu onsen, kao i u sentou, od svih gostiju se očekuje da se dobro operu i isperu pre nego što uđu u toplu vodu.	isperu	433.0	21.0	False	False
Pošto su lezbijke više gradile svoj javni identitet, izraz „gej i lezbijka“ postao je češći.	gradile	434.0	5.0	False	False
Pošto su lezbijke više gradile svoj javni identitet, izraz „gej i lezbijka“ postao je češći.	postao	434.0	16.0	False	False
Italijanski univerzitet u Bolonji je, na primer, dozvoljavao ženama da pohađaju predavanja od samog početka 1088. godine.	univerzitet	435.0	2.0	False	False
Italijanski univerzitet u Bolonji je, na primer, dozvoljavao ženama da pohađaju predavanja od samog početka 1088. godine.	početka	435.0	17.0	False	False
Italijanski univerzitet u Bolonji je, na primer, dozvoljavao ženama da pohađaju predavanja od samog početka 1088. godine.	godine	435.0	19.0	False	False
Od otprilike XVI veka do 1814, Norveška je koristila istu zastavu kao Danska, pošto je bila u zajednici s tom zemljom.	koristila	436.0	10.0	True	False
Od otprilike XVI veka do 1814, Norveška je koristila istu zastavu kao Danska, pošto je bila u zajednici s tom zemljom.	zajednici	436.0	20.0	False	False
Nakon smrti svoje prve žene 1742. godine, oženio se Španjolkom Anastasijom Maksarti Ksimenes.	smrti	437.0	2.0	False	False
Kao glavni grad Španije, ovaj grad je privukao mnoge imigrante iz celog sveta.	privukao	440.0	9.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	monarh	441.0	3.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	dalje	441.0	5.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	koristi	441.0	6.0	True	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	prava	441.0	8.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	pravo	441.0	10.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	pravo	441.0	15.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	pravo	441.0	19.0	False	False
Međutim, monarh i dalje koristi tri prava: pravo da bude konsultovan, pravo da savetuje i pravo da opomene.	opomene	441.0	21.0	False	False
Glavni izvor svetlosti na Zemlji je Sunce.	Glavni	442.0	1.0	False	False
Nesvareni ostaci se izbacuju kroz usta.	usta	443.0	6.0	False	False
Poslednje tri manjinske religije su zvanično priznate i zaštićene, i imaju rezervisana mesta u iranskom parlamentu.	priznate	444.0	7.0	False	False
Poslednje tri manjinske religije su zvanično priznate i zaštićene, i imaju rezervisana mesta u iranskom parlamentu.	zaštićene	444.0	9.0	True	False
Njutnovi zakoni kretanja su tri fizička zakona koja su zajedno postavila temelje klasične mehanike.	zajedno	445.0	10.0	False	False
Wikimedia Commons (ili samo Commons), takođe poznata i kao Ostava ili Vikiostava, jeste skladište za slike, zvučne zapise i druge multimedijalne datoteke koje su licencirane nekom od slobodnih licenci.	poznata	446.0	10.0	False	False
Wikimedia Commons (ili samo Commons), takođe poznata i kao Ostava ili Vikiostava, jeste skladište za slike, zvučne zapise i druge multimedijalne datoteke koje su licencirane nekom od slobodnih licenci.	skladište	446.0	18.0	False	False
Wikimedia Commons (ili samo Commons), takođe poznata i kao Ostava ili Vikiostava, jeste skladište za slike, zvučne zapise i druge multimedijalne datoteke koje su licencirane nekom od slobodnih licenci.	zvučne	446.0	22.0	False	False
Wikimedia Commons (ili samo Commons), takođe poznata i kao Ostava ili Vikiostava, jeste skladište za slike, zvučne zapise i druge multimedijalne datoteke koje su licencirane nekom od slobodnih licenci.	druge	446.0	25.0	False	False
On je proširio teoriju atomske strukture Nilsa Bora uvodeći eliptične orbite, koncept koji je uveo i Arnold Zomerfeld.	proširio	447.0	3.0	False	False
On je proširio teoriju atomske strukture Nilsa Bora uvodeći eliptične orbite, koncept koji je uveo i Arnold Zomerfeld.	uvodeći	447.0	9.0	False	False
On je proširio teoriju atomske strukture Nilsa Bora uvodeći eliptične orbite, koncept koji je uveo i Arnold Zomerfeld.	uveo	447.0	16.0	True	False
Fizička konstanta poznata kao Ridbergova konstanta, kao i Ridbergova jedinica, nazvane su po njemu.	poznata	448.0	3.0	False	False
Fizička konstanta poznata kao Ridbergova konstanta, kao i Ridbergova jedinica, nazvane su po njemu.	jedinica	448.0	11.0	True	False
Fizička konstanta poznata kao Ridbergova konstanta, kao i Ridbergova jedinica, nazvane su po njemu.	nazvane	448.0	13.0	True	False
Pojedinci, među kojima je i Leonardo da Vinči, zagovarali su eksperimentisanje kao način objašnjavanja i protivili su se argumentima verskih autoriteta.	argumentima	449.0	21.0	False	False
Pojedinci, među kojima je i Leonardo da Vinči, zagovarali su eksperimentisanje kao način objašnjavanja i protivili su se argumentima verskih autoriteta.	autoriteta	449.0	23.0	False	False
Hiljade turista iz celog sveta svake godine dolaze da posete ove spomenike, što u velikoj meri doprinosi ekonomiji modernog grada.	sveta	454.0	5.0	False	False
Hiljade turista iz celog sveta svake godine dolaze da posete ove spomenike, što u velikoj meri doprinosi ekonomiji modernog grada.	meri	454.0	17.0	False	False
Hiljade turista iz celog sveta svake godine dolaze da posete ove spomenike, što u velikoj meri doprinosi ekonomiji modernog grada.	doprinosi	454.0	18.0	False	False
Hiljade turista iz celog sveta svake godine dolaze da posete ove spomenike, što u velikoj meri doprinosi ekonomiji modernog grada.	ekonomiji	454.0	19.0	False	False
Špansko-američki rat i Prvi svetski rat potvrdili su status zemlje kao globalne vojne sile.	Prvi	455.0	6.0	False	False
Špansko-američki rat i Prvi svetski rat potvrdili su status zemlje kao globalne vojne sile.	potvrdili	455.0	9.0	False	False
Grupa je svoje današnje ime dobila 1960. godine, kada je prvi put proširila svoj repertoar van perioda baroka.	godine	456.0	8.0	False	False
Glavna misterija prve sezone vrti se oko ubistava žena povezanih sa Sukinim bratom Džejsonom.	vrti			False	False
Glavna misterija prve sezone vrti se oko ubistava žena povezanih sa Sukinim bratom Džejsonom.	prve	458.0	3.0	False	False
Glavna misterija prve sezone vrti se oko ubistava žena povezanih sa Sukinim bratom Džejsonom.	bratom	458.0	13.0	False	False
Tatami je vrsta prostirke koja se koristi kao podna obloga u prostorijama u tradicionalnom japanskom stilu.	koristi	459.0	7.0	True	False
Bizmark je morao da održava dobre odnose s Rusijom kako bi Francuska ostala izolovana.	ostala	460.0	13.0	False	False
Bezjeove površi prvi je opisao 1962. godine francuski inženjer Pjer Bezije, koji ih je koristio za dizajn automobilskih karoserija.	prvi	461.0	3.0	True	False
Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.	visokim	462.0	10.0	True	False
Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.	rizikom	462.0	11.0	False	False
Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.	kombinaciji	462.0	17.0	True	False
Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.	drugim	462.0	19.0	False	False
Svetska zdravstvena organizacija (SZO) preporučuje ljudima pod visokim rizikom upotrebu vakcina protiv kolere u kombinaciji sa drugim merama.	merama	462.0	20.0	False	False
Ovde je otkrio svoj književni poziv.	otkrio	463.0	3.0	False	False
Ovde je otkrio svoj književni poziv.	književni	463.0	5.0	False	False
Ovde je otkrio svoj književni poziv.	poziv	463.0	6.0	True	False
Hrane se insektima koje hvataju u letu ili na zemlji.	Hrane			False	False
Ruski moreplovac Vasilij Golovnin pokušao je da istraži ostrvo i nacrta njegovu kartu 1811. godine, ali su ga japanske vlasti uhapsile pa je proveo dve godine u zatvoru.	istraži	465.0	8.0	False	False
Ruski moreplovac Vasilij Golovnin pokušao je da istraži ostrvo i nacrta njegovu kartu 1811. godine, ali su ga japanske vlasti uhapsile pa je proveo dve godine u zatvoru.	ostrvo	465.0	9.0	False	False
Ruski moreplovac Vasilij Golovnin pokušao je da istraži ostrvo i nacrta njegovu kartu 1811. godine, ali su ga japanske vlasti uhapsile pa je proveo dve godine u zatvoru.	godine	465.0	15.0	False	False
Ruski moreplovac Vasilij Golovnin pokušao je da istraži ostrvo i nacrta njegovu kartu 1811. godine, ali su ga japanske vlasti uhapsile pa je proveo dve godine u zatvoru.	vlasti	465.0	21.0	False	False
Godine 1733. otišao je u Madrid kao učitelj muzike princeze Marije Barbare, koja je udajom ušla u špansku kraljevsku kuću.	Godine	466.0	1.0	False	False
Godine 1733. otišao je u Madrid kao učitelj muzike princeze Marije Barbare, koja je udajom ušla u špansku kraljevsku kuću.	kao	466.0	7.0	False	False
Godine 1733. otišao je u Madrid kao učitelj muzike princeze Marije Barbare, koja je udajom ušla u špansku kraljevsku kuću.	ušla	466.0	17.0	False	False
Godine 1733. otišao je u Madrid kao učitelj muzike princeze Marije Barbare, koja je udajom ušla u špansku kraljevsku kuću.	kuću	466.0	21.0	False	False
Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.	se			False	False
Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.	Vest	467.0	1.0	False	False
Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.	igre	467.0	6.0	True	False
Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.	dobar	467.0	13.0	False	False
Vest da će se Olimpijske igre vratiti u Grčku naišla je na dobar prijem u grčkoj javnosti, medijima i kraljevskoj porodici.	porodici	467.0	22.0	False	False
Grenland je prvi put došao na ideju o sopstvenoj zastavi 1973. godine, kada je pet Grenlanđana predložilo zastavu u zelenoj, beloj i plavoj boji.	prvi	468.0	3.0	False	False
Grenland je prvi put došao na ideju o sopstvenoj zastavi 1973. godine, kada je pet Grenlanđana predložilo zastavu u zelenoj, beloj i plavoj boji.	godine	468.0	12.0	False	False
Grenland je prvi put došao na ideju o sopstvenoj zastavi 1973. godine, kada je pet Grenlanđana predložilo zastavu u zelenoj, beloj i plavoj boji.	beloj	468.0	23.0	False	False
Grenland je prvi put došao na ideju o sopstvenoj zastavi 1973. godine, kada je pet Grenlanđana predložilo zastavu u zelenoj, beloj i plavoj boji.	boji	468.0	26.0	True	False
Tek nakon smrti Zaleskog 1972. godine dve frakcije su se ponovo ujedinile.	smrti	469.0	3.0	False	False
Tek nakon smrti Zaleskog 1972. godine dve frakcije su se ponovo ujedinile.	godine	469.0	6.0	False	False
Jedva primetan, tanak prsten, privremeno označen kao R / 2004 S 1, otkriven je u orbiti Atlantide.	primetan	470.0	2.0	False	False
Jedva primetan, tanak prsten, privremeno označen kao R / 2004 S 1, otkriven je u orbiti Atlantide.	tanak	470.0	4.0	False	False
Jedva primetan, tanak prsten, privremeno označen kao R / 2004 S 1, otkriven je u orbiti Atlantide.	otkriven	470.0	16.0	False	False
Njegove granice su odgovarale nekadašnjem departmanu Lijaman, koji je postojao od 1793. do 1811. godine.	godine	471.0	16.0	False	False
Nakon što je opservatorija dobila dodatne potvrdne fotografije, vest o otkriću je telegrafisana Opservatoriji koledža Harvard 13. marta 1930. godine.	vest	472.0	10.0	False	False
Nakon što je opservatorija dobila dodatne potvrdne fotografije, vest o otkriću je telegrafisana Opservatoriji koledža Harvard 13. marta 1930. godine.	godine	472.0	21.0	False	False
Bolest i porodične obaveze često su prekidale naučni rad Henrijete Levit na Harvardu.	Bolest	474.0	1.0	True	False
Debi je izračunao uticaj temperature na rendgenske difrakcije kristalnih čvrstih materija sa Polom Šererom („faktor Debi–Valer“).	čvrstih			False	False
Debi je izračunao uticaj temperature na rendgenske difrakcije kristalnih čvrstih materija sa Polom Šererom („faktor Debi–Valer“).	faktor	475.0	17.0	True	False
Godine 1929. pomagao je Nevalnini u radu na Denžoaovoj pretpostavci o broju asimptotskih vrednosti cele funkcije.	Godine	476.0	1.0	False	False
Godine 1929. pomagao je Nevalnini u radu na Denžoaovoj pretpostavci o broju asimptotskih vrednosti cele funkcije.	broju	476.0	12.0	False	False
Kompletan skup vidljivih osobina koje čine strukturu i ponašanje nekog organizma naziva se njegov fenotip.	skup	477.0	2.0	True	False
Kompletan skup vidljivih osobina koje čine strukturu i ponašanje nekog organizma naziva se njegov fenotip.	osobina	477.0	4.0	False	False
Kompletan skup vidljivih osobina koje čine strukturu i ponašanje nekog organizma naziva se njegov fenotip.	ponašanje	477.0	9.0	False	False
Biblija je najprevođenija knjiga na svetu.	knjiga	478.0	4.0	False	False
Biblija je najprevođenija knjiga na svetu.	svetu	478.0	6.0	False	False
Njujork Herald je bio prvi veliki list na Istočnoj obali koji je izvestio o otkriću zlata.	prvi	480.0	5.0	False	False
Njujork Herald je bio prvi veliki list na Istočnoj obali koji je izvestio o otkriću zlata.	list	480.0	7.0	False	False
Većina slučajeva dijabetesa uključuje mnogo gena, od kojih svaki malo doprinosi povećanju verovatnoće razvoja dijabetesa tipa 2.	slučajeva	481.0	2.0	False	False
Većina slučajeva dijabetesa uključuje mnogo gena, od kojih svaki malo doprinosi povećanju verovatnoće razvoja dijabetesa tipa 2.	mnogo	481.0	5.0	False	False
Većina slučajeva dijabetesa uključuje mnogo gena, od kojih svaki malo doprinosi povećanju verovatnoće razvoja dijabetesa tipa 2.	doprinosi	481.0	12.0	False	False
Većina slučajeva dijabetesa uključuje mnogo gena, od kojih svaki malo doprinosi povećanju verovatnoće razvoja dijabetesa tipa 2.	povećanju	481.0	13.0	False	False
Britanci su obećali obeštećenje, povoljne poslovne sporazume, nemešanje u islandske poslove i povlačenje svih snaga na kraju rata.	povoljne	483.0	6.0	False	False
Britanci su obećali obeštećenje, povoljne poslovne sporazume, nemešanje u islandske poslove i povlačenje svih snaga na kraju rata.	sporazume	483.0	8.0	False	False
Britanci su obećali obeštećenje, povoljne poslovne sporazume, nemešanje u islandske poslove i povlačenje svih snaga na kraju rata.	poslove	483.0	13.0	False	False
Klasični simptomi su učestalo mokrenje, pojačana žeđ i glad i gubitak težine.	glad	484.0	10.0	False	False
Klasični simptomi su učestalo mokrenje, pojačana žeđ i glad i gubitak težine.	težine	484.0	13.0	False	False
Prvi Evropljanin koji je video ostrvo nakon vrhunca malog ledenog doba bio je Vilijam Bafin 1616.	Prvi	486.0	1.0	False	False
Prvi Evropljanin koji je video ostrvo nakon vrhunca malog ledenog doba bio je Vilijam Bafin 1616.	video	486.0	5.0	False	False
Prvi Evropljanin koji je video ostrvo nakon vrhunca malog ledenog doba bio je Vilijam Bafin 1616.	ostrvo	486.0	6.0	False	False
Prvi Evropljanin koji je video ostrvo nakon vrhunca malog ledenog doba bio je Vilijam Bafin 1616.	vrhunca	486.0	8.0	False	False
Dva meseca nakon završetka rata Džon, najmlađi sin kraljice Marije, umro je u trinaestoj godini.	završetka	487.0	4.0	False	False
Dva meseca nakon završetka rata Džon, najmlađi sin kraljice Marije, umro je u trinaestoj godini.	godini	487.0	17.0	False	False
Pripremajući se da demonstrira vremensku mašinu, Dok postavlja datum na 5. novembar 1955: dan kada je izumeo uređaj za putovanje kroz vreme.	izumeo	488.0	19.0	True	False
Dve niže figure su uklesane na prednjem delu trona duž njegovih nogu: to su njegova žena Tije i majka Mutemvija.	prednjem	489.0	7.0	False	False
Dve niže figure su uklesane na prednjem delu trona duž njegovih nogu: to su njegova žena Tije i majka Mutemvija.	delu	489.0	8.0	False	False
Pitanje je da li svet postoji od nekog trenutka ili postoji oduvek.	Pitanje	490.0	1.0	False	False
Svere je sa velikom flotom otplovio na jug.	velikom	491.0	4.0	False	False
Svere je sa velikom flotom otplovio na jug.	otplovio	491.0	6.0	False	False
Četrnaestogodišnja Elizabet je prvu radio emisiju imala tokom Bibisijevog Dečjeg sata i u njoj se obraćala drugoj deci koja su evakuisana iz gradova.	prvu	495.0	4.0	False	False
Četrnaestogodišnja Elizabet je prvu radio emisiju imala tokom Bibisijevog Dečjeg sata i u njoj se obraćala drugoj deci koja su evakuisana iz gradova.	drugoj	495.0	17.0	False	False
Čini se da je stav prema obrazovanju žena za medicinske specijalnosti u Italiji bio liberalniji nego na drugim mestima.	stav	496.0	5.0	False	False
Čini se da je stav prema obrazovanju žena za medicinske specijalnosti u Italiji bio liberalniji nego na drugim mestima.	obrazovanju	496.0	7.0	False	False
Čini se da je stav prema obrazovanju žena za medicinske specijalnosti u Italiji bio liberalniji nego na drugim mestima.	žena	496.0	8.0	False	False
Čini se da je stav prema obrazovanju žena za medicinske specijalnosti u Italiji bio liberalniji nego na drugim mestima.	mestima	496.0	19.0	False	False
Isus je skinut sa krsta i sahranjen.	krsta	498.0	5.0	False	False
U kasnijem radu ovi rezultati ponovo su tumačeni, u nastojanju da se ideje testiraju jednostrano, usmeravanjem na jednu mogućnost i ignorisanjem alternativa.	radu	499.0	3.0	False	False
Tri godine kasnije Justinijan II se osećao dovoljno jakim da izvrši invaziju na Bugarsku i obnovi svoju vlast nad ovim teritorijama.	se			False	False
Tri godine kasnije Justinijan II se osećao dovoljno jakim da izvrši invaziju na Bugarsku i obnovi svoju vlast nad ovim teritorijama.	dovoljno	500.0	8.0	False	False
Tri godine kasnije Justinijan II se osećao dovoljno jakim da izvrši invaziju na Bugarsku i obnovi svoju vlast nad ovim teritorijama.	obnovi	500.0	16.0	False	False
Tri godine kasnije Justinijan II se osećao dovoljno jakim da izvrši invaziju na Bugarsku i obnovi svoju vlast nad ovim teritorijama.	vlast	500.0	18.0	False	False
