Sentence	Token	Sentence index	Token index	First Model NEW_SENSE	Second Model NEW_SENSE
Vođa projekta Endru Edi napisao je pismo koje se pojavilo u delu za obaveštenja, na javnom forumu na mamboserver.com.	delu	421.0	12.0	False	False
Bivši premijer i dramski pisac Alfred Sant smatrao ga je Samutovim „remek-delom“, a britanska autorka i pesnikinja Mardžori Bolton nazvala ga je „kolosalnim delom“.	smatrao	423.0	8.0	False	False
Bivši premijer i dramski pisac Alfred Sant smatrao ga je Samutovim „remek-delom“, a britanska autorka i pesnikinja Mardžori Bolton nazvala ga je „kolosalnim delom“.	nazvala	423.0	23.0	True	False
Indeks telesne mase (BMI) iznad 32 kg / m2 bio je povezan sa udvostručenjem stope mortaliteta kod žena tokom perioda od 16 godina.	žena	424.0	20.0	False	False
Indeks telesne mase (BMI) iznad 32 kg / m2 bio je povezan sa udvostručenjem stope mortaliteta kod žena tokom perioda od 16 godina.	perioda	424.0	22.0	False	False
S površinom od 238.391 km², Rumunija je dvanaesta država po veličini u Evropi.	država	426.0	10.0	False	False
Bizmut subsalicilat, nerastvorljiv kompleks trovalentnog bizmuta i salicilata, može da se koristi kod blažih i umerenih slučajeva, ali teoretski je moguće trovanje salicilatom.	koristi	428.0	14.0	True	False
Bizmut subsalicilat, nerastvorljiv kompleks trovalentnog bizmuta i salicilata, može da se koristi kod blažih i umerenih slučajeva, ali teoretski je moguće trovanje salicilatom.	umerenih	428.0	18.0	False	False
Bizmut subsalicilat, nerastvorljiv kompleks trovalentnog bizmuta i salicilata, može da se koristi kod blažih i umerenih slučajeva, ali teoretski je moguće trovanje salicilatom.	slučajeva	428.0	19.0	False	False
Bizmut subsalicilat, nerastvorljiv kompleks trovalentnog bizmuta i salicilata, može da se koristi kod blažih i umerenih slučajeva, ali teoretski je moguće trovanje salicilatom.	teoretski	428.0	22.0	False	False
Pre nego što je postao generalni direktor 2007. godine, bio je zamenik generalnog direktora i direktor za naučno-istraživački rad, kao i načelnik Odeljenja posebnih fondova.	postao	431.0	5.0	True	False
Pre nego što je postao generalni direktor 2007. godine, bio je zamenik generalnog direktora i direktor za naučno-istraživački rad, kao i načelnik Odeljenja posebnih fondova.	godine	431.0	9.0	False	False
Pre rata u Nagorno-Karabahu privreda Stepanakerta uglavnom se zasnivala na prehrambenoj industriji, tkanju svile i vinarstvu.	privreda	432.0	7.0	False	False
Iste godine prvi put je posetio Pariz, gde je upoznao Pabla Pikasa, kome se mladi Dali divio.	prvi	433.0	3.0	False	False
Iste godine prvi put je posetio Pariz, gde je upoznao Pabla Pikasa, kome se mladi Dali divio.	upoznao	433.0	11.0	False	False
Georg je kasnije postao veliki saveznik cara Maksimilijana I i podržavao je njegove pohode na Švabiju, Švajcarsku, Geldern i Ugarsku.	postao	434.0	4.0	False	False
Georg je kasnije postao veliki saveznik cara Maksimilijana I i podržavao je njegove pohode na Švabiju, Švajcarsku, Geldern i Ugarsku.	veliki	434.0	5.0	False	False
U nekim oblastima, kao što su matematika, računarstvo, ekonomija i društvene nauke, NSF je glavni izvor federalne podrške.	izvor	437.0	20.0	False	False
Vazarijev koridor je izgrađen za pet meseci po nalogu vojvode Kozima I de Medičija, po projektu Đorđa Vazarija.	izgrađen	439.0	4.0	False	False
Kodeks Ajkensis je korišćen u samostanu za proučavanje, ali i za širenje Hristovog učenja.	Kodeks	441.0	1.0	True	False
Kodeks Ajkensis je korišćen u samostanu za proučavanje, ali i za širenje Hristovog učenja.	korišćen	441.0	4.0	False	False
Kodeks Ajkensis je korišćen u samostanu za proučavanje, ali i za širenje Hristovog učenja.	širenje	441.0	13.0	False	False
Frojd je ovu spoznaju smatrao odlučujućim momentom u nizu tranzicija ka zreloj ženskoj seksualnosti i rodnom identitetu.	smatrao	442.0	5.0	False	False
Frojd je ovu spoznaju smatrao odlučujućim momentom u nizu tranzicija ka zreloj ženskoj seksualnosti i rodnom identitetu.	zreloj	442.0	12.0	False	False
Potpisano je još nekoliko sporazuma s namerom da se obezbedi veća politička, ekonomska i društvena integracija.	obezbedi	443.0	10.0	False	False
Čak i jednostavni jednoćelijski organizmi kao što su bakterije poseduju rudimentarni imunski sistem u obliku enzima koji ih štite od bakteriofagnih infekcija.	štite	444.0	19.0	False	False
Rakoši je ponovo postao lider Mađarske.	postao	445.0	4.0	False	False
Dok je bio u bekstvu, tri puta je biran u kanadski Donji dom, iako nikada nije zauzeo svoje mesto.	Donji	446.0	13.0	True	False
Dok je bio u bekstvu, tri puta je biran u kanadski Donji dom, iako nikada nije zauzeo svoje mesto.	dom	446.0	14.0	False	False
Dok je bio u bekstvu, tri puta je biran u kanadski Donji dom, iako nikada nije zauzeo svoje mesto.	zauzeo	446.0	19.0	False	False
Italijanska invazija na Albaniju je bila kratkotrajna vojna kampanja Kraljevine Italije protiv Kraljevine Albanije.	Kraljevine	447.0	10.0	True	False
Italijanska invazija na Albaniju je bila kratkotrajna vojna kampanja Kraljevine Italije protiv Kraljevine Albanije.	Kraljevine	447.0	13.0	True	False
Otkrio je asteroid 55 Pandora 15. novembra 1858. godine.	godine	448.0	9.0	False	False
Pored toga, pomno je proučavao poslove Riksdaga, vlade i Ministarstva spoljnih poslova.	proučavao	449.0	6.0	True	False
Pored toga, pomno je proučavao poslove Riksdaga, vlade i Ministarstva spoljnih poslova.	poslove	449.0	7.0	False	False
Pored toga, pomno je proučavao poslove Riksdaga, vlade i Ministarstva spoljnih poslova.	spoljnih	449.0	13.0	False	False
Pored toga, pomno je proučavao poslove Riksdaga, vlade i Ministarstva spoljnih poslova.	poslova	449.0	14.0	False	False
Kralj Alfonso VI dao je značajne donacije za novu crkvu.	značajne	450.0	6.0	False	False
Nakon što su Francuzi proterani, vlast je 1805. preuzeo Muhamed Ali-paša, albanski vojni komandant otomanske vojske u Egiptu.	proterani	451.0	5.0	False	False
Nakon što su Francuzi proterani, vlast je 1805. preuzeo Muhamed Ali-paša, albanski vojni komandant otomanske vojske u Egiptu.	vlast	451.0	7.0	False	False
Nakon što su Francuzi proterani, vlast je 1805. preuzeo Muhamed Ali-paša, albanski vojni komandant otomanske vojske u Egiptu.	vojske	451.0	20.0	False	False
Kasnije su se preselili u Severni Oukland, iako je Gilam nastavio da pohađa školu u Berkliju.	nastavio	452.0	12.0	False	False
Kasnije su se preselili u Severni Oukland, iako je Gilam nastavio da pohađa školu u Berkliju.	školu	452.0	15.0	False	False
Oba jevanđelistara koja sada čine Kodeks Ajkensis verovatno je iz opatije Ehternah u Aldenajk doneo sveti Vilibrord.	sada	453.0	4.0	False	False
Oba jevanđelistara koja sada čine Kodeks Ajkensis verovatno je iz opatije Ehternah u Aldenajk doneo sveti Vilibrord.	Kodeks	453.0	6.0	True	False
Oba jevanđelistara koja sada čine Kodeks Ajkensis verovatno je iz opatije Ehternah u Aldenajk doneo sveti Vilibrord.	doneo	453.0	15.0	False	False
Kad je Dali već zašao u godine, mladi umetnici poput Endija Vorhola priznali su mu važan uticaj na pop-art.	važan	455.0	17.0	True	False
Kad je Dali već zašao u godine, mladi umetnici poput Endija Vorhola priznali su mu važan uticaj na pop-art.	uticaj	455.0	18.0	False	False
Ostaci ovih prvih malih kontinenata nazivaju se kratoni.	prvih	456.0	3.0	False	False
Dobio je privremenu oznaku S / 2004 S 2.	oznaku	457.0	4.0	False	False
Fridrih je zarobljen 1281. godine, ali je njegov otac posle dugog ratovanja 1289. godine priznao prava braći.	godine	458.0	5.0	False	False
Fridrih je zarobljen 1281. godine, ali je njegov otac posle dugog ratovanja 1289. godine priznao prava braći.	priznao	458.0	16.0	False	False
Havaji su postali zvanična teritorija SAD-a.	postali	459.0	3.0	False	False
Posle rata crkva je obnovljena.	obnovljena	460.0	5.0	False	False
U međuvremenu je serija dugotrajnih pešadijskih sukoba dovela do poraza švajcarske i francuske pešadije.	dovela	463.0	8.0	False	False
Svaki put kada se jedna glava odseče, izrastu dve nove.	glava	464.0	6.0	True	False
Ipak, gravitacioni poremećaji koje bi takav događaj prouzrokovao mogli bi da izazovu talas formiranja zvezda koji bi prošao kroz veću galaksiju.	izazovu	465.0	13.0	False	False
Ipak, gravitacioni poremećaji koje bi takav događaj prouzrokovao mogli bi da izazovu talas formiranja zvezda koji bi prošao kroz veću galaksiju.	prošao	465.0	19.0	False	False
CIL (Corpus Inscriptionum Latinarum) trenutno se sastoji od 17 tomova sa oko 70 delova, u kojima se beleži otprilike 180.000 natpisa.	beleži	466.0	21.0	False	False
Fransoa je sada usmerio pažnju na Lombardiju.	sada	467.0	3.0	False	False
Fransoa je sada usmerio pažnju na Lombardiju.	usmerio	467.0	4.0	False	False
Fransoa je sada usmerio pažnju na Lombardiju.	pažnju	467.0	5.0	False	False
Aleksandra je bila poznata u društvu Sankt Peterburga kako zbog svoje duhovitosti, tako i zbog svoje živahne prirode.	društvu	468.0	6.0	False	False
Aleksandra je bila poznata u društvu Sankt Peterburga kako zbog svoje duhovitosti, tako i zbog svoje živahne prirode.	kako	468.0	9.0	False	True
Čini se da je oba dela napravio isti vajar.	dela	469.0	6.0	False	False
Godine 1946. održani su prvi demokratski izbori posle Drugog svetskog rata.	Godine	470.0	1.0	False	False
Godine 1946. održani su prvi demokratski izbori posle Drugog svetskog rata.	izbori	470.0	7.0	False	False
Hangajske planine su stari planinski masiv u centralnoj Mongoliji, oko 400 kilometara zapadno od Ulan Batora.	stari	471.0	4.0	False	False
To se zove totalna unutrašnja refleksija.	unutrašnja	472.0	5.0	False	False
Računarski virusi se reprodukuju tako što koriste hardver i softver koji se već nalaze na računarima.	tako	473.0	5.0	False	False
Računarski virusi se reprodukuju tako što koriste hardver i softver koji se već nalaze na računarima.	koriste	473.0	7.0	False	False
Vorf je čitavog života radio kao hemijski inženjer, ali se kao mladić zainteresovao za lingvistiku.	čitavog	475.0	3.0	False	False
Vorf je čitavog života radio kao hemijski inženjer, ali se kao mladić zainteresovao za lingvistiku.	života	475.0	4.0	False	False
Vorf je čitavog života radio kao hemijski inženjer, ali se kao mladić zainteresovao za lingvistiku.	radio	475.0	5.0	False	False
Zbog toga neki astronomi tvrde da čine kategoriju za sebe, ledene džinove.	čine	476.0	7.0	True	False
U praksi, to je obično primena računarske simulacije i drugih oblika proračuna na probleme u različitim naučnim disciplinama.	drugih	477.0	11.0	False	False
U praksi, to je obično primena računarske simulacije i drugih oblika proračuna na probleme u različitim naučnim disciplinama.	oblika	477.0	12.0	False	False
U praksi, to je obično primena računarske simulacije i drugih oblika proračuna na probleme u različitim naučnim disciplinama.	probleme	477.0	15.0	False	False
U praksi, to je obično primena računarske simulacije i drugih oblika proračuna na probleme u različitim naučnim disciplinama.	različitim	477.0	17.0	False	False
Godine 1859. Liz je ispoljio prve ozbiljne znake tuberkuloze.	Godine	479.0	1.0	False	False
Godine 1859. Liz je ispoljio prve ozbiljne znake tuberkuloze.	ispoljio	479.0	5.0	False	False
Godine 1859. Liz je ispoljio prve ozbiljne znake tuberkuloze.	prve	479.0	6.0	False	False
Vrednosti tih JavaScript promenljivih mogu se ručno podesiti unutar koda ili preuzeti iz statičkih ili dinamičkih JSON resursa.	Vrednosti	480.0	1.0	False	False
Vrednosti tih JavaScript promenljivih mogu se ručno podesiti unutar koda ili preuzeti iz statičkih ili dinamičkih JSON resursa.	preuzeti	480.0	12.0	False	False
Vrednosti tih JavaScript promenljivih mogu se ručno podesiti unutar koda ili preuzeti iz statičkih ili dinamičkih JSON resursa.	resursa	480.0	18.0	False	False
Poslovna zajednica i sindikati pozvali su na dvodnevni generalni štrajk.	zajednica	481.0	2.0	False	False
Pored toga, mnogi studenti su se žalili da se njihove fotografije koriste bez dozvole.	koriste	482.0	13.0	False	False
Pored toga, mnogi studenti su se žalili da se njihove fotografije koriste bez dozvole.	dozvole	482.0	15.0	False	False
Osvajanje jedne od ovih nagrada smatra se velikom čašću.	velikom	483.0	8.0	False	False
Osvajanje jedne od ovih nagrada smatra se velikom čašću.	čašću	483.0	9.0	False	False
Od sredine X veka benediktinske opatice zamenio je saborni kaptol muških kanonika.	zamenio	485.0	7.0	False	False
Fosili su pronađeni u Severnoj Americi.	pronađeni	486.0	3.0	False	False
Vojska iz Provanse, predvođena Alfonsom Tuluskim, odlučila je da sačeka avgust i odabrala je put preko mora.	put	488.0	17.0	False	False
Ojlerov vid na tom oku pogoršao se tokom njegovog boravka u Nemačkoj, do te mere da ga je Fridrih nazivao „Kiklopom”.	pogoršao			False	False
Ojlerov vid na tom oku pogoršao se tokom njegovog boravka u Nemačkoj, do te mere da ga je Fridrih nazivao „Kiklopom”.	vid	489.0	2.0	False	False
Ojlerov vid na tom oku pogoršao se tokom njegovog boravka u Nemačkoj, do te mere da ga je Fridrih nazivao „Kiklopom”.	mere	489.0	16.0	False	False
Ojlerov vid na tom oku pogoršao se tokom njegovog boravka u Nemačkoj, do te mere da ga je Fridrih nazivao „Kiklopom”.	nazivao	489.0	21.0	True	False
Kiša životinja je retka meteorološka pojava pri kojoj životinje koje ne lete padaju s neba.	pojava	490.0	6.0	False	False
Kiša životinja je retka meteorološka pojava pri kojoj životinje koje ne lete padaju s neba.	neba	490.0	15.0	True	False
Osnovana je u Vinipegu, i nije bila povezana ni sa jednom drugom crkvom u Evropi.	crkvom	491.0	14.0	True	False
Najmanja količina energije potrebna da elektron napusti površinu naziva se izlazni rad.	Najmanja	492.0	1.0	False	False
Najmanja količina energije potrebna da elektron napusti površinu naziva se izlazni rad.	količina	492.0	2.0	False	False
Najmanja količina energije potrebna da elektron napusti površinu naziva se izlazni rad.	potrebna	492.0	4.0	True	False
Veoma su inteligentni i brzo uče.	Veoma	495.0	1.0	False	False
Veoma su inteligentni i brzo uče.	brzo	495.0	5.0	False	False
Nakon te bitke borbe su se ponovo prenele na francusko tlo, dok je Venecija sklopila separatni mir.	se			False	False
Usta su im puna oštrih zuba, ima ih i na jeziku.	Usta	497.0	1.0	False	False
Usta su im puna oštrih zuba, ima ih i na jeziku.	puna	497.0	4.0	False	False
Usta su im puna oštrih zuba, ima ih i na jeziku.	zuba	497.0	6.0	False	False
Usta su im puna oštrih zuba, ima ih i na jeziku.	ima	497.0	8.0	True	False
Kup Koraća dobio je ime po legendarnom jugoslovenskom igraču Radivoju Koraću, poginulom 1969. godine u saobraćajnoj nesreći kod Sarajeva.	godine	499.0	15.0	False	False
Tokonoma i njen sadržaj čine srž tradicionalne japanske dekoracije enterijera.	sadržaj	500.0	4.0	False	False
