#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
474-9	42574-42577	rad	N	NOUN	_	_	rad	1[430]	naučni rad[430]	NID[430]	LLM-0144[2323]	1[2323]	LLM-0144[2323]	*[815]	simple_wsd - LLM-0144:0.0422::Pisana studija ili istraživanje objavljeno u akademskoj formi.[2323]	
474-10	42578-42587	Henrijete	N	PROPN	http://www.wikidata.org/entity/Q110181[197]	PERS[197]	Henrijeta	_	_	_	_	_	_	_	_	
474-11	42588-42593	Levit	N	PROPN	http://www.wikidata.org/entity/Q110181[197]	PERS[197]	Levit	_	_	_	_	_	_	_	_	
474-12	42594-42596	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
474-13	42597-42605	Harvardu	N	PROPN	http://www.wikidata.org/entity/Q49123	ORG	Harvard	_	_	_	_	_	_	_	_	
474-14	42605-42606	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Debi je izračunao uticaj temperature na rendgenske difrakcije kristalnih čvrstih materija sa Polom Šererom („faktor Debi–Valer“).
475-1	42606-42610	Debi	N	PROPN	http://www.wikidata.org/entity/Q103835	PERS	Debi	_	_	_	_	_	_	_	_	
475-2	42611-42613	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
475-3	42614-42623	izračunao	V	VERB	_	_	izračunati	_	_	_	ENG30-00638585-v	1	ENG30-00638585-v	*	simple_wsd - ENG30-00638585-v:0.7830::biti izračunat	
475-4	42624-42630	uticaj	N	NOUN	_	_	uticaj	_	_	_	ENG30-11414608-n	7	ENG30-00157081-n;ENG30-00157957-n;ENG30-05194151-n;ENG30-05692910-n;ENG30-07338552-n;ENG30-11414411-n;ENG30-11414608-n	*	simple_wsd - ENG30-11414608-n:0.6224::Učinak jedne stvari (ili osobe) na drugu. - ENG30-05692910-n:0.4705::kognitivni faktor koji ima tendenciju da utiče na ono što radite - ENG30-00157957-n:0.4014::snažno utiče	
475-5	42631-42642	temperature	N	NOUN	_	_	temperatura	_	_	_	ENG30-05011790-n	3	ENG30-05011790-n;ENG30-05725378-n;ENG30-14365356-n	*	simple_wsd - ENG30-05011790-n:0.5173::Stepen zagrejanosti ili hladnoće tela ili sredine. - ENG30-05725378-n:0.1535::osećaj hladnoće ili toplote tela - ENG30-14365356-n:-0.1968::porast temperature tela; često simptom infekcije	
475-6	42643-42645	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
475-7	42646-42656	rendgenske	A	ADJ	_	_	rendgenski	_	_	_	DRJ0-222942/0	1	DRJ0-222942/0	*	simple_wsd - DRJ0-222942/0:0.8862::koji se odnosi na rendgen:; v. pod zrak.	
475-8	42657-42667	difrakcije	N	NOUN	_	_	difrakcija	_	_	_	ENG30-11446934-n	1	ENG30-11446934-n	*	simple_wsd - ENG30-11446934-n:0.2289::kada svetlost prolazi oštre ivice ili prolazi kroz uske proreze, zraci se odbijaju i stvaraju rubove svetlih i tamnih t…	
475-9	42668-42678	kristalnih	A	ADJ	_	_	kristalan	_	_	_	ENG30-00780575-a	2	ENG30-00268869-a;ENG30-00780575-a	*	simple_wsd - ENG30-00780575-a:0.7692::koji je jasno ili oštro ocrtan - ENG30-00268869-a:0.6773::koji se sastoji od kristala ili ih sadrži ili je kao kristal	
475-10	42679-42686	čvrstih	A	ADJ	_	_	čvrst	1[431]	čvrsta materija[431]	NID[431]	ENG30-15046900-n[2324]	2[2324]	CVMWE-0036;ENG30-15046900-n[2324]	*[816]	simple_wsd - ENG30-15046900-n:0.7712::Materija koja je čvrsta na sobnoj temeperaturi i pritisku. - CVMWE-0036:0.5125::materija u jednom od četiri osnovna stanja materije (ostala su ečnost, gas i plazma)[2324]	
475-11	42687-42695	materija	N	NOUN	_	_	materija	1[431]	čvrsta materija[431]	NID[431]	ENG30-15046900-n[2324]	2[2324]	CVMWE-0036;ENG30-15046900-n[2324]	*[816]	simple_wsd - ENG30-15046900-n:0.7712::Materija koja je čvrsta na sobnoj temeperaturi i pritisku. - CVMWE-0036:0.5125::materija u jednom od četiri osnovna stanja materije (ostala su ečnost, gas i plazma)[2324]	
475-12	42696-42698	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
475-13	42699-42704	Polom	N	PROPN	http://www.wikidata.org/entity/Q124236[198]	PERS[198]	Pol	_	_	_	_	_	_	_	_	
475-14	42705-42712	Šererom	N	PROPN	http://www.wikidata.org/entity/Q124236[198]	PERS[198]	Šerer	_	_	_	_	_	_	_	_	
475-15	42713-42714	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
475-16	42714-42715	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
475-17	42715-42721	faktor	N	NOUN	_	_	faktor	_	_	_	ENG30-05436752-n	3	ENG30-05436752-n;ENG30-07327805-n;ENG30-10461424-n	*	simple_wsd - ENG30-05436752-n:0.4001::(genetika) segment DNK koji je uključen u proizvodnju polipeptidnog lanca; može uključivati regione koji prethode i sle… - ENG30-10461424-n:0.1454::Neko ko poseduje ili primenjuje silu, uticaj ili autoritet. - ENG30-07327805-n:0.0050::Bilo šta što uzročno doprinosi rezultatu.	
475-18	42722-42726	Debi	N	PROPN	_	_	Debi	_	_	_	_	_	_	_	_	
475-19	42726-42727	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
475-20	42727-42732	Valer	N	PROPN	_	_	Valer	_	_	_	_	_	_	_	_	
475-21	42732-42733	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
475-22	42733-42734	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
475-23	42734-42735	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Godine 1929. pomagao je Nevalnini u radu na Denžoaovoj pretpostavci o broju asimptotskih vrednosti cele funkcije.
476-1	42735-42741	Godine	N	NOUN	_	_	godina	_	_	_	ENG30-15201505-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15201505-n:0.8086::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-08238660-n:0.6212::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15204297-n:0.5631::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost.	
476-2	42742-42747	1929.	A	ADJ	_	_	1929.	_	_	_	_	_	_	_	_	
476-3	42748-42755	pomagao	V	VERB	_	_	pomagati	_	_	_	ENG30-02554422-v	3	ENG30-02414710-v;ENG30-02554422-v;ENG30-02555434-v	*	simple_wsd - ENG30-02554422-v:0.5393::promovisati rast - ENG30-02555434-v:0.4967::doprineti unapređenju - ENG30-02414710-v:0.3629::Raditi kao pomoćnik u podređenoj funkciji ili funkciji podrške.	
476-4	42756-42758	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
476-5	42759-42768	Nevalnini	N	PROPN	http://www.wikidata.org/entity/Q540981	PERS	Navalnina	_	_	_	_	_	_	_	_	
476-6	42769-42770	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
476-7	42771-42775	radu	N	NOUN	_	_	rad	_	_	_	ENG30-04599396-n	5	ENG30-00575741-n;ENG30-03838535-n;ENG30-04599396-n;ENG30-05755883-n;ENG30-06269956-n	*	simple_wsd - ENG30-04599396-n:0.8956::Proizvod napravljen ili postignut naporom ili aktivnošću neke osobe ili stvari. - ENG30-00575741-n:0.8755::Aktivanost koja je usmerena ka tome da se nešto uradi. - ENG30-05755883-n:0.7296::primena uma za učenje i razumevanje neke teme (posebno čitanjem)	
476-8	42776-42778	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
476-9	42779-42789	Denžoaovoj	A	ADJ	_	_	Denžoaov	_	_	_	CVDf-330/0	1	CVDf-330/0	*	simple_wsd - CVDf-330/0:0.4883::prisvojni pridev od Denžoa	
476-10	42790-42802	pretpostavci	N	NOUN	_	_	pretpostavka	_	_	_	ENG30-05892096-n	3	ENG30-05891783-n;ENG30-05892096-n;ENG30-06753800-n	*	simple_wsd - ENG30-05892096-n:0.9125::Hipoteza koja se uzima zdravo za gotovo. - ENG30-06753800-n:0.7444::iskaz za koji se pretpostavlja da je tačan i iz koga se može izvoditi zaključak - ENG30-05891783-n:0.5172::hipoteza koja je formirana spekulacijom ili nagađanjem (obično sa malo čvrstih dokaza)	
476-11	42803-42804	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	
476-12	42805-42810	broju	N	NOUN	_	_	broj	_	_	_	ENG30-06807198-n	6	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	*	simple_wsd - ENG30-06807198-n:0.7036::Simbol koji se koristi za predstavljanje brojeva. - ENG30-05121418-n:0.6808::Svojstvo koje poseduje zbir, ukupnost ili nedefinisana količina jedinica ili pojedinaca. - ENG30-06326526-n:0.6550::gramatička kategorija svih promenljivih reči kojom se izražava kontrast jednina/množina/dual u zavisnosti od broja enti…	
476-13	42811-42823	asimptotskih	A	ADJ	_	_	asimptotski	_	_	_	ENG30-02929071-a	1	ENG30-02929071-a	*	simple_wsd - ENG30-02929071-a:0.7848::odnosi se na ili je prirode asimptote	
476-14	42824-42833	vrednosti	N	NOUN	_	_	vrednost	_	_	_	ENG30-05138488-n	6	ENG30-05138208-n;ENG30-05138488-n;ENG30-05145118-n;ENG30-05856388-n;ENG30-05923983-n;ENG30-13764342-n	*	simple_wsd - ENG30-05138488-n:0.8192::Pozitivan ili negativan kvalitet nečega što ga čini poželjnim ili vrednim. - ENG30-05923983-n:0.7469::ono što određena grupa ljudi ili zajednica cene zbog njegovih osobina - ENG30-05138208-n:0.6916::Kvalitet koji čini daa je nešto poželjno, vredno ili korisno.	
476-15	42834-42838	cele	A	ADJ	_	_	ceo	_	_	_	ENG30-00521584-a	5	ENG30-00514884-a;ENG30-00515380-a;ENG30-00520214-a;ENG30-00521584-a;ENG30-00522885-a	*	simple_wsd - ENG30-00521584-a:0.7036::potpuno predat ili apsorbovan od - ENG30-00520214-a:0.6943::sadrži sve neophodne ili očekivane delove ili komponente ili korake - ENG30-00522885-a:0.6497::potpun u obimu ili stepenu i u svakom pogledu	
476-16	42839-42847	funkcije	N	NOUN	_	_	funkcija	_	_	_	ENG30-00720565-n	5	ENG30-00720565-n;ENG30-05149325-n;ENG30-06582403-n;ENG30-13440063-n;ENG30-13783816-n	*	simple_wsd - ENG30-00720565-n:0.8713::dužnosti ili aktivnosti koje su dodeljene ili se zahtevaju ili očekuju od osobe ili grupe. - ENG30-13440063-n:0.8621::Organski proces koji se odigrava u telu. - ENG30-13783816-n:0.8254::Takva matematička relacija koja jednom element jednog skupa pridružuje bar jedan element drugog sk	
476-17	42847-42848	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kompletan skup vidljivih osobina koje čine strukturu i ponašanje nekog organizma naziva se njegov fenotip.
477-1	42848-42857	Kompletan	A	ADJ	_	_	kompletan	_	_	_	ENG30-00520214-a	2	ENG30-00514884-a;ENG30-00520214-a	*	simple_wsd - ENG30-00520214-a:0.7042::sadrži sve neophodne ili očekivane delove ili komponente ili korake - ENG30-00514884-a:0.5056::koji uključuje sve delove bez izuzetka	
477-2	42858-42862	skup	N	NOUN	_	_	skup	_	_	_	ENG30-07996689-n	4	ENG30-07975026-n;ENG30-07996689-n;ENG30-07999699-n;ENG30-08256369-n	*	simple_wsd - ENG30-07996689-n:0.7297::Grupa stvari iste vrste koje spadaju zjaedno ili se zajedno koriste. - ENG30-07975026-n:0.5873::Grupa ljudi zajedno na jednom mestu. - ENG30-07999699-n:0.5377::apstraktna kolekcija brojeva i simbola	
477-3	42863-42872	vidljivih	A	ADJ	_	_	vidljiv	_	_	_	ENG30-01746995-a	6	ENG30-00184792-a;ENG30-00579084-a;ENG30-01614778-a;ENG30-01705513-a;ENG30-01746995-a;ENG30-02515341-a	*	simple_wsd - ENG30-01746995-a:0.8119::koji je sposoban da se otkrije - ENG30-01614778-a:0.7165::koji je nepoželjno primetan - ENG30-00579084-a:0.5146::očigledan oku ili umu	
477-4	42873-42880	osobina	N	NOUN	_	_	osobina	_	_	_	ENG30-04616059-n	2	ENG30-04616059-n;ENG30-04732067-n	*	simple_wsd - ENG30-04616059-n:0.6921::Razlikovni atribut nečije lične prirode. - ENG30-04732067-n:0.5774::prepoznatljiva ili individualna karakteristika	
477-5	42881-42885	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
477-6	42886-42890	čine	V	VERB	_	_	činiti	_	_	_	ENG30-02620587-v	5	ENG30-01619014-v;ENG30-01645601-v;ENG30-02367363-v;ENG30-02560767-v;ENG30-02620587-v	*	simple_wsd - ENG30-02620587-v:0.8093::Formirati ili biti sastav nečega. - ENG30-02367363-v:0.5878::Izvoditi neku akciju. - ENG30-01619014-v:0.5770::praviti ili dizajnirati nešto, često na određeni način	
477-7	42891-42900	strukturu	N	NOUN	_	_	struktura	_	_	_	ENG30-04931965-n	1	ENG30-04931965-n	*	simple_wsd - ENG30-04931965-n:0.9053::Način na koji se nešto konstruiše i raspored njegovih delova.	
477-8	42901-42902	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
477-9	42903-42912	ponašanje	N	NOUN	_	_	ponašanje	_	_	_	ENG30-01221254-n	4	ENG30-01220984-n;ENG30-01221254-n;ENG30-04897762-n;ENG30-14008342-n	*	simple_wsd - ENG30-01221254-n:0.8115::Skup odgovora ili reakcija ili pokreta koje pravi organizam u bilo kakvoj situaciji (psihologija). - ENG30-04897762-n:0.7642::Način na koji se osoba odnosi prema drugim ljudima (bihevioralni atributi). - ENG30-01220984-n:0.7581::Način na koji se neko ponaša ili drži.	
477-10	42913-42918	nekog	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
477-11	42919-42928	organizma	N	NOUN	_	_	organizam	_	_	_	ENG30-00004475-n	1	ENG30-00004475-n	*	simple_wsd - ENG30-00004475-n:0.4641::Živa stvar koja ima, ili koja može da razvije, sposobnost da nastupa ili funkcioniše nezavisno.	
477-12	42929-42935	naziva	V	VERB	_	_	nazivati	1	nazivati se	IRV	CVMWE-0232[2325]	1[2325]	CVMWE-0232[2325]	*[817]	simple_wsd - CVMWE-0232:0.8375::dodeljivati ime nekom pojmu[2325]	
477-13	42936-42938	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0232[2325]	1[2325]	CVMWE-0232[2325]	*[817]	simple_wsd - CVMWE-0232:0.8375::dodeljivati ime nekom pojmu[2325]	
477-14	42939-42945	njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
477-15	42946-42953	fenotip	N	NOUN	_	_	fenotip	_	_	_	CVDf-195/0	1	CVDf-195/0	*	simple_wsd - CVDf-195/0:0.8806::skup uočljivih karakteristika jedinke koje proističu iz interakcije njenog genotipa sa okolinom	
477-16	42953-42954	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Biblija je najprevođenija knjiga na svetu.
478-1	42954-42961	Biblija	N	PROPN	http://www.wikidata.org/entity/Q1845	WORK	Biblija	_	_	_	_	_	_	_	_	
478-2	42962-42964	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
478-3	42965-42979	najprevođenija	A	ADJ	_	_	prevođen	_	_	_	RSSJ-39711/0	1	RSSJ-39711/0	*	simple_wsd - RSSJ-39711/0:0.5887::koji je prenet sa jednog jezika na drugi, čiji je tekst promenjen u drugi jezik.	
478-4	42980-42986	knjiga	N	NOUN	_	_	knjiga	_	_	_	ENG30-06413579-n	4	ENG30-02870092-n;ENG30-06394865-n;ENG30-06410904-n;ENG30-06413579-n	*	simple_wsd - ENG30-06413579-n:0.9365::obično velika i učena knjiga - ENG30-02870092-n:0.8511::Fizički objekat koji se sastoji od određenog broja povezanih stranica. - ENG30-06410904-n:0.6333::Primerak pisanog dela ili kompozicije koje izdato (štampano na povezanim listovima).	
478-5	42987-42989	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
478-6	42990-42995	svetu	N	NOUN	_	_	svet	_	_	_	ENG30-09466280-n	5	ENG30-05809878-n;ENG30-07947255-n;ENG30-07965937-n;ENG30-09466280-n;ENG30-09480809-n	*	simple_wsd - ENG30-09466280-n:0.9473::Sve što negde postoji. - ENG30-05809878-n:0.7829::Nečije celokupno iskustvo koje određuje kako mu stvari izgledaju. - ENG30-09480809-n:0.4562::deo Zemlje koji se može posebno razmatrati	
478-7	42995-42996	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U ovom radu je pokazao da postoji kontradikcija između Karnoovog principa i koncepta očuvanja energije.
479-1	42996-42997	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
479-2	42998-43002	ovom	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
479-3	43003-43007	radu	N	NOUN	_	_	rad	_	_	_	ENG30-04599396-n	5	ENG30-00575741-n;ENG30-03838535-n;ENG30-04599396-n;ENG30-05755883-n;ENG30-06269956-n	*	simple_wsd - ENG30-04599396-n:0.5588::Proizvod napravljen ili postignut naporom ili aktivnošću neke osobe ili stvari. - ENG30-00575741-n:0.4624::Aktivanost koja je usmerena ka tome da se nešto uradi. - ENG30-03838535-n:0.3132::umetničko delo neke umetničke vrednosti	
479-4	43008-43010	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
479-5	43011-43018	pokazao	V	VERB	_	_	pokazati	_	_	_	ENG30-00928232-v	15	ENG30-00664788-v;ENG30-00772640-v;ENG30-00922867-v;ENG30-00923307-v;ENG30-00923793-v;ENG30-00928232-v;ENG30-00932161-v;ENG30-00974367-v;ENG30-01152214-v;ENG30-01339505-v;ENG30-01686956-v;ENG30-02137132-v;ENG30-02143283-v;ENG30-02144460-v;ENG30-02632167-v	*	simple_wsd - ENG30-00928232-v:0.7427::ukazati na neophodnost kakvog zahvata (u medicini) - ENG30-00923307-v:0.6987::davati dokaze o čemu (kao prema kakvoj evidenciji) - ENG30-00932161-v:0.6784::biti znak ili indikacija čega	
479-6	43019-43021	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
479-7	43022-43029	postoji	V	VERB	_	_	postojati	_	_	_	ENG30-02603699-v	1	ENG30-02603699-v	*	simple_wsd - ENG30-02603699-v:0.6595::Imati egzistanciju, biti, egzistirati u određenom obliku ili vidu	
479-8	43030-43043	kontradikcija	N	NOUN	_	_	kontradikcija	_	_	_	ENG30-07206887-n	1	ENG30-07206887-n	*	simple_wsd - ENG30-07206887-n:0.2248::u logici, iskaz koji je uvek netačan	
479-9	43044-43050	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
479-10	43051-43060	Karnoovog	A	ADJ	_	_	Karnoovog	2[432]	Karnoov princip[432]	NID[432]	CVMWE-0170[2326]	1[2326]	CVMWE-0170[2326]	*[818]	simple_wsd - CVMWE-0170:0.7627::princip termodinamike koji određuje ograničenja maksimalne efikasnosti koju bilo koji toplotni motor može postići[2326]	
479-11	43061-43069	principa	N	NOUN	_	_	princip	2[432]	Karnoov princip[432]	NID[432]	CVMWE-0170[2326]	1[2326]	CVMWE-0170[2326]	*[818]	simple_wsd - CVMWE-0170:0.7627::princip termodinamike koji određuje ograničenja maksimalne efikasnosti koju bilo koji toplotni motor može postići[2326]	
479-12	43070-43071	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
479-13	43072-43080	koncepta	N	NOUN	_	_	koncept	_	_	_	ENG30-03179318-n	4	CV004;ENG30-03179318-n;ENG30-05835747-n;ENG30-06390962-n	*	simple_wsd - ENG30-03179318-n:0.5162::preliminarna skica koja ukazuje na plan za nešto - ENG30-05835747-n:0.5063::Apstraktna ili opšta ideja koja je izvedena iz specifičnih slučajeva. - CV004:0.3448::osnovna zamisao, plan nečega, koncepcija	
479-14	43081-43089	očuvanja	N	NOUN	_	_	očuvanje	1[433]	očuvanje energije[433]	NID[433]	CVMWE-0248[2327]	1[2327]	CVMWE-0248[2327]	*[819]	simple_wsd - CVMWE-0248:0.7471::ukupna energija izolovanog sistema ostaje konstantna tokom vremena[2327]	
479-15	43090-43098	energije	N	NOUN	_	_	energija	1[433]	očuvanje energije[433]	NID[433]	CVMWE-0248[2327]	1[2327]	CVMWE-0248[2327]	*[819]	simple_wsd - CVMWE-0248:0.7471::ukupna energija izolovanog sistema ostaje konstantna tokom vremena[2327]	
479-16	43098-43099	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Njujork Herald je bio prvi veliki list na Istočnoj obali koji je izvestio o otkriću zlata.
480-1	43099-43106	Njujork	N	PROPN	http://www.wikidata.org/entity/Q924673[199]	WORK[199]	Njujork	_	_	_	_	_	_	_	_	
480-2	43107-43113	Herald	N	PROPN	http://www.wikidata.org/entity/Q924673[199]	WORK[199]	Herald	_	_	_	_	_	_	_	_	
480-3	43114-43116	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
480-4	43117-43120	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
480-5	43121-43125	prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-02202047-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	simple_wsd - ENG30-02202047-a:0.6849::označava početni element u nekom nizu; koji je u nabrajanju ispred drugih - ENG30-01009343-a:0.6668::služi za pokretanje - ENG30-01009206-a:0.4091::služi za početak	
480-6	43126-43132	veliki	A	ADJ	_	_	velik	_	_	_	ENG30-00579622-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-00579622-a:0.6013::upadljiv po položaju ili značaju - ENG30-01190683-a:0.5497::Velik po stepenu ili intenzitetu ili broju ili količini. - CV0139:0.4783::izvanredan ili neuobičajen po stepenu, veličini ili efektu	
480-7	43133-43137	list	N	NOUN	_	_	list	_	_	_	ENG30-13152742-n	6	ENG30-04188643-n;ENG30-06255777-n;ENG30-07791274-n;ENG30-11135236-n;ENG30-13152742-n;ENG30-14961722-n	*	simple_wsd - ENG30-13152742-n:0.3521::Glavni organ za fotosintezu i isparavanje kod viših biljaka. - ENG30-11135236-n:0.3351::Mađarski kompozitor i pijanist (1811-1886). - ENG30-06255777-n:0.3277::Koristi se za pisanje ili štampanje.	
480-8	43138-43140	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
480-9	43141-43149	Istočnoj	A	ADJ	http://www.wikidata.org/entity/Q4268[200]	LOC[200]	istočni	_	_	_	ENG30-00823350-a	4	ENG30-00823350-a;ENG30-00823832-a;ENG30-00823971-a;ENG30-00825604-a	*	simple_wsd - ENG30-00823350-a:0.5506::smešten ili okrenut prema istoku ili se kreće prema istoku - ENG30-00823832-a:0.4937::leži se na istoku ili prema istoku - ENG30-00825604-a:0.4741::odnosi se na ili je karakterističan za regione istočnih delova sveta	
480-10	43150-43155	obali	N	NOUN	http://www.wikidata.org/entity/Q4268[200]	LOC[200]	obala	_	_	_	ENG30-09433839-n	3	ENG30-08613000-n;ENG30-09433442-n;ENG30-09433839-n	*	simple_wsd - ENG30-09433839-n:0.3426::granična linija između zemlje i vode - ENG30-09433442-n:0.2817::Zemlja duž ruba neke vode (jezera ili okeana ili reke). - ENG30-08613000-n:-0.0565::obris obale	
480-11	43156-43160	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
480-12	43161-43163	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
480-13	43164-43172	izvestio	V	VERB	_	_	izvestiti	_	_	_	ENG30-00966809-v	1	ENG30-00966809-v	*	simple_wsd - ENG30-00966809-v:0.8629::objaviti kao rezultat istrage, ili objaviti nešto odgovarajućim vlastima	
480-14	43173-43174	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	
480-15	43175-43182	otkriću	N	NOUN	_	_	otkriće	_	_	_	ENG30-00635205-n	4	ENG30-00043195-n;ENG30-00635205-n;ENG30-06281175-n;ENG30-07213395-n	*	simple_wsd - ENG30-00635205-n:0.9577::policijska istraga radi identifikacije počinioca - ENG30-06281175-n:0.9233::otkrivanje da se signal prima - ENG30-00043195-n:0.7399::Čin otkrivanja nečega.	
480-16	43183-43188	zlata	N	NOUN	_	_	zlato	_	_	_	ENG30-14638799-n	1	ENG30-14638799-n	*	simple_wsd - ENG30-14638799-n:0.3247::Jedan plemeniti metal, nalazi se uglavnom u obliku grduvi u stenama i rečnim koritima; ne reaguje sa većinom hemijskih …	
480-17	43188-43189	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Većina slučajeva dijabetesa uključuje mnogo gena, od kojih svaki malo doprinosi povećanju verovatnoće razvoja dijabetesa tipa 2.
481-1	43189-43195	Većina	N	NOUN	_	_	većina	_	_	_	ENG30-05122557-n	5	CV0101;ENG30-05122557-n;ENG30-05818388-n;ENG30-13581067-n;ENG30-13775093-n	*	simple_wsd - ENG30-05122557-n:0.6738::Ono što jeste ili je povezano sa brojnijim od dva dela. - ENG30-13775093-n:0.6512::veliki neodređeni broj - ENG30-13581067-n:0.5985::Više od polovine glasova na izborima.	
481-2	43196-43205	slučajeva	N	NOUN	_	_	slučaj	_	_	_	ENG30-06784966-n	7	ENG30-06649426-n;ENG30-06784966-n;ENG30-07300960-n;ENG30-07308889-n;ENG30-09898892-n;ENG30-13766436-n;ENG30-13943400-n	*	simple_wsd - ENG30-06784966-n:0.9057::problem koji zahteva istragu - ENG30-07300960-n:0.8221::bilo šta što se desi slučajno bez očiglednog razloga - ENG30-06649426-n:0.8055::izjava o činjenicama i razlozima koji se koriste da podrže argument	
481-3	43206-43216	dijabetesa	N	NOUN	_	_	dijabetes	_	_	_	ENG30-14117805-n	1	ENG30-14117805-n	*	simple_wsd - ENG30-14117805-n:0.8928::oboljenjee koje nastaje zbor poremećenog metabolizma šećera usled smanjenog lučenja insulina	
481-4	43217-43226	uključuje	V	VERB	_	_	uključivati	_	_	_	ENG30-00183879-v	4	ENG30-00183879-v;ENG30-00684838-v;ENG30-02632940-v;ENG30-02677567-v	*	simple_wsd - ENG30-00183879-v:0.4053::dodati kao deo nečeg drugog; staviti u nešto kao deo niza, grupe ili kategorije - ENG30-02677567-v:0.3998::Angažovanje nekog kao učesnika. - ENG30-02632940-v:0.3287::imati kao deo, biti sastavljen od	
481-5	43227-43232	mnogo	ADV	ADV	_	_	mnogo	_	_	_	ENG30-00059413-b	4	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	*	simple_wsd - ENG30-00059413-b:0.7530::često ili u velikim količinama - ENG30-00032803-b:0.6417::vrlo - ENG30-00059086-b:0.6279::u velikoj meri ili stepenu	
