#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
454-7	40926-40932	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Reč 'godine' u ovom kontekstu označava vremenski period od 365 (ili 366) dana, jer se navodi da se nešto dešava svake godine, tj. jednom u svakom takvom periodu.	
454-8	40933-40939	dolaze	V	VERB	_	_	dolaziti	_	_	_	ENG30-01849221-v	5	ENG30-01849221-v;ENG30-02006573-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v	*	U ovom kontekstu, 'dolaziti' znači kretati se prema nekoj destinaciji (mestu gde su spomenici) — upravo to čine turisti iz različitih delova sveta.	
454-9	40940-40942	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
454-10	40943-40949	posete	N	NOUN	_	_	poseta	_	_	_	ENG30-01232684-n	3	ENG30-00652069-n;ENG30-01055360-n;ENG30-01232684-n	*	Rečenica opisuje čin dolaska turista na određeno mesto (spomenike), što odgovara značenju fizičkog odlaska na neko mesto nakratko.	
454-11	40950-40953	ove	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
454-12	40954-40963	spomenike	N	NOUN	_	_	spomenik	_	_	_	ENG30-03743902-n	2	ENG30-03743902-n;ENG30-04306847-n	*	U ovom kontekstu, 'spomenici' se odnosi na građevine ili strukture podignute da podsećaju na značajne ličnosti ili događaje, što odgovara prvom značenju.	
454-13	40963-40964	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
454-14	40965-40968	što	CONJ	SCONJ	_	_	što	_	_	_	_	_	_	_	_	
454-15	40969-40970	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
454-16	40971-40978	velikoj	A	ADJ	_	_	velik	_	_	_	ENG30-01190683-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	Ovde 'velikoj' opisuje meru doprinosa ekonomiji, što implicira visok stepen ili intenzitet, odnosno doprinos u velikoj meri – u smislu količine ili intenziteta.	
454-17	40979-40983	meri	N	NOUN	_	_	mera	_	_	_	ENG30-13941125-n	7	ENG30-00033615-n;ENG30-00174412-n;ENG30-05117660-n;ENG30-05901508-n;ENG30-06501622-n;ENG30-13815342-n;ENG30-13941125-n	*	U ovom kontekstu, 'mera' se odnosi na stepen ili tačku u kojoj prisustvo turista doprinosi ekonomiji, tj. na razmeru ili obim uticaja.	
454-18	40984-40993	doprinosi	V	VERB	_	_	doprinositi	_	_	_	ENG30-02555908-v	3	ENG30-01027174-v;ENG30-02555908-v;ENG30-02745172-v	*	U ovom kontekstu, 'doprinositi' znači imati pozitivan uticaj na ekonomiju grada, odnosno biti pogodan za njeno poboljšanje ili razvoj.	
454-19	40994-41003	ekonomiji	N	NOUN	_	_	ekonomija	_	_	_	ENG30-08366753-n	2	ENG30-06149484-n;ENG30-08366753-n	*	U ovom kontekstu, 'ekonomija' se odnosi na sistem proizvodnje, distribucije i potrošnje unutar grada, na koji turizam ima uticaj.	
454-20	41004-41012	modernog	A	ADJ	_	_	moderan	_	_	_	ENG30-01535709-a	4	ENG30-00414354-a;ENG30-00820975-a;ENG30-00972902-a;ENG30-01535709-a	*	U ovom kontekstu, reč 'moderan' opisuje grad koji pripada savremenom vremenu, odnosno modernoj eri, a ne umetnost, modu ili jezik.	
454-21	41013-41018	grada	N	NOUN	_	_	grad	_	_	_	CV0016	6	CV0016;ENG30-08226335-n;ENG30-08540903-n;ENG30-08672199-n;ENG30-11465530-n;ENG30-13780180-n	*	U ovom kontekstu, 'grad' se odnosi na naseljenu urbanu celinu koja privlači turiste i čija ekonomija ima koristi, što se poklapa sa značenjem grada kao naseljene gradske zone.	
454-22	41018-41019	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Špansko-američki rat i Prvi svetski rat potvrdili su status zemlje kao globalne vojne sile.
455-1	41020-41027	Špansko	A	ADJ	http://www.wikidata.org/entity/Q12583[188]	EVENT[188]	španski	_	_	_	ENG30-02958576-a	1	ENG30-02958576-a	*	Ovde se 'španski' odnosi na rat vezan za Španiju, tj. na ono što ima veze sa Španijom, njenim ljudima ili kulturom, što je u skladu sa ponuđenim značenjem.	
455-2	41027-41028	-	PUNCT	PUNCT	http://www.wikidata.org/entity/Q12583[188]	EVENT[188]	-	_	_	_	_	_	_	_	_	
455-3	41028-41036	američki	A	ADJ	http://www.wikidata.org/entity/Q12583[188]	EVENT[188]	američki	_	_	_	ENG30-02927512-a	1	ENG30-02927512-a	*	Ovde se 'američki' odnosi na Sjedinjene Američke Države, jer se govori o ratu koji uključuje SAD i njihovoj ulozi u globalnim vojnim sukobima.	
455-4	41037-41040	rat	N	NOUN	http://www.wikidata.org/entity/Q12583[188]	EVENT[188]	rat	_	_	_	ENG30-00973077-n	3	ENG30-00973077-n;ENG30-01236296-n;ENG30-13981403-n	*	U ovom kontekstu 'rat' se odnosi na oružani sukob između država, što je precizno pokriveno prvim značenjem.	
455-5	41041-41042	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
455-6	41043-41047	Prvi	A	ADJ	http://www.wikidata.org/entity/Q361[189]	EVENT[189]	prvi	_	_	_	ENG30-01012855-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	'Prvi' u sintagmi 'Prvi svetski rat' označava onaj rat koji je prethodio Drugom svetskom ratu, dakle onaj koji je bio ranije u vremenu od ostalih svetskih ratova.	
455-7	41048-41055	svetski	A	ADJ	http://www.wikidata.org/entity/Q361[189]	EVENT[189]	svetski	1[424]	svetski rat[424]	NID[424]	ENG30-00996817-n[2308]	1[2308]	ENG30-00996817-n[2308]	*[795]	U datom kontekstu, 'svetski rat' se odnosi na sukob u kome učestvuju sve ili većina velikih svetskih sila, što tačno odgovara ponuđenom značenju.[2308]	
455-8	41056-41059	rat	N	NOUN	http://www.wikidata.org/entity/Q361[189]	EVENT[189]	rat	1[424]	svetski rat[424]	NID[424]	ENG30-00996817-n[2308]	1[2308]	ENG30-00996817-n[2308]	*[795]	U datom kontekstu, 'svetski rat' se odnosi na sukob u kome učestvuju sve ili većina velikih svetskih sila, što tačno odgovara ponuđenom značenju.[2308]	
455-9	41060-41069	potvrdili	V	VERB	_	_	potvrditi	_	_	_	ENG30-00665886-v	12	ENG30-00665886-v;ENG30-01011031-v;ENG30-01011725-v;ENG30-01012073-v;ENG30-01017001-v;ENG30-01059123-v;ENG30-02447793-v;ENG30-02474603-v;ENG30-02478701-v;ENG30-02520997-v;ENG30-02533282-v;ENG30-02663340-v	*	U ovom kontekstu, 'potvrditi' znači utvrditi status zemlje kao globalne vojne sile na osnovu novih događaja (ratova) koji daju dodatne dokaze za tu tvrdnju.	
455-10	41070-41072	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
455-11	41073-41079	status	N	NOUN	_	_	status	_	_	_	ENG30-13945919-n	3	ENG30-13945919-n;ENG30-13948026-n;ENG30-13948136-n	*	U ovom kontekstu, 'status' označava relativan položaj zemlje u međunarodnom okruženju, tj. njen položaj kao vojne sile, a ne društveni, finansijski ili profesionalni status pojedinca.	
455-12	41080-41086	zemlje	N	NOUN	_	_	zemlja	_	_	_	ENG30-08168978-n	11	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	U ovom kontekstu, reč 'zemlja' odnosi se na političku organizaciju ljudi pod jednom vladom, tj. državu čiji je vojni status potvrđen kroz ratove.	
455-13	41087-41090	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
455-14	41091-41099	globalne	A	ADJ	_	_	globalan	_	_	_	ENG30-01568684-a	2	CV0175;ENG30-01568684-a	*	U ovom kontekstu 'globalne' označava vojnu silu čiji uticaj obuhvata ceo svet, odnosno nije ograničen na jednu regiju ili zemlju, što je u skladu sa datim značenjem.	
455-15	41100-41105	vojne	A	ADJ	_	_	vojni	2[425]	vojna sila[425]	NID[425]	CVMWE-0495[2309]	1[2309]	CVMWE-0495[2309]	*[796]	Rečenica govori o statusu zemlje kao sile sa značajnom vojnom moći na globalnom nivou, što je u potpunosti u skladu sa datim značenjem.[2309]	
455-16	41106-41110	sile	N	NOUN	_	_	sila	2[425]	vojna sila[425]	NID[425]	CVMWE-0495[2309]	1[2309]	CVMWE-0495[2309]	*[796]	Rečenica govori o statusu zemlje kao sile sa značajnom vojnom moći na globalnom nivou, što je u potpunosti u skladu sa datim značenjem.[2309]	
455-17	41110-41111	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Grupa je svoje današnje ime dobila 1960. godine, kada je prvi put proširila svoj repertoar van perioda baroka.
456-1	41112-41117	Grupa	N	NOUN	_	_	grupa	_	_	_	ENG30-08215044-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	*	U ovom kontekstu, 'grupa' označava ljude okupljene zbog zajedničke umetničke delatnosti (muzički ansambl), što najpreciznije odgovara značenju ENG30-08215044-n.	
456-2	41118-41120	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
456-3	41121-41126	svoje	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
456-4	41127-41135	današnje	A	ADJ	_	_	današnji	_	_	_	ENG30-01536094-a	1	ENG30-01536094-a	*	Pridjev 'današnje' ovde označava ime koje grupa ima u sadašnjosti, odnosno ime koje je trenutno relevantno ili karakteristično za sadašnji period.	
456-5	41136-41139	ime	N	NOUN	_	_	ime	1	*	LVC.full	CVMWE-0057[2310]	1[2310]	CVMWE-0057[2310]	*[797]	U ovom kontekstu, 'dobiti ime' znači da je grupa tada prvi put zvanično nazvana, što odgovara značenju 'biti nazvan (po nekome ili nečemu)'.[2310]	
456-6	41140-41146	dobila	V	VERB	_	_	dobiti	1	dobiti ime	LVC.full	CVMWE-0057[2310]	1[2310]	CVMWE-0057[2310]	*[797]	U ovom kontekstu, 'dobiti ime' znači da je grupa tada prvi put zvanično nazvana, što odgovara značenju 'biti nazvan (po nekome ili nečemu)'.[2310]	
456-7	41147-41152	1960.	A	ADJ	_	_	1960.	_	_	_	_	_	_	_	_	
456-8	41153-41159	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	U ovom kontekstu, '1960. godine' konkretno označava kalendarsku godinu koja počinje 1. januara a završava 31. decembra po Gregorijanskom kalendaru.	
456-9	41159-41160	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
456-10	41161-41165	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
456-11	41166-41168	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
456-12	41169-41173	prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01010862-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	U ovom kontekstu, 'prvi' znači da se nešto desilo pre svih ostalih u vremenu, tj. da je to bilo inauguralno proširenje repertoara van perioda baroka.	
456-13	41174-41177	put	PAR	PART	_	_	put	_	_	_	_	_	_	_	_	
456-14	41178-41187	proširila	V	VERB	_	_	proširiti	_	_	_	ENG30-00540235-v	6	ENG30-00235110-v;ENG30-00257269-v;ENG30-00540235-v;ENG30-00540946-v;ENG30-00541163-v;ENG30-02561168-v	*	U ovom kontekstu, 'proširiti' znači dodati nove muzičke pravce u repertoar, tj. povećati opseg oblasti koju repertoar pokriva, što odgovara značenju proširiti obim ili opseg ili oblast.	
456-15	41188-41192	svoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
456-16	41193-41202	repertoar	N	NOUN	_	_	repertoar	_	_	_	ENG30-08336627-n	2	ENG30-08336627-n;ENG30-08336844-n	*	U ovom kontekstu 'repertoar' se odnosi na kolekciju muzičkih dela koja je grupa izvodila, a ne na veštine ili uređaje.	
456-17	41203-41206	van	PREP	ADP	_	_	van	_	_	_	_	_	_	_	_	
456-18	41207-41214	perioda	N	NOUN	_	_	period	_	_	_	ENG30-15113229-n	4	ENG30-15113229-n;ENG30-15134340-n;ENG30-15246353-n;ENG30-15289779-n	*	U ovom kontekstu, 'period baroka' označava određeni deo vremena u kojem je trajao barok, što se poklapa sa značenjem 'bilo koji deo vremena'.	
456-19	41215-41221	baroka	N	NOUN	_	_	barok	_	_	_	ENG30-04698307-n	1	ENG30-04698307-n	*	U kontekstu se radi o muzici/gupu koja je proširila svoj repertoar van perioda baroka, što se odnosi na stil i epohu barokne umetnosti, uključujući muziku, pa je ovo značenje primenjivo.	
456-20	41221-41222	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Šta ćete da radite kada otvore vatru duž cele linije?
457-1	41223-41226	Šta	PRO	PRON	_	_	šta	_	_	_	_	_	_	_	_	
457-2	41227-41231	ćete	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	
457-3	41232-41234	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
457-4	41235-41241	radite	V	VERB	_	_	raditi	_	_	_	ENG30-01742821-v	12	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	*	U datom kontekstu, 'raditi' se odnosi na vršenje ili obavljanje neke radnje ili postupka, tj. šta će neko preduzeti kada nastupi određena situacija (otvaranje vatre).	
457-5	41242-41246	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
457-6	41247-41253	otvore	V	VERB	_	_	otvoriti	1	otvoriti vatru	VID	CVMWE-0276[2311]	1[2311]	CVMWE-0276[2311]	*[798]	U ovom kontekstu fraza 'otvoriti vatru' znači početi paljbu iz vatrenog oružja, što odgovara opisu ponuđenog značenja.[2311]	
457-7	41254-41259	vatru	N	NOUN	_	_	vatra	1	*	VID	CVMWE-0276[2311]	1[2311]	CVMWE-0276[2311]	*[798]	U ovom kontekstu fraza 'otvoriti vatru' znači početi paljbu iz vatrenog oružja, što odgovara opisu ponuđenog značenja.[2311]	
457-8	41260-41263	duž	PREP	ADP	_	_	duž	_	_	_	_	_	_	_	_	
457-9	41264-41268	cele	A	ADJ	_	_	ceo	_	_	_	ENG30-00515380-a	5	ENG30-00514884-a;ENG30-00515380-a;ENG30-00520214-a;ENG30-00521584-a;ENG30-00522885-a	*	U ovom kontekstu, 'cele linije' znači duž kompletne linije fronta, dakle celokupan raspon bez izuzetka, što odgovara značenju koje podrazumeva celu količinu ili raspon.	
457-10	41269-41275	linije	N	NOUN	_	_	linija	_	_	_	ENG30-08593262-n	5	ENG30-08593262-n;ENG30-08593924-n;ENG30-09856671-n;ENG30-11474637-n;ENG30-13863771-n	*	Ovde se 'linija' odnosi na prostorni raspored ili front u vojnom smislu, kao zamišljeno jednodimenzionalno širenje duž kojeg se može otvoriti vatra, što odgovara ovom značenju.	
457-11	41275-41276	?	PUNCT	PUNCT	_	_	?	_	_	_	_	_	_	_	_	

#Text=Glavna misterija prve sezone vrti se oko ubistava žena povezanih sa Sukinim bratom Džejsonom.
458-1	41277-41283	Glavna	A	ADJ	_	_	glavni	_	_	_	ENG30-01277426-a	6	ENG30-00730215-a;ENG30-01012990-a;ENG30-01277426-a;ENG30-01472628-a;ENG30-01852174-a;ENG30-01852548-a	*	U kontekstu rečenice, 'glavna misterija' označava misteriju koja je najvažnija u prvoj sezoni, što odgovara značenju 'koji je najvažniji'.	
458-2	41284-41293	misterija	N	NOUN	_	_	misterija	_	_	_	ENG30-05685538-n	3	ENG30-05685538-n;ENG30-06370792-n;ENG30-07018604-n	*	U ovom kontekstu 'misterija' se odnosi na neobjašnjeno i zbunjujuće pitanje u vezi sa ubistvima, što odgovara značenju nečega što zbunjuje razumevanje i ne može se objasniti.	
458-3	41294-41298	prve	A	ADJ	_	_	prvi	_	_	_	ENG30-01010862-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	U kontekstu se 'prve' sezone odnosi na sezonu koja je pre svih ostalih u vremenu, tj. prva po redosledu i hronologiji.	
458-4	41299-41305	sezone	N	NOUN	_	_	sezona	_	_	_	ENG30-15239579-n	1	ENG30-15239579-n	*	Ovde 'sezona' označava određeni period u okviru TV serije, dakle sezonu prikazivanja, što se uklapa u opis značenja kao period koji označavaju posebni događaji ili aktivnosti.	
458-5	41306-41310	vrti	V	VERB	_	_	vrteti	1	vrteti se	IRV	CVMWE-0504[2312]	3[2312]	CVMWE-0504;ENG30-01866610-v;ENG30-02058448-v[2312]	*[799]	U datom kontekstu, izrazu 'vrti se oko' koristi se figurativno da označi da je glavna tema ili predmet razmišljanja vezan za ubistva, što najpreciznije odgovara značenju pod ID-jem CVMWE-0504.[2312]	
458-6	41311-41313	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0504[2312]	3[2312]	CVMWE-0504;ENG30-01866610-v;ENG30-02058448-v[2312]	*[799]	U datom kontekstu, izrazu 'vrti se oko' koristi se figurativno da označi da je glavna tema ili predmet razmišljanja vezan za ubistva, što najpreciznije odgovara značenju pod ID-jem CVMWE-0504.[2312]	
458-7	41314-41317	oko	PREP	ADP	_	_	oko	_	_	_	_	_	_	_	_	
458-8	41318-41326	ubistava	N	NOUN	_	_	ubistvo	_	_	_	ENG30-00220522-n	3	ENG30-00220522-n;ENG30-00222248-n;ENG30-01250335-n	*	U kontekstu se radi o nezakonitom ubijanju žena što najbolje odgovara značenju 'nezakonito ubijanje s predumišljajem jednog čoveka od strane drugog'.	
458-9	41327-41331	žena	N	NOUN	_	_	žena	_	_	_	ENG30-10787470-n	4	ENG30-09619168-n;ENG30-10780632-n;ENG30-10787470-n;ENG30-10788852-n	*	Reč 'žena' u ovom kontekstu označava odrasle ženske osobe koje su povezane sa Džejsonom, bez naglašavanja bračnog ili romantičnog odnosa, već samo njihovog pola i odraslog doba.	
458-10	41332-41341	povezanih	A	ADJ	_	_	povezan	_	_	_	CV0114	6	CV0114;ENG30-00566099-a;ENG30-00731955-a;ENG30-01064806-a;ENG30-01481812-a;ENG30-02476485-a	*	U ovom kontekstu, 'povezanih' se odnosi na žene koje su bile u nekoj vrsti odnosa, interakcije ili veze sa Džejsonom, što odgovara značenju o bliskoj, uzajamnoj vezi.	
458-11	41342-41344	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
458-12	41345-41352	Sukinim	A	ADJ	_	_	Sukin	_	_	_	CVDf-386/0	1	CVDf-386/0	*	U datom kontekstu, 'Sukin' je prisvojni pridev od vlastitog imena Suk i označava da je brat Džejson u srodstvu sa osobom po imenu Suk, što odgovara ponuđenom značenju.	
458-13	41353-41359	bratom	N	NOUN	_	_	brat	_	_	_	ENG30-09876454-n	4	ENG30-02536685-n;ENG30-07677982-n;ENG30-09876454-n;ENG30-10286084-n	*	U ovom kontekstu, reč 'brat' se odnosi na muškog člana porodice koji ima iste roditelje kao Sukina, dakle na rođenog brata.	
458-14	41360-41369	Džejsonom	N	PROPN	http://www.wikidata.org/entity/Q3807435	PERS	Džejson	_	_	_	_	_	_	_	_	
458-15	41369-41370	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tatami je vrsta prostirke koja se koristi kao podna obloga u prostorijama u tradicionalnom japanskom stilu.
459-1	41371-41377	Tatami	N	NOUN	_	_	tatami	_	_	_	CVDf-249/0	1	CVDf-249/0	*	U kontekstu rečenice, 'tatami' se odnosi na prostirku koja služi kao podna obloga u tradicionalnim japanskim prostorijama, što precizno odgovara datom značenju.	
459-2	41378-41380	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
459-3	41381-41386	vrsta	N	NOUN	_	_	vrsta	_	_	_	ENG30-05839024-n	3	ENG30-05839024-n;ENG30-07997703-n;ENG30-08110373-n	*	U ovom kontekstu, 'vrsta' se koristi za izdvajanje tatamija kao kategorije predmeta koji dele zajedničke karakteristike, što najpreciznije odgovara značenju 1.	
459-4	41387-41396	prostirke	N	NOUN	_	_	prostirka	_	_	_	ENG30-03727837-n	1	ENG30-03727837-n	*	Tatami je u opisanom kontekstu podna obloga koja se koristi kao debela i ravna prostirka za pokrivanje poda, što se potpuno poklapa sa datim značenjem.	
459-5	41397-41401	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
459-6	41402-41404	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
459-7	41405-41412	koristi	V	VERB	_	_	koristiti	_	_	_	CV0117	7	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	*	U kontekstu se govori o tome da se tatami redovno upotrebljava kao podna obloga u tradicionalnim japanskim prostorijama, što odgovara značenju upotrebe nečega uobičajeno za određenu namenu.	
459-8	41413-41416	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
459-9	41417-41422	podna	A	ADJ	_	_	podni	1[426]	podna obloga[426]	NID[426]	LLM-0178[2313]	1[2313]	LLM-0178[2313]	*[800]	U kontekstu, 'tatami' predstavlja materijal koji se postavlja na pod kako bi služio kao zaštita ili dekoracija, što tačno odgovara datom značenju.[2313]	
459-10	41423-41429	obloga	N	NOUN	_	_	obloga	1[426]	podna obloga[426]	NID[426]	LLM-0178[2313]	1[2313]	LLM-0178[2313]	*[800]	U kontekstu, 'tatami' predstavlja materijal koji se postavlja na pod kako bi služio kao zaštita ili dekoracija, što tačno odgovara datom značenju.[2313]	
459-11	41430-41431	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
459-12	41432-41444	prostorijama	N	NOUN	_	_	prostorija	_	_	_	ENG30-04105893-n	1	ENG30-04105893-n	*	Značenje se precizno uklapa jer se 'prostorija' u ovom kontekstu odnosi na deo zgrade koji ima zidove, pod i plafon, a koristi se za tradicionalne japanske sobe.	
459-13	41445-41446	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
459-14	41447-41461	tradicionalnom	A	ADJ	_	_	tradicionalan	_	_	_	ENG30-00611047-a	1	ENG30-00611047-a	*	U ovom kontekstu, 'tradicionalnom' se odnosi na prostorije koje potiču iz ili su u skladu sa japanskom tradicijom, što odgovara značenju 'sastoji se od ili potiče iz tradicije'.	
459-15	41462-41471	japanskom	A	ADJ	*	DEMO	japanski	_	_	_	ENG30-02965043-a	1	ENG30-02965043-a	*	U ovom kontekstu, 'japanski' opisuje stil prostorije koji je karakterističan za japansku kulturu, što odgovara ponuđenom značenju.	
459-16	41472-41477	stilu	N	NOUN	_	_	stil	_	_	_	ENG30-05844105-n	4	ENG30-04928903-n;ENG30-05844105-n;ENG30-07066659-n;ENG30-07092158-n	*	Ovde 'stil' označava određenu vrstu izgleda prostora, tj. karakteristični izgled prostorija opremljenih u tradicionalnom japanskom stilu.	
459-17	41477-41478	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bizmark je morao da održava dobre odnose s Rusijom kako bi Francuska ostala izolovana.
460-1	41479-41486	Bizmark	N	PROPN	http://www.wikidata.org/entity/Q8442	PERS	Bizmark	_	_	_	_	_	_	_	_	
460-2	41487-41489	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
460-3	41490-41495	morao	V	VERB	_	_	morati	_	_	_	DRJ0-203172/1	5	DRJ0-203172/1;DRJ0-203172/2;DRJ0-203172/3;DRJ0-203172/4a.;DRJ0-203172/4b.	*	U ovom kontekstu 'morao' označava da je Bizmark bio prinuđen, odnosno obavezan održavati dobre odnose s Rusijom zbog političke nužde da Francuska ostane izolovana.	
460-4	41496-41498	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
460-5	41499-41506	održava	V	VERB	_	_	održavati	1	održavati odnos	LVC.full	LLM-0160[2314]	1[2314]	LLM-0160[2314]	*[801]	U ovom kontekstu 'održavati odnose' znači negovati veze ili kontakte s Rusijom, što se uklapa u ponuđeno značenje.[2314]	
460-6	41507-41512	dobre	A	ADJ	_	_	dobar	_	_	_	ENG30-01123148-a	7	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	*[801]|*[802]	Ovde 'dobre' odnose označava odnose koji imaju pozitivne i poželjne kvalitete, što ih čini pogodnim ili korisnim za političku situaciju, pa je ovo najpreciznije značenje u kontekstu.	
460-7	41513-41519	odnose	N	NOUN	_	_	odnos	1	*	LVC.full	LLM-0160[2314]	1[2314]	LLM-0160[2314]	*[801]	U ovom kontekstu 'održavati odnose' znači negovati veze ili kontakte s Rusijom, što se uklapa u ponuđeno značenje.[2314]	
460-8	41520-41521	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
460-9	41522-41529	Rusijom	N	PROPN	http://www.wikidata.org/entity/Q159	LOC	Rusija	_	_	_	_	_	_	_	_	
460-10	41530-41534	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
460-11	41535-41537	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
460-12	41538-41547	Francuska	N	PROPN	http://www.wikidata.org/entity/Q142	LOC	Francuska	_	_	_	_	_	_	_	_	
460-13	41548-41554	ostala	V	VERB	_	_	ostati	_	_	_	ENG30-00117985-v	4	ENG30-00117985-v;ENG30-02009200-v;ENG30-02727462-v;ENG30-02731024-v	*	U ovom kontekstu, 'ostati' znači da Francuska i dalje bude u istom stanju izolovanosti u kojoj se već nalazi, što odgovara značenju 'ostati isti; zadržati se u izvesnom stanju.'	
460-14	41555-41564	izolovana	A	ADJ	_	_	izolovan	_	_	_	ENG30-00567860-a	5	ENG30-00567860-a;ENG30-01327205-a;ENG30-02110447-a;ENG30-02111095-a;ENG30-02251576-a	*	U ovom diplomatskom kontekstu, 'izolovana' se odnosi na Francusku koja je udaljena i odvojena društveno (međunarodno) od drugih zemalja, što najpreciznije odgovara ovom značenju.	
460-15	41564-41565	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bezjeove površi prvi je opisao 1962. godine francuski inženjer Pjer Bezije, koji ih je koristio za dizajn automobilskih karoserija.
