#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Mnogo je siromaštva i nezaposlenosti.
361-19	30583-30584	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Šmitova kamera, takođe poznata kao Šmitov teleskop, jeste katadioptrički astrofotografski teleskop osmišljen tako da omogućava široko vidno polje s malo aberacija.
362-1	30584-30591	Šmitova	A	ADJ	http://www.wikidata.org/entity/Q891841[109]	PRODUCT[109]	Šmitov	_	_	_	CVDf-159/0	1	CVDf-159/0	*[641]|*[642]	simple_wsd - CVDf-159/0:0.5262::koji pripada Šmitu	
362-2	30592-30598	kamera	N	NOUN	http://www.wikidata.org/entity/Q891841[109]	PRODUCT[109]	kamera	_	_	_	ENG30-04404997-n	1	ENG30-04404997-n	*[641]|*[643]	simple_wsd - ENG30-04404997-n:0.6138::televizijska oprema koja se sastoji od sistema sočiva koje fokusira sliku na fotosenzitivni mozaik koji skenira elektro…	
362-3	30598-30599	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
362-4	30600-30606	takođe	PAR	PART	_	_	takođe	_	_	_	_	_	_	_	_	
362-5	30607-30614	poznata	A	ADJ	_	_	poznat	_	_	_	ENG30-00970249-a	5	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	simple_wsd - ENG30-00970249-a:0.5825::u okviru normalnog svakodnevnog iskustva; obično nije čudan - CV0074:0.5177::o kom se od ranije zna - CV0214:0.5154::o kojem svi ili mnogi znaju, čuven, slavan	
362-6	30615-30618	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
362-7	30619-30625	Šmitov	A	ADJ	http://www.wikidata.org/entity/Q891841[110]	PRODUCT[110]	Šmitov	_	_	_	CVDf-159/0	1	CVDf-159/0	*	simple_wsd - CVDf-159/0:0.5296::koji pripada Šmitu	
362-8	30626-30634	teleskop	N	NOUN	http://www.wikidata.org/entity/Q891841[110]	PRODUCT[110]	teleskop	_	_	_	ENG30-04403638-n	1	ENG30-04403638-n	*	simple_wsd - ENG30-04403638-n:0.4942::uvećivač slika udaljenih objekata	
362-9	30634-30635	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
362-10	30636-30641	jeste	V	VERB	_	_	jesam	_	_	_	DRJ0-193392/0	1	DRJ0-193392/0	*	simple_wsd - DRJ0-193392/0:0.5391::postojati, egzistirati; pokazivati se, javljati se kao stvarno, realno; supl. prez. glagola biti.	
362-11	30642-30656	katadioptrički	A	ADJ	_	_	katadioptrički	_	_	_	CVDf-128/0	1	CVDf-128/0	*	simple_wsd - CVDf-128/0:0.5965::označava optički sistem koji uključuje i reflektovanje i prelamanje svetlosti, kako bi se smanjile aberacije.	
362-12	30657-30673	astrofotografski	A	ADJ	_	_	astrofotografski	_	_	_	CVDf-104/0	1	CVDf-104/0	*	simple_wsd - CVDf-104/0:0.6680::koji se odnosi na astrofotografiju	
362-13	30674-30682	teleskop	N	NOUN	_	_	teleskop	_	_	_	ENG30-04403638-n	1	ENG30-04403638-n	*	simple_wsd - ENG30-04403638-n:0.4904::uvećivač slika udaljenih objekata	
362-14	30683-30692	osmišljen	A	ADJ	_	_	osmišljen	_	_	_	CV0251	2	CV0251;ENG30-00438394-a	*	simple_wsd - CV0251:0.6157::koji je napravljen, razrađen za neku svrhu, po nekom planu - ENG30-00438394-a:0.4230::karakteriše uredan, logičan i estetski dosledan odnos delova	
362-15	30693-30697	tako	ADV	ADV	_	_	tako	1[319]	tako da[319]	ConjID[319]	LLM-0257[2243]	1[2243]	LLM-0257[2243]	*[644]	simple_wsd - LLM-0257:0.4409::Veznički skup koji uvodi posledicu ili način; stoga; na taj način.[2243]	
362-16	30698-30700	da	CONJ	SCONJ	_	_	da	1[319]	tako da[319]	ConjID[319]	LLM-0257[2243]	1[2243]	LLM-0257[2243]	*[644]	simple_wsd - LLM-0257:0.4409::Veznički skup koji uvodi posledicu ili način; stoga; na taj način.[2243]	
362-17	30701-30710	omogućava	V	VERB	_	_	omogućavati	_	_	_	DRJ0-209302/0	1	DRJ0-209302/0	*	simple_wsd - DRJ0-209302/0:0.4866::učiniti, pomoći da se nešto ostvari, sprovede, izvede; nesvr. prema omogućiti.	
362-18	30711-30717	široko	A	ADJ	_	_	širok	_	_	_	ENG30-01101391-a	6	ENG30-00526062-a;ENG30-01101391-a;ENG30-01101891-a;ENG30-01384212-a;ENG30-02560548-a;ENG30-02563068-a	*	simple_wsd - ENG30-01101391-a:0.5173::Koji se primenjuje na sve ili većinu članova kategorije ili grupe. - ENG30-01384212-a:0.4984::vrlo veliko u obimu ili opsegu - ENG30-01101891-a:0.4534::nije detaljno ili konkretno	
362-19	30718-30723	vidno	A	ADJ	_	_	vidan	2[320]	vidno polje[320]	NID[320]	LLM-0322[2244]	1[2244]	LLM-0322[2244]	*[645]	simple_wsd - LLM-0322:0.4845::Prostor koji se može videti bez pokretanja očiju.[2244]	
362-20	30724-30729	polje	N	NOUN	_	_	polje	2[320]	vidno polje[320]	NID[320]	LLM-0322[2244]	1[2244]	LLM-0322[2244]	*[645]	simple_wsd - LLM-0322:0.4845::Prostor koji se može videti bez pokretanja očiju.[2244]	
362-21	30730-30731	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
362-22	30732-30736	malo	A	ADJ	_	_	mali	_	_	_	ENG30-01649031-a	5	ENG30-01345600-a;ENG30-01391351-a;ENG30-01415219-a;ENG30-01445493-a;ENG30-01649031-a	*	simple_wsd - ENG30-01649031-a:0.5810::koji nije sasvim izrastao - ENG30-01345600-a:0.5174::koji ima ili se razlikuje po maloj veličini - ENG30-01391351-a:0.4450::Ograničen ili ispod proseka po broju, količini, veličini ili opsegu.	
362-23	30737-30746	aberacija	N	NOUN	_	_	aberacija	_	_	_	ENG30-14386590-n	4	ENG30-00737399-n;ENG30-11420139-n;ENG30-14386590-n;ENG30-14503665-n	*	simple_wsd - ENG30-14386590-n:0.5841::Nesređenost u nečijem psihičkom stanju. - ENG30-14503665-n:0.5475::Stanje ili uslovi koji značajno odstupaju od norme. - ENG30-11420139-n:0.4936::optički fenomen do koga dolazi zbog nemogućnosti sočiva ili ogledala da proizvedu dobru sliku	
362-24	30746-30747	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tvrđava kod Pšemisla bila je jedini austrijski položaj koji je opstajao i do 28. septembra 1914. bila je potpuno iza ruskih linija.
363-1	30747-30754	Tvrđava	N	NOUN	http://www.wikidata.org/entity/Q3706377[111]	LOC[111]	tvrđava	_	_	_	ENG30-03420559-n	3	ENG30-03385557-n;ENG30-03386011-n;ENG30-03420559-n	*	simple_wsd - ENG30-03420559-n:0.6012::utvrđeni vojni položaj u kojem su smeštene trupe - ENG30-03385557-n:0.5515::Odbrambena struktura koja se sastoji od zidova ili rovova izgrađenih oko uporišta da bi se ono ojačalo. - ENG30-03386011-n:0.4186::utvrđena odbrambena struktura	
363-2	30755-30758	kod	PREP	ADP	http://www.wikidata.org/entity/Q3706377[111]	LOC[111]	kod	_	_	_	_	_	_	_	_	
363-3	30759-30767	Pšemisla	N	PROPN	http://www.wikidata.org/entity/Q3706377[111]	LOC[111]	Pšemisl	_	_	_	_	_	_	_	_	
363-4	30768-30772	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
363-5	30773-30775	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
363-6	30776-30782	jedini	A	ADJ	_	_	jedini	_	_	_	ENG30-02139676-a	10	ENG30-00467250-a;ENG30-00505853-a;ENG30-01862697-a;ENG30-01966740-a;ENG30-02138301-a;ENG30-02138911-a;ENG30-02139676-a;ENG30-02153174-a;ENG30-02186338-a;ENG30-02214736-a	*	simple_wsd - ENG30-02139676-a:0.6141::biti jedini za šta prikladni pojedinac u svojoj vrsti - ENG30-02153174-a:0.5563::koji je svojstven ili namenjen jednoj osobi ili stvari - ENG30-02214736-a:0.5500::jedini; sam i izolovan od drugih	
363-7	30783-30793	austrijski	A	ADJ	*	DEMO	austrijski	_	_	_	ENG30-02961099-a	1	ENG30-02961099-a	*	simple_wsd - ENG30-02961099-a:0.6381::Koji se tiče Austrije, njenih stanovnika i kulture	
363-8	30794-30801	položaj	N	NOUN	_	_	položaj	_	_	_	ENG30-13945102-n	9	ENG30-03763403-n;ENG30-05079866-n;ENG30-08622586-n;ENG30-08624196-n;ENG30-08624385-n;ENG30-13925752-n;ENG30-13945102-n;ENG30-13945919-n;ENG30-13947645-n	*	simple_wsd - ENG30-13945102-n:0.6745::O vladi i vladinim službenicima, onaj ko ima položaj (ko je na dužnosti) ima vlast. - ENG30-05079866-n:0.5621::Pozicija ili ustrojstvo tela i njegovih udova. - ENG30-08624196-n:0.5399::Pozicija ili način na koji je nešto smešteno.	
363-9	30802-30806	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
363-10	30807-30809	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
363-11	30810-30818	opstajao	V	VERB	_	_	opstajati	_	_	_	DRJ0-209628/0	1	DRJ0-209628/0	*	simple_wsd - DRJ0-209628/0:0.3904::nesvr. prema opstati.	
363-12	30819-30820	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
363-13	30821-30823	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
363-14	30824-30827	28.	A	ADJ	_	_	28.	_	_	_	_	_	_	_	_	
363-15	30828-30837	septembra	N	NOUN	_	_	septembar	_	_	_	ENG30-15212739-n	1	ENG30-15212739-n	*	simple_wsd - ENG30-15212739-n:0.4403::mesec koji dolazi posle avgusta a pre oktobra u kalendaru.	
363-16	30838-30843	1914.	A	ADJ	_	_	1914.	_	_	_	_	_	_	_	_	
363-17	30844-30848	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
363-18	30849-30851	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
363-19	30852-30859	potpuno	ADV	ADV	_	_	potpuno	_	_	_	ENG30-00006777-b	5	ENG30-00006777-b;ENG30-00008600-b;ENG30-00057257-b;ENG30-00057626-b;ENG30-00178909-b	*	simple_wsd - ENG30-00006777-b:0.4142::u punoj meri ili u punoj ili celoj meri („ceo“ se često neformalno koristi za „u potpunosti“) - ENG30-00178909-b:0.3689::dovoljno; više nego adekvatno - ENG30-00008600-b:0.3459::bez uključivanja ili učešća drugih	
363-20	30860-30863	iza	PREP	ADP	_	_	iza	_	_	_	_	_	_	_	_	
363-21	30864-30870	ruskih	A	ADJ	*	DEMO	ruski	_	_	_	ENG30-02957276-a	1	ENG30-02957276-a	*	simple_wsd - ENG30-02957276-a:0.5475::koji se tiče Rusije, njenih ljudi i kulture	
363-22	30871-30877	linija	N	NOUN	_	_	linija	_	_	_	ENG30-09856671-n	5	ENG30-08593262-n;ENG30-08593924-n;ENG30-09856671-n;ENG30-11474637-n;ENG30-13863771-n	*	simple_wsd - ENG30-09856671-n:0.6044::Rođačke veze potomka sa roditeljima. - ENG30-11474637-n:0.5610::jedna frekvencija (ili veoma uski opseg) zračenja u spektru - ENG30-13863771-n:0.5120::Prava ili kriva linija bez debljine ili širine; trag tačke koja se kreće.	
363-23	30877-30878	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Količina robe prevezene Dunavom porasla je na oko 100 miliona tona 1987. godine.
364-1	30878-30886	Količina	N	NOUN	_	_	količina	_	_	_	ENG30-00033615-n	4	ENG30-00033615-n;ENG30-05099389-n;ENG30-05107765-n;ENG30-13779244-n	*	simple_wsd - ENG30-00033615-n:0.5091::Koliko ima nečega što se može brojno opisati. - ENG30-05107765-n:0.5086::Koliko je nečega na raspolaganju. - ENG30-05099389-n:0.3974::svojstvo nečega što je velike veličine	
364-2	30887-30891	robe	N	NOUN	_	_	roba	_	_	_	ENG30-03748886-n	2	ENG30-03076708-n;ENG30-03748886-n	*	simple_wsd - ENG30-03748886-n:0.5034::stvari ponuđene na prodaju - ENG30-03076708-n:0.5009::Proizvodi s kojima se trguje.	
364-3	30892-30901	prevezene	A	ADJ	_	_	prevezen	_	_	_	RSSJ-39660/0	1	RSSJ-39660/0	*	simple_wsd - RSSJ-39660/0:0.5782::koji je prenet, prebačen sa jednog mesta na drugo, najčešće vozilom.	
364-4	30902-30909	Dunavom	N	PROPN	http://www.wikidata.org/entity/Q1653	LOC	Dunav	_	_	_	_	_	_	_	_	
364-5	30910-30917	porasla	V	VERB	_	_	porasti	_	_	_	ENG30-00125841-v	4	ENG30-00125841-v;ENG30-00158222-v;ENG30-01968569-v;ENG30-02624263-v	*	simple_wsd - ENG30-00125841-v:0.5038::postepeno prelaziti u određeno stanje, preuzimati određenu osobinu ili atribut; postajati - ENG30-02624263-v:0.4663::nastati; kakvu formu ili oblik preuzeti - ENG30-01968569-v:0.4629::Pokrenuti se nagore.	
364-6	30918-30920	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
364-7	30921-30923	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
364-8	30924-30927	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	simple_wsd - ENG30-00007015-b:0.4969::(količina) neprecizna, ali prilično blizu tačne	
364-9	30928-30931	100	NUM	NUM	_	_	100	_	_	_	_	_	_	_	_	
364-10	30932-30939	miliona	N	NOUN	_	_	milion	_	_	_	ENG30-13751533-n	2	CV0045;ENG30-13751533-n	*	simple_wsd - ENG30-13751533-n:0.5408::broj koji je predstavljen kao jedinica praćen sa 6 nula - CV0045:0.3887::neodređen, veoma veliki broj, koristi se često kao hiperbola	
364-11	30940-30944	tona	N	NOUN	_	_	tona	_	_	_	ENG30-13725588-n	2	CVMWE-0206;ENG30-13725588-n	*	simple_wsd - ENG30-13725588-n:0.5694::jedinicu težine koja je ekvivalentna 1000 kilograma - CVMWE-0206:0.5528::jedinica težine jednaka 1.000 kilograma, nije prihvaćena u SI	
364-12	30945-30950	1987.	A	ADJ	_	_	1987.	_	_	_	_	_	_	_	_	
364-13	30951-30957	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15202634-n:0.5313::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-08238660-n:0.4847::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15204297-n:0.4458::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost.	
364-14	30957-30958	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kod Hantane (Hanthana) je fokus na pristupačnosti i internacionalizaciji, kako bi se doprlo do što većeg broja ljudi.
365-1	30958-30961	Kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
365-2	30962-30969	Hantane	N	PROPN	http://www.wikidata.org/entity/Q3127079	PRODUCT	Hantane	_	_	_	_	_	_	_	_	
365-3	30970-30971	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
365-4	30971-30979	Hanthana	F	X	http://www.wikidata.org/entity/Q3127079	PRODUCT	Hanthana	_	_	_	_	_	_	_	_	
365-5	30979-30980	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
365-6	30981-30983	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
365-7	30984-30989	fokus	N	NOUN	_	_	fokus	_	_	_	ENG30-14433769-n	4	ENG30-05704694-n;ENG30-08572335-n;ENG30-11455695-n;ENG30-14433769-n	*	simple_wsd - ENG30-14433769-n:0.5422::fokus pažnje javnost - ENG30-08572335-n:0.4823::Nepomični reper na konkavnoj strani kupastog preseka. - ENG30-05704694-n:0.4694::Koncentracija pažnje ili energije na nešto.	
365-8	30990-30992	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
365-9	30993-31007	pristupačnosti	N	NOUN	_	_	pristupačnost	_	_	_	ENG30-04655649-n	2	ENG30-04655649-n;ENG30-04718999-n	*	simple_wsd - ENG30-04655649-n:0.4961::atribut lakog upoznavanja ili suočavanja sa njim - ENG30-04718999-n:0.4587::kvalitet da bude pri ruci kada je potrebno	
365-10	31008-31009	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
365-11	31010-31030	internacionalizaciji	N	NOUN	_	_	internacionalizacija	_	_	_	ENG30-01151605-n	2	CV0252;ENG30-01151605-n	*	simple_wsd - ENG30-01151605-n:0.5802::Čin uspostavljanja internacionalnog nadzora nad nečim. - CV0252:0.4589::načini prilagođavanja softvera različitim jezicima, regionalnim osobenostima i tehničkim zahtevima ciljnog lokaliteta	
365-12	31030-31031	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
365-13	31032-31036	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
365-14	31037-31039	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
365-15	31040-31042	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
365-16	31043-31049	doprlo	V	VERB	_	_	dopreti	_	_	_	DRJ0-237695/1v.	4	DRJ0-237695/1a.;DRJ0-237695/1b.;DRJ0-237695/1v.;DRJ0-237695/2	*	simple_wsd - DRJ0-237695/1v.:0.5546::doći, dospeti do nekoga (obično nekoga ko je na visokom položaju ili nekoga ko je nepristupačan). - DRJ0-237695/1a.:0.5067::doći, dospeti, doseći do nekog mesta, do neke granice (o ljudima, predmetima, pojavama koji kretanjem zauzimaju neki pr… - DRJ0-237695/1b.:0.4149::šireći se stići do nekoga (o zvuku, glasu).	
365-17	31050-31052	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
365-18	31053-31056	što	ADV	ADV	_	_	što	_	_	_	DRJ0-192469/3	4	DRJ0-192469/1;DRJ0-192469/2;DRJ0-192469/3;DRJ0-192469/4	*	simple_wsd - DRJ0-192469/3:0.5399::poredbeni: kako, kao što. - DRJ0-192469/1:0.5280::koliko, kako mnogo. - DRJ0-192469/2:0.5186::ukoliko; u toj meri u kojoj…	
365-19	31057-31062	većeg	A	ADJ	_	_	velik	_	_	_	ENG30-01467919-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01467919-a:0.5376::koji je velikog slova - ENG30-00579622-a:0.5176::upadljiv po položaju ili značaju - ENG30-01488616-a:0.4951::potpuno razvijen (za ljude i životinje).	
365-20	31063-31068	broja	N	NOUN	_	_	broj	_	_	_	ENG30-05121418-n	6	ENG30-05121418-n;ENG30-06326526-n;ENG30-06391766-n;ENG30-06596978-n;ENG30-06807198-n;ENG30-13591761-n	*	simple_wsd - ENG30-05121418-n:0.5610::Svojstvo koje poseduje zbir, ukupnost ili nedefinisana količina jedinica ili pojedinaca. - ENG30-06807198-n:0.5007::Simbol koji se koristi za predstavljanje brojeva. - ENG30-06326526-n:0.4875::gramatička kategorija svih promenljivih reči kojom se izražava kontrast jednina/množina/dual u zavisnosti od broja enti…	
365-21	31069-31074	ljudi	N	NOUN	_	_	ljudi	_	_	_	ENG30-08208016-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	simple_wsd - ENG30-08208016-n:0.5470::Grupa ljudi koji su spremni da se povinuju naređenjima. - ENG30-07942152-n:0.5053::Bilo koja grupa ljudskih bića, muškaraca, žena ili dece, zajedno (množina). - ENG30-10289176-n:0.3880::muški podređeni	
365-22	31074-31075	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nekoliko indijskih trgovačkih luka, uključujući Pondišeri i Čandernagor, ostalo je pod francuskom kontrolom do 1954. godine.
366-1	31075-31083	Nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	simple_wsd - DRJ0-206395/1:0.4864::neodređena, manja količina. - DRJ0-206395/2:0.2801::malo, nešto.	
366-2	31084-31093	indijskih	A	ADJ	*	DEMO	indijski	_	_	_	ENG30-02928347-a	1	ENG30-02928347-a	*	simple_wsd - ENG30-02928347-a:0.5329::koji se odnosi ili je karakterističan za Indiju, njene ljude, kezike ili kulture	
366-3	31094-31104	trgovačkih	A	ADJ	_	_	trgovački	_	_	_	ENG30-02062133-a	2	ENG30-00483816-a;ENG30-02062133-a	*	simple_wsd - ENG30-02062133-a:0.3794::koji je pogodan da se ponudi za prodaju - ENG30-00483816-a:0.1587::usmeren na profit	
366-4	31105-31109	luka	N	NOUN	_	_	luka	_	_	_	ENG30-08639058-n	2	ENG30-08633957-n;ENG30-08639058-n	*	simple_wsd - ENG30-08639058-n:0.4705::mesto gde brodovi mogu da ukrcavaju ili iskrcavaju tovar - ENG30-08633957-n:0.4305::mesto (vazdušna ili morska) gde ljudi i roba mogu da uđu ili izađu iz zemlje	
366-5	31109-31110	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
366-6	31111-31122	uključujući	V	VERB	_	_	uključivati	_	_	_	ENG30-02632940-v	4	ENG30-00183879-v;ENG30-00684838-v;ENG30-02632940-v;ENG30-02677567-v	*	simple_wsd - ENG30-02632940-v:0.5408::imati kao deo, biti sastavljen od - ENG30-02677567-v:0.4900::Angažovanje nekog kao učesnika. - ENG30-00183879-v:0.4322::dodati kao deo nečeg drugog; staviti u nešto kao deo niza, grupe ili kategorije	
366-7	31123-31132	Pondišeri	N	PROPN	http://www.wikidata.org/entity/Q66743	LOC	Pondišeri	_	_	_	_	_	_	_	_	
366-8	31133-31134	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
366-9	31135-31146	Čandernagor	N	PROPN	http://www.wikidata.org/entity/Q695591	LOC	Čandernagor	_	_	_	_	_	_	_	_	
366-10	31146-31147	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
366-11	31148-31154	ostalo	V	VERB	_	_	ostati	_	_	_	ENG30-02731024-v	4	ENG30-00117985-v;ENG30-02009200-v;ENG30-02727462-v;ENG30-02731024-v	*	simple_wsd - ENG30-02731024-v:0.5044::ostati kao deo nečega štо se troši ili nečega što je u toku - ENG30-00117985-v:0.4871::Ostati isti; zadržati se u izvesnom stanju. - ENG30-02727462-v:0.4515::nastaviti postojati na nekom mestu, položaju ili situaciji	
366-12	31155-31157	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
366-13	31158-31161	pod	PREP	ADP	_	_	pod	_	_	_	_	_	_	_	_	
366-14	31162-31172	francuskom	A	ADJ	*	DEMO	francuski	_	_	_	ENG30-02958392-a	2	ENG30-02958392-a;ENG30-06964901-n	*	simple_wsd - ENG30-02958392-a:0.5741::koji se odnosi na Francusku, njene ljude i kulturu - ENG30-06964901-n:0.5262::romanski jezik kojim se govori u Fancuskoj i u zemljama koje su bile Francuske kolonije.	
366-15	31173-31182	kontrolom	N	NOUN	_	_	kontrola	_	_	_	ENG30-00803617-n	9	ENG30-00141806-n;ENG30-00803617-n;ENG30-00830448-n;ENG30-01128655-n;ENG30-04882968-n;ENG30-05196375-n;ENG30-05641959-n;ENG30-05798569-n;ENG30-13953608-n	*	simple_wsd - ENG30-00803617-n:0.4987::Čin upravljanja ili kontrolisanja nečega. - ENG30-05196375-n:0.4839::Moć upravljanja ili određivanja. - ENG30-01128655-n:0.4320::čin savladavanja ili potčinjavanja nekoga	
366-16	31183-31185	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
366-17	31186-31191	1954.	A	ADJ	_	_	1954.	_	_	_	_	_	_	_	_	
366-18	31192-31198	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15202634-n:0.6011::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15204297-n:0.5767::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.5326::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca.	
366-19	31198-31199	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prva komercijalna verzija Androida 1 objavljena je 23. septembra 2008.
367-1	31199-31203	Prva	A	ADJ	_	_	prvi	_	_	_	ENG30-01467919-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	simple_wsd - ENG30-01467919-a:0.6238::koji je velikog slova - ENG30-01009343-a:0.6173::služi za pokretanje - ENG30-01012855-a:0.5773::koji prethodi svim ostalima u vremenu	
367-2	31204-31216	komercijalna	A	ADJ	_	_	komercijalan	_	_	_	ENG30-03137558-a	3	ENG30-00483146-a;ENG30-02346878-a;ENG30-03137558-a	*	simple_wsd - ENG30-03137558-a:0.5315::odnosi se na komercijalizam - ENG30-00483146-a:0.4823::Koji je povezan sa trgovinom, koji je uključen u trgovinu ili ga sponzoriše trgovina. - ENG30-02346878-a:0.3940::vrste ili kvaliteta koji se koriste u trgovini; prosečan ili inferioran	
367-3	31217-31224	verzija	N	NOUN	_	_	verzija	_	_	_	ENG30-05840650-n	1	ENG30-05840650-n	*	simple_wsd - ENG30-05840650-n:0.4383::varijacija tipa ili originala	
367-4	31225-31233	Androida	N	PROPN	http://www.wikidata.org/entity/Q23310070[112]	PRODUCT[112]	Android	_	_	_	_	_	_	_	_	
367-5	31234-31235	1	NUM	NUM	http://www.wikidata.org/entity/Q23310070[112]	PRODUCT[112]	1	_	_	_	_	_	_	_	_	
367-6	31236-31246	objavljena	V	VERB	_	_	objaviti	_	_	_	ENG30-00974367-v	13	ENG30-00841986-v;ENG30-00930806-v;ENG30-00932161-v;ENG30-00965871-v;ENG30-00967625-v;ENG30-00974367-v;ENG30-00977336-v;ENG30-01017001-v;ENG30-01065115-v;ENG30-01591621-v;ENG30-01717851-v;ENG30-01744611-v;ENG30-01745722-v	*	simple_wsd - ENG30-00974367-v:0.7048::Učiniti poznatim oglašavanjem. - ENG30-00967625-v:0.5682::pripremiti i izdati za javnu distribuciju ili prodaju - ENG30-01717851-v:0.5034::napraviti svoj debi	
367-7	31247-31249	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
367-8	31250-31253	23.	A	ADJ	_	_	23.	_	_	_	_	_	_	_	_	
367-9	31254-31263	septembra	N	NOUN	_	_	septembar	_	_	_	ENG30-15212739-n	1	ENG30-15212739-n	*	simple_wsd - ENG30-15212739-n:0.5080::mesec koji dolazi posle avgusta a pre oktobra u kalendaru.	
367-10	31264-31269	2008.	A	ADJ	_	_	2008.	_	_	_	_	_	_	_	_	

#Text=Gradu je vraćen stari naziv Oslo 1924. godine.
368-1	31269-31274	Gradu	N	PROPN	_	_	Grada	_	_	_	_	_	_	_	_	
368-2	31275-31277	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
