#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
84-10	7809-7822	Aleksandrovim	A	ADJ	_	_	Aleksandrov	_	_	_	CVDf-314/0	1	CVDf-314/0	*	lesk_wsd(score_lesk_overlap) - CVDf-314/0:0::prisvojni pridev od Aleksandar	
84-11	7823-7831	dolaskom	N	NOUN	_	_	dolazak	1[255]	dolazak na svet[255]	NID[255]	CVMWE-0068[2058]	1[2058]	CVMWE-0068[2058]	*[505]	lesk_wsd(score_lesk_overlap) - CVMWE-0068:0::rođenje[2058]	
84-12	7832-7834	na	PREP	ADP	_	_	na	1[255]	dolazak na svet[255]	NID[255]	CVMWE-0068[2058]	1[2058]	CVMWE-0068[2058]	*[505]	lesk_wsd(score_lesk_overlap) - CVMWE-0068:0::rođenje[2058]	
84-13	7835-7839	svet	N	NOUN	_	_	svet	1[255]	dolazak na svet[255]	NID[255]	CVMWE-0068[2058]	1[2058]	CVMWE-0068[2058]	*[505]	lesk_wsd(score_lesk_overlap) - CVMWE-0068:0::rođenje[2058]	
84-14	7840-7842	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
84-15	7843-7845	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
84-16	7846-7852	spasla	V	VERB	_	_	spasiti	_	_	_	ENG30-02550868-v	3	ENG30-02550868-v;ENG30-02551144-v;ENG30-02551602-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02550868-v:0::spasiti od propasti, uništenja ili štete - ENG30-02551144-v:0::osloboditi od štete ili zla - ENG30-02551602-v:0::spasiti od grehova	
84-17	7853-7857	svoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
84-18	7858-7867	zapaljeni	A	ADJ	_	_	zapaljen	_	_	_	ENG30-00475308-a	1	ENG30-00475308-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00475308-a:0::osvetljen vatrom ili plamti	
84-19	7868-7872	hram	N	NOUN	_	_	hram	_	_	_	ENG30-03028079-n	3	ENG30-03028079-n;ENG30-04407435-n;ENG30-04407686-n	*	lesk_wsd(score_lesk_overlap) - ENG30-03028079-n:0::Mesto za javno bogosluženje (posebno hrišćansko). - ENG30-04407435-n:0::kultno mesto koje se sastoji od zgrade namenjene obožavanju nekog božanstva - ENG30-04407686-n:0::mesto posvećeno za posebne ili uzvišene svrhe	
84-20	7872-7873	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Volstonkraftova je otišla u Pariz u decembru 1792. i stigla oko mesec dana pre nego što je Luj XVI giljotiniran.
85-1	7873-7888	Volstonkraftova	A	ADJ	http://www.wikidata.org/entity/Q101638	PERS	Volstonkraftov	_	_	_	CVDf-393/0	1	CVDf-393/0	*	lesk_wsd(score_lesk_overlap) - CVDf-393/0:0::prisvojni pridev od Volstonkraft	
85-2	7889-7891	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
85-3	7892-7898	otišla	V	VERB	_	_	otići	_	_	_	ENG30-01848718-v	6	ENG30-01848718-v;ENG30-02008396-v;ENG30-02009433-v;ENG30-02383440-v;ENG30-02653862-v;ENG30-02661252-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01848718-v:1::udaljavati se s kog mesta u drugom pravcu - ENG30-02383440-v:1::Skloniti se od učestvovanja u nečemu ili prekinuti veze s nečim. - ENG30-02661252-v:1::biti u suprotnosti sa; biti van reda sa	
85-4	7899-7900	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
85-5	7901-7906	Pariz	N	PROPN	http://www.wikidata.org/entity/Q90	LOC	Pariz	_	_	_	_	_	_	_	_	
85-6	7907-7908	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
85-7	7909-7917	decembru	N	NOUN	_	_	decembar	_	_	_	ENG30-15213774-n	1	ENG30-15213774-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15213774-n:2::Poslednji, dvanaesti mesec u godini.	
85-8	7918-7923	1792.	A	ADJ	_	_	1792.	_	_	_	_	_	_	_	_	
85-9	7924-7925	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
85-10	7926-7932	stigla	V	VERB	_	_	stignuti	_	_	_	ENG30-02006573-v	2	ENG30-02005948-v;ENG30-02006573-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02006573-v:1::stići kamo i ukrcati se - ENG30-02005948-v:0::Dostignuti destinaciju; doći kretanjem ili napredovanjem.	
85-11	7933-7936	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00007015-b:0::(količina) neprecizna, ali prilično blizu tačne	
85-12	7937-7942	mesec	N	NOUN	_	_	mesec	_	_	_	ENG30-09358550-n	6	ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09358550-n:1::bilo koji predmet koji liči na mesec - ENG30-15206296-n:1::Vremenska jedinica od 30 dana. - ENG30-09358226-n:0::bilo koji prirodni satelit planete	
85-13	7943-7947	dana	N	NOUN	_	_	dan	_	_	_	ENG30-15136453-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15136453-n:2::Časovi u toku dana kada čovek ne spava (posebno radnih dana). - ENG30-15155220-n:2::Vreme koje je potrebno da Zemlja načini kompletnu rotaciju oko svoje ode. - ENG30-15164957-n:2::Vreme posle izlaska sunca a pre zalaska, dok je napolju još svetlo.	
85-14	7948-7951	pre	ADV	ADV	_	_	pre	1[256]	pre nego što[256]	ConjID[256]	LLM-0193[2059]	1[2059]	LLM-0193[2059]	*[506]	lesk_wsd(score_lesk_overlap) - LLM-0193:1::Veznik koji uvodi vremensku podređenu rečenicu; ranije nego.[2059]	
85-15	7952-7956	nego	CONJ	SCONJ	_	_	nego	1[256]	pre nego što[256]	ConjID[256]	LLM-0193[2059]	1[2059]	LLM-0193[2059]	*[506]	lesk_wsd(score_lesk_overlap) - LLM-0193:1::Veznik koji uvodi vremensku podređenu rečenicu; ranije nego.[2059]	
85-16	7957-7960	što	CONJ	SCONJ	_	_	što	1[256]	pre nego što[256]	ConjID[256]	LLM-0193[2059]	1[2059]	LLM-0193[2059]	*[506]	lesk_wsd(score_lesk_overlap) - LLM-0193:1::Veznik koji uvodi vremensku podređenu rečenicu; ranije nego.[2059]	
85-17	7961-7963	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
85-18	7964-7967	Luj	N	PROPN	http://www.wikidata.org/entity/Q7732[51]	PERS[51]	Luj	_	_	_	_	_	_	_	_	
85-19	7968-7971	XVI	RN	NUM	http://www.wikidata.org/entity/Q7732[51]	PERS[51]	XVI	_	_	_	_	_	_	_	_	
85-20	7972-7984	giljotiniran	V	VERB	_	_	giljotinirati	_	_	_	ENG30-01571354-v	1	ENG30-01571354-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01571354-v:0::odseći nekome glavu	
85-21	7984-7985	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Teroristički napad izveo je bombaš samoubica na putnički autobus koji je prevozio izraelske turiste na aerodrom u Burgasu.
86-1	7985-7997	Teroristički	A	ADJ	_	_	teroristički	1[257]	teroristički napad[257]	NID[257]	ENG30-01246697-n[2060]	1[2060]	ENG30-01246697-n[2060]	*[507]	lesk_wsd(score_lesk_overlap) - ENG30-01246697-n:2::Iznenadni napad koji uključuje namernu upotrebu nasilja prema civilima da bi se postigli politički ili religiozni cilje…[2060]	
86-2	7998-8003	napad	N	NOUN	_	_	napad	1[257]	teroristički napad[257]	NID[257]	ENG30-01246697-n[2060]	1[2060]	ENG30-01246697-n[2060]	*[507]	lesk_wsd(score_lesk_overlap) - ENG30-01246697-n:2::Iznenadni napad koji uključuje namernu upotrebu nasilja prema civilima da bi se postigli politički ili religiozni cilje…[2060]	
86-3	8004-8009	izveo	V	VERB	_	_	izvesti	_	_	_	ENG30-00698256-v	18	ENG30-00486018-v;ENG30-00636441-v;ENG30-00636574-v;ENG30-00698256-v;ENG30-00955472-v;ENG30-01022420-v;ENG30-01065115-v;ENG30-01632897-v;ENG30-01640855-v;ENG30-01642924-v;ENG30-01714208-v;ENG30-01716112-v;ENG30-01718185-v;ENG30-02232877-v;ENG30-02375468-v;ENG30-02404904-v;ENG30-02522864-v;ENG30-02686625-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00698256-v:1::smatrati kao da je - ENG30-01022420-v:1::primeniti zaključke dobijene na konkretnim slučajevima na opštije slučajeve - ENG30-02232877-v:1::prodati ili preneti u inostranstvo	
86-4	8010-8012	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
86-5	8013-8019	bombaš	N	NOUN	_	_	bombaš	2[258]	bombaš samoubica[258]	NID[258]	CVMWE-0027[2061]	1[2061]	CVMWE-0027[2061]	*[508]	lesk_wsd(score_lesk_overlap) - CVMWE-0027:1::osoba, posebno terorista, koja izvršava bombaški napad sa namerom da uz druge ljude ubije i sebe[2061]	
86-6	8020-8029	samoubica	N	NOUN	_	_	samoubica	2[258]	bombaš samoubica[258]	NID[258]	CVMWE-0027[2061]	1[2061]	CVMWE-0027[2061]	*[508]	lesk_wsd(score_lesk_overlap) - CVMWE-0027:1::osoba, posebno terorista, koja izvršava bombaški napad sa namerom da uz druge ljude ubije i sebe[2061]	
86-7	8030-8032	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
86-8	8033-8041	putnički	A	ADJ	_	_	putnički	_	_	_	DRJ0-220310/0	1	DRJ0-220310/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-220310/0:2::koji se odnosi na putnike, koji služi za putnike, koji pripada putnicima:	
86-9	8042-8049	autobus	N	NOUN	_	_	autobus	_	_	_	ENG30-02924116-n	1	ENG30-02924116-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02924116-n:0::Vozilo koje prima mnogo putnika i koristi se za javni prevoz.	
86-10	8050-8054	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
86-11	8055-8057	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
86-12	8058-8066	prevozio	V	VERB	_	_	prevoziti	_	_	_	ENG30-01451502-v	2	ENG30-01451502-v;ENG30-02408281-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01451502-v:1::prevesti nešto u kolicima - ENG30-02408281-v:0::raditi kao vozač	
86-13	8067-8076	izraelske	A	ADJ	*	DEMO	izraelski	_	_	_	ENG30-02972925-a	1	ENG30-02972925-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02972925-a:1::koji se tiče Izraela, njegovih ljudi i kulture	
86-14	8077-8084	turiste	N	NOUN	_	_	turista	_	_	_	ENG30-10718131-n	1	ENG30-10718131-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10718131-n:0::neko ko putuje da ba uživao ili da bi video i upoznao nove predele	
86-15	8085-8087	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
86-16	8088-8096	aerodrom	N	NOUN	_	_	aerodrom	_	_	_	ENG30-02692232-n	1	ENG30-02692232-n	*	lesk_wsd(score_lesk_overlap) - ENG30-02692232-n:0::sletište opremljeno kontrolnim tornjem i hangarima kao i pogodnostima za putnike i tovar	
86-17	8097-8098	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
86-18	8099-8106	Burgasu	N	PROPN	http://www.wikidata.org/entity/Q6509	LOC	Burgas	_	_	_	_	_	_	_	_	
86-19	8106-8107	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Braća Džonas su zajedno s Majli Sajrus uručila nagradu na dodeli „Teen Choice Awards“.
87-1	8107-8112	Braća	N	NOUN	http://www.wikidata.org/entity/Q134233[52]	ORG[52]	braća	_	_	_	DRJ0-228979/0	1	DRJ0-228979/0	*	lesk_wsd(score_lesk_overlap) - DRJ0-228979/0:0::zb. im. od brat.	
87-2	8113-8119	Džonas	N	PROPN	http://www.wikidata.org/entity/Q134233[52]	ORG[52]	Džonas	_	_	_	_	_	_	_	_	
87-3	8120-8122	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
87-4	8123-8130	zajedno	ADV	ADV	_	_	zajedno	_	_	_	ENG30-00116994-b	4	ENG30-00116588-b;ENG30-00116994-b;ENG30-00117082-b;ENG30-00197710-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00116994-b:1::skupljeno na jednom mestu - ENG30-00116588-b:0::sa saradnjom i razmenom - ENG30-00117082-b:0::u spoju sa; kombinovano	
87-5	8131-8132	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
87-6	8133-8138	Majli	N	PROPN	http://www.wikidata.org/entity/Q4235[53]	PERS[53]	Majli	_	_	_	_	_	_	_	_	
87-7	8139-8145	Sajrus	N	PROPN	http://www.wikidata.org/entity/Q4235[53]	PERS[53]	Sajrus	_	_	_	_	_	_	_	_	
87-8	8146-8153	uručila	V	VERB	_	_	uručiti	_	_	_	ENG30-02230772-v	4	ENG30-00878876-v;ENG30-01069638-v;ENG30-02230772-v;ENG30-02309165-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02230772-v:1::Staviti nekome u ruke ili na staranje. - ENG30-00878876-v:0::predložiti za razmatranje, sud ili upotrebu - ENG30-01069638-v:0::dodeliti prema presudi (pravnička terminologija)	
87-9	8154-8161	nagradu	N	NOUN	_	_	nagrada	_	_	_	ENG30-13268146-n	5	ENG30-01219551-n;ENG30-06696483-n;ENG30-07166281-n;ENG30-07295629-n;ENG30-13268146-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13268146-n:1::Nešto što se daje za pobedu ili nadmoć na takmičenju ili borbi. - ENG30-01219551-n:0::čin izvršen radi podrške ponašanju koje se odobrava - ENG30-06696483-n:0::Konkretan simbol kao izraz pohvale ili priznanja.	
87-10	8162-8164	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
87-11	8165-8171	dodeli	N	NOUN	_	_	dodela	_	_	_	ENG30-00164579-n	1	ENG30-00164579-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00164579-n:0::(računarstvo) dodeljivanje određenih oblasti magnetskog diska određenim podacima ili instrukcijama	
87-12	8172-8173	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
87-13	8173-8177	Teen	F	X	http://www.wikidata.org/entity/Q391629[54]	WORK[54]	Teen	_	_	_	_	_	_	_	_	
87-14	8178-8184	Choice	F	X	http://www.wikidata.org/entity/Q391629[54]	WORK[54]	Choice	_	_	_	_	_	_	_	_	
87-15	8185-8191	Awards	F	X	http://www.wikidata.org/entity/Q391629[54]	WORK[54]	Awards	_	_	_	_	_	_	_	_	
87-16	8191-8192	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
87-17	8192-8193	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Mnogi Evropljani iskoristili su tu prednost kako bi istraživali dalje na istoku.
88-1	8193-8198	Mnogi	A	ADJ	_	_	mnogi	_	_	_	ENG30-01551633-a	1	ENG30-01551633-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01551633-a:0::koji se kao kvantifikator može koristiti sa mnogim imenicama i često mu prethodi `kao` ili `previše` ili `tako` ili `on…	
88-2	8199-8209	Evropljani	N	PROPN	http://www.wikidata.org/entity/Q394067	DEMO	Evropljanin	_	_	_	_	_	_	_	_	
88-3	8210-8221	iskoristili	V	VERB	_	_	iskoristiti	1	iskoristiti prednost	LVC.full	CVMWE-0138[2062]	1[2062]	CVMWE-0138[2062]	*[509]	lesk_wsd(score_lesk_overlap) - CVMWE-0138:0::iskorišćavati u sopstvenu korist[2062]	
88-4	8222-8224	su	V	AUX	_	_	jesam	_	_	_	_	_	_	*[509]	_	
88-5	8225-8227	tu	PRO	DET	_	_	taj	_	_	_	_	_	_	*[509]	_	
88-6	8228-8236	prednost	N	NOUN	_	_	prednost	1	*	LVC.full	CVMWE-0138[2062]	1[2062]	CVMWE-0138[2062]	*[509]	lesk_wsd(score_lesk_overlap) - CVMWE-0138:0::iskorišćavati u sopstvenu korist[2062]	
88-7	8237-8241	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
88-8	8242-8244	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
88-9	8245-8256	istraživali	V	VERB	_	_	istraživati	_	_	_	ENG30-00877327-v	3	ENG30-00648224-v;ENG30-00789138-v;ENG30-00877327-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00877327-v:1::pokušati da se sazna na sistematski i naučni način - ENG30-00648224-v:0::istražiti - ENG30-00789138-v:0::Naučno analizirati.	
88-10	8257-8262	dalje	ADV	ADV	_	_	dalje	_	_	_	ENG30-00029639-b	2	ENG30-00029639-b;ENG30-00074641-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00029639-b:2::do ili na većoj udaljenosti u vremenu ili prostoru („dalje“ se koristi češće od „dalje“ u ovom fizičkom smislu) - ENG30-00074641-b:1::na ili ka ili napred	
88-11	8263-8265	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
88-12	8266-8272	istoku	N	NOUN	_	_	istok	_	_	_	ENG30-13832355-n	1	ENG30-13832355-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13832355-n:1::Glavna strana sveta 90 stepeni od severa ako se ide u smeru kazaljke na satu.	
88-13	8272-8273	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Od novembra do aprila reka je zaleđena.
89-1	8273-8275	Od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
89-2	8276-8284	novembra	N	NOUN	_	_	novembar	_	_	_	ENG30-15213406-n	1	ENG30-15213406-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15213406-n:0::Mesec koji dolazi posle oktobra a pre decembra u kalendaru.	
89-3	8285-8287	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
89-4	8288-8294	aprila	N	NOUN	_	_	april	_	_	_	ENG30-15211189-n	1	ENG30-15211189-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15211189-n:0::Četvrti mesec u godini, posle marta, a pre maja.	
89-5	8295-8299	reka	N	NOUN	_	_	reka	_	_	_	ENG30-09411430-n	1	ENG30-09411430-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09411430-n:1::Veliki prirodni tok vode, veći od potoka.	
89-6	8300-8302	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
89-7	8303-8311	zaleđena	A	ADJ	_	_	zaleđen	_	_	_	ENG30-01078302-a	1	ENG30-01078302-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01078302-a:0::pretvoren u led; pogođen smrzavanjem ili dugotrajnom i jakom hladnoćom	
89-8	8311-8312	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Od tada nije bilo erupcije planine Fudži.
90-1	8312-8314	Od	PREP	ADP	_	_	od	1[259]	od tada[259]	AdvID[259]	LLM-0159[2063]	1[2063]	LLM-0159[2063]	*[510]	lesk_wsd(score_lesk_overlap) - LLM-0159:1::Od tog vremena pa nadalje.[2063]	
90-2	8315-8319	tada	ADV	ADV	_	_	tada	1[259]	od tada[259]	AdvID[259]	LLM-0159[2063]	1[2063]	LLM-0159[2063]	*[510]	lesk_wsd(score_lesk_overlap) - LLM-0159:1::Od tog vremena pa nadalje.[2063]	
90-3	8320-8324	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
90-4	8325-8329	bilo	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
90-5	8330-8338	erupcije	N	NOUN	_	_	erupcija	_	_	_	ENG30-07436475-n	2	ENG30-07436475-n;ENG30-14008567-n	*	lesk_wsd(score_lesk_overlap) - ENG30-07436475-n:0::Emisija rastopljenog stenskog materijala, pepela i gasova na različite načine, ali pretežno eksplozivnom aktivnošću. - ENG30-14008567-n:0::(odnosi se na vulkane) izlivanje isparenja ili lave (ili na taj način formiran depozit)	
90-6	8339-8346	planine	N	NOUN	_	_	planina	_	_	_	ENG30-09359803-n	1	ENG30-09359803-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09359803-n:1::Masiv koji se uzdiže znatno iznad okoline; viši od brda.	
90-7	8347-8352	Fudži	N	PROPN	http://www.wikidata.org/entity/Q39231	LOC	Fudži	_	_	_	_	_	_	_	_	
90-8	8352-8353	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bolest se redovno javlja u nekim regionima podsaharske Afrike, pri čemu se u rizičnoj grupi nalazi oko 70 miliona stanovnika u 36 zemalja.
91-1	8353-8359	Bolest	N	NOUN	_	_	bolest	_	_	_	ENG30-14061805-n	2	ENG30-14061805-n;ENG30-14070360-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14061805-n:0::Oštećenje normalne fiziološke funkcije koje pogađa deo ili ceo organizam. - ENG30-14070360-n:0::Narušenost zdravlja ili stanje nenormalnog funkcionisanja.	
91-2	8360-8362	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2064]	1[2064]	CVMWE-0161[2064]	*[511]	lesk_wsd(score_lesk_overlap) - CVMWE-0161:1::pojaviti se, nastati (i o bolesti)[2064]	
91-3	8363-8370	redovno	ADV	ADV	_	_	redovno	_	_	_	ENG30-00019339-b	3	ENG30-00019339-b;ENG30-00195024-b;ENG30-00331461-b	*[511]|*[512]	lesk_wsd(score_lesk_overlap) - ENG30-00019339-b:1::u svakom trenutku; sve vreme i u svakoj prilici - ENG30-00195024-b:0::na redovan način - ENG30-00331461-b:0::na redovan način bez varijacija	
91-4	8371-8377	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2064]	1[2064]	CVMWE-0161[2064]	*[511]	lesk_wsd(score_lesk_overlap) - CVMWE-0161:1::pojaviti se, nastati (i o bolesti)[2064]	
91-5	8378-8379	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
91-6	8380-8385	nekim	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
91-7	8386-8395	regionima	N	NOUN	_	_	region	_	_	_	RSSJ-45108/0	1	RSSJ-45108/0	*	lesk_wsd(score_lesk_overlap) - RSSJ-45108/0:0::prostor sa zajedničkim geografskim, ekonomskim, političkim ili kulturnim karakteristikama.	
91-8	8396-8407	podsaharske	A	ADJ	http://www.wikidata.org/entity/Q132959[55]	LOC[55]	podsaharski	_	_	_	CVDf-149/0	1	CVDf-149/0	*	lesk_wsd(score_lesk_overlap) - CVDf-149/0:2::koji se odnosi na područje u Africi južno od Sahare	
91-9	8408-8414	Afrike	N	PROPN	http://www.wikidata.org/entity/Q132959[55]	LOC[55]	Afrika	_	_	_	_	_	_	_	_	
91-10	8414-8415	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
91-11	8416-8419	pri	PREP	ADP	_	_	pri	_	_	_	_	_	_	_	_	
91-12	8420-8424	čemu	PRO	PRON	_	_	šta	_	_	_	_	_	_	_	_	
91-13	8425-8427	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
91-14	8428-8429	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
91-15	8430-8438	rizičnoj	A	ADJ	_	_	rizičan	_	_	_	ENG30-02274537-a	1	ENG30-02274537-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02274537-a:0::koji nije finansijski siguran ili sačuvan	
91-16	8439-8444	grupi	N	NOUN	_	_	grupa	_	_	_	ENG30-00031264-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00031264-n:1::Bilo koji broj objekata, ili članova, koji se posmatraju kao jedinica. - ENG30-07953827-n:1::zbirka srodnih stvari namenjenih da se koriste zajedno - ENG30-08215044-n:1::grupa ljudi koji se bave zajedničkom delatnošću	
91-17	8445-8451	nalazi	V	VERB	_	_	nalaziti	_	_	_	ENG30-02653381-v	3	ENG30-02653381-v;ENG30-02691214-v;ENG30-02731390-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02653381-v:0::poticati (iz) - ENG30-02691214-v:0::Biti negde, obično neuporebljen. - ENG30-02731390-v:0::zavisiti od nečeg drugog (izrečeno metaforom boravka na određenom mestu)	
91-18	8452-8455	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00007015-b:0::(količina) neprecizna, ali prilično blizu tačne	
91-19	8456-8458	70	NUM	NUM	_	_	70	_	_	_	_	_	_	_	_	
91-20	8459-8466	miliona	N	NOUN	_	_	milion	_	_	_	ENG30-13751533-n	1	ENG30-13751533-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13751533-n:0::broj koji je predstavljen kao jedinica praćen sa 6 nula	
91-21	8467-8477	stanovnika	N	NOUN	http://www.wikidata.org/entity/Q1020994	ROLE	stanovnik	_	_	_	ENG30-09620078-n	1	ENG30-09620078-n	*	lesk_wsd(score_lesk_overlap) - ENG30-09620078-n:0::Osoba koja nastanjuje neko mesto.	
91-22	8478-8479	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
91-23	8480-8482	36	NUM	NUM	_	_	36	_	_	_	_	_	_	_	_	
91-24	8483-8490	zemalja	N	NOUN	_	_	zemlja	_	_	_	ENG30-13250048-n	10	ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13250048-n:2::Zemlja na kojoj se nalazi nekretnina. - ENG30-09335240-n:1::Materija iz gornjeg sloja Zelmljine površine na kojoj mogu da rastu biljke (posebno kada se radi o njenom kvalitetu ili… - ENG30-14844414-n:1::Nekada se smatralo da je to jedan od četiri elementa od kojih se sastoji svemir (po Empedoklu, arhaično).	
91-25	8490-8491	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prekomerna konzumacija napitaka zaslađenih šećerom povezana je sa povećanim rizikom.
92-1	8491-8501	Prekomerna	A	ADJ	_	_	prekomeran	_	_	_	ENG30-00987769-a	4	ENG30-00580039-a;ENG30-00987769-a;ENG30-01482268-a;ENG30-01533974-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00987769-a:1::obično opisuje osobu koja je debela, ali ima i krupnu građu - ENG30-01482268-a:1::koji je neumeren ili nerazuman - ENG30-00580039-a:0::upadljiv i nečuveno loš ili za osudu	
92-2	8502-8513	konzumacija	N	NOUN	_	_	konzumacija	_	_	_	ENG30-00061598-n	1	ENG30-00061598-n	*	lesk_wsd(score_lesk_overlap) - ENG30-00061598-n:0::čin dovođenja do kraja ili ostvarenja	
